路径编号,业务ID,业务组名称,路径编码
8028,"042E0115
042E0185
040O0233
040O0211
040O020F
040O0250
040O0293
040O0200
040O0264
040O0250
042E0121
042E0117","检索提取
里程查询
下一步值机
下一步值机
行李交运
里程查询
航班详情
下一步值机
值机接收
里程查询
返回
结束",BRT_0402
8029,"042E0115
042E0185
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0185
042E0115
042E0118
042E0118
040O0233
040O0211
040O0238
040O0238
040O0211
040O020F
040O0210
040O0211
040O020F
040O0250
040O0293
040O0200
040O0293
040O0200
040O0264
042E0121
042E0117","检索提取
里程查询
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
里程查询
检索提取
检索提取
检索提取
下一步值机
下一步值机
重打牌
重打牌
下一步值机
行李交运
检索提取
下一步值机
行李交运
里程查询
航班详情
下一步值机
航班详情
下一步值机
值机接收
返回
结束",BRT_0402
8030,"042E0115
042E0115
042E0118
042E0118
040O0233
040O0211
040O0238
040O0238
040O0210
040O0250
040O0210
040O0211
040O020F
040O0264
040O0210
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
重打牌
重打牌
检索提取
里程查询
检索提取
下一步值机
行李交运
值机接收
检索提取
下一步值机
行李交运
返回
结束",BRT_0402
8031,"042E0115
042E0185
040O0233
040O0211
040O0293
040O0200
040O0264
040O0250
040O020B
040O0211
040O0293
040O0200
040O0250
040O0264
040O0211
040O020F
040O020E
040O0293
040O0200
042E0121
042E0117","检索提取
里程查询
下一步值机
下一步值机
航班详情
下一步值机
值机接收
里程查询
选座接收
下一步值机
航班详情
下一步值机
里程查询
值机接收
下一步值机
行李交运
修改座位
航班详情
下一步值机
返回
结束",BRT_0402
8032,"042E0115
042E0115
042E0118
042E0118
040O0233
040O0211
040O0293
040O0200
040O0282
040T0111
040O0200
040O0293
040O0200
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
航班详情
下一步值机
旅客升降舱
旅客升降舱
下一步值机
航班详情
下一步值机
返回
结束",BRT_0402
8033,"042E0115
042E0115
042E0118
042E0185
042E0118
040O0233
040O0211
040O0238
040O0238
040O0293
040O0200
040O0264
042E0121
042E0117","检索提取
检索提取
检索提取
里程查询
检索提取
下一步值机
下一步值机
重打牌
重打牌
航班详情
下一步值机
值机接收
返回
结束",BRT_0402
8034,"042E0115
042E0185
040O0233
040O0211
040O0238
040O0238
040O0211
040O020F
040O0293
040O0200
040O0264
040O0250
040O0250
040O0293
040O0200
040O0250
040O0293
040O0200
040O0264
042E0121
042E0117","检索提取
里程查询
下一步值机
下一步值机
重打牌
重打牌
下一步值机
行李交运
航班详情
下一步值机
值机接收
里程查询
里程查询
航班详情
下一步值机
里程查询
航班详情
下一步值机
值机接收
返回
结束",BRT_0402
8035,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0185
042E0115
042E0118
042E0185
042E0118
040O0233
040O0211
040O0238
040O0238
040O0293
040O0200
040O0210
040O0211
040O020F
040O0210
040O0250
040O0210
040O0211
040O020F
040O0293
040O0200
040O0264
040O0210
040O0250
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
里程查询
检索提取
检索提取
里程查询
检索提取
下一步值机
下一步值机
重打牌
重打牌
航班详情
下一步值机
检索提取
下一步值机
行李交运
检索提取
里程查询
检索提取
下一步值机
行李交运
航班详情
下一步值机
值机接收
检索提取
里程查询
返回
结束",BRT_0402
8036,"042E0115
040O0233
040O0211
040O020B
040O0211
040O020F
040O0293
040O0200
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
下一步值机
行李交运
航班详情
下一步值机
返回
结束",BRT_0402
8037,"042E0115
042E0185
040O0233
040O0211
040O0238
040O0238
040O0293
040O0200
040O0264
040O0250
042E0121
042E0117","检索提取
里程查询
下一步值机
下一步值机
重打牌
重打牌
航班详情
下一步值机
值机接收
里程查询
返回
结束",BRT_0402
8038,"042E0115
042E0185
040O0233
040O0211
040O0238
040O0238
040O0293
040O0200
040O0264
042E0121
042E0117","检索提取
里程查询
下一步值机
下一步值机
重打牌
重打牌
航班详情
下一步值机
值机接收
返回
结束",BRT_0402
8039,"042E0115
042E0115
042E0118
042E0185
042E0106
042E0106
042E0118
040O0233
040O0211
040O0210
040O0210
040O0210
040O020E
040O0293
040O0200
040O0264
040O0293
040O0200
040O0264
042E0121
042E0117","检索提取
检索提取
检索提取
里程查询
旅客详情
旅客详情
检索提取
下一步值机
下一步值机
检索提取
检索提取
检索提取
修改座位
航班详情
下一步值机
值机接收
航班详情
下一步值机
值机接收
返回
结束",BRT_0402
8040,"042E0115
042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0118
040O0233
040O0211
040O0293
040O0200
040O0210
040O020B
040O0211
040O020E
040O0210
040O020B
040O0210
040O020B
040O0210
040O020B
040O0210
040O0211
040O020F
01010903","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
航班详情
下一步值机
检索提取
选座接收
下一步值机
修改座位
检索提取
选座接收
检索提取
选座接收
检索提取
选座接收
检索提取
下一步值机
行李交运
结束",BRT_040I
8041,"042E0115
042E0112
042E0185
042E0115
042E0112
042E0118
042E0118
040O0233
040O0211
040O0238
040O0238
040O0293
040O0200
040O0264
042E0121
042E0117","检索提取
检索提取
里程查询
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
重打牌
重打牌
航班详情
下一步值机
值机接收
返回
结束",BRT_0402
8042,"042E0115
042E0117","检索提取
结束",BRT_0402
8043,"042E0115
042E0185
042E0115
042E0118
042E0185
040O0233
040O0211
040O0264
040O0293
040O0200
040O0238
040O0238
040O0238
040O0238
040O0238
040O0238
040O0238
040O0238
040O020F
01010903","检索提取
里程查询
检索提取
检索提取
里程查询
下一步值机
下一步值机
值机接收
航班详情
下一步值机
重打牌
重打牌
重打牌
重打牌
重打牌
重打牌
重打牌
重打牌
行李交运
结束",BRT_040I
8044,"042E0115
042E0115
042E0118
040O0233
040O0211
040O0210
040O0239
040O0210
040O0238
040O0238
040O0238
040O0238
040O0238
040O0238
01010903","检索提取
检索提取
检索提取
下一步值机
下一步值机
检索提取
重打牌
检索提取
重打牌
重打牌
重打牌
重打牌
重打牌
重打牌
结束",BRT_040I
8045,"042E0115
042E0102
042E0146
042E0146
042E0146
042E0146
042E0146
042E0146
01010917","检索提取
检索提取
重打牌
重打牌
重打牌
重打牌
重打牌
重打牌
结束",BRT_040A
8046,"042E0102
042E0146
042E0146
040O0239
042E0146
042E0146
040O0239
042E0146
042E0146
01020100
nav","检索提取
重打牌
重打牌
重打牌
重打牌
重打牌
重打牌
重打牌
重打牌
公共信息查询
结束",BRT_040Other
8047,"042E0102
042E0146
042E0146
nav","检索提取
重打牌
重打牌
结束",BRT_040Other
8048,"042E0115
042E0185
040O0233
040O0211
040O020E
042E0121
042E0117","检索提取
里程查询
下一步值机
下一步值机
修改座位
返回
结束",BRT_0402
8049,"042E0115
040O0233
040O0211
040O0249
undefined
nav","检索提取
下一步值机
下一步值机
已/未登机查询
已/未登机查询
结束",BRT_040Other
8050,"042E0115
042E0185
040O0233
040O0211
040O020B
040O0264
042E0121
042E0117","检索提取
里程查询
下一步值机
下一步值机
选座接收
值机接收
返回
结束",BRT_0402
8051,"042E0115
042E0185
042E0115
042E0118
042E0118
040O0233
040O0211
040O020A
040O020A
040O0211
040O0264
040O020F
040O0264
040O0293
040O0200
040O0264
040O0282
040T0101
040O0200
040O0210
040O0250
042E0121
042E0117","检索提取
里程查询
检索提取
检索提取
检索提取
下一步值机
下一步值机
值机接收
值机接收
下一步值机
值机接收
行李交运
值机接收
航班详情
下一步值机
值机接收
旅客升降舱
旅客升降舱
下一步值机
检索提取
里程查询
返回
结束",BRT_0402
8052,"042E0115
042E0185
040O0233
040O0211
040O0264
040O0293
040O0200
040O020E
040O0264
040O0293
040O0200
040O0264
042E0121
042E0117","检索提取
里程查询
下一步值机
下一步值机
值机接收
航班详情
下一步值机
修改座位
值机接收
航班详情
下一步值机
值机接收
返回
结束",BRT_0402
8053,"042E0115
042E0185
042E0115
042E0118
042E0185
042E0118
040O0233
040O0211
040O020D
040O0264
040O0264
040O0210
040O0211
040O020F
042E0121
042E0117","检索提取
里程查询
检索提取
检索提取
里程查询
检索提取
下一步值机
下一步值机
选座接收加行李
值机接收
值机接收
检索提取
下一步值机
行李交运
返回
结束",BRT_0402
8054,"042E0115
042E0150
042E0121
040O0233
040O0211
040O0264
042E0121
040O0240
042E0102
042E0102
042E0118
042E0112
042E0112
040O0233
040O0211
040O0264
040O020F
040O020F
042E0121
042E0146
042E0146
042E0146
042E0146
040O0233
040O0211
040O0264
042E0121
042E0112
042E0146
042E0146
040O0233
040O0211
040O0264
042E0121
042E0117","检索提取
航班详情
返回
下一步值机
下一步值机
值机接收
返回
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
值机接收
行李交运
行李交运
返回
重打牌
重打牌
重打牌
重打牌
下一步值机
下一步值机
值机接收
返回
检索提取
重打牌
重打牌
下一步值机
下一步值机
值机接收
返回
结束",BRT_0402
8055,"042E0115
042E0185
040O0233
040O0211
040O020F
040O0264
040O0238
040O0238
040O0264
042E0121
042E0115
042E0118
042E0185
040O0233
040O0211
040O020F
040O0264
040O0238
040O0238
042E0121
042E0115
042E0118
042E0185
040O0233
040O0211
040O020F
040O0238
040O0238
040O0264
040O0293
040O0200
040O0264
042E0121
042E0117","检索提取
里程查询
下一步值机
下一步值机
行李交运
值机接收
重打牌
重打牌
值机接收
返回
检索提取
检索提取
里程查询
下一步值机
下一步值机
行李交运
值机接收
重打牌
重打牌
返回
检索提取
检索提取
里程查询
下一步值机
下一步值机
行李交运
重打牌
重打牌
值机接收
航班详情
下一步值机
值机接收
返回
结束",BRT_0402
8056,"042E0115
042E0115
042E0118
040O0233
040O0211
042E0121
040O0233
040O0211
040O020B
042E0121
040O0233
040O0211
040O020B
040O020B
040O0211
042E0121
042E0118
040O0233
040O0211
040O020F
040O0264
042E0121
042E0117","检索提取
检索提取
检索提取
下一步值机
下一步值机
返回
下一步值机
下一步值机
选座接收
返回
下一步值机
下一步值机
选座接收
选座接收
下一步值机
返回
检索提取
下一步值机
下一步值机
行李交运
值机接收
返回
结束",BRT_0402
8057,"042E0115
042E0185
040O0233
040O0211
040O020B
040O0211
040O020F
040O0264
042E0121
042E0117","检索提取
里程查询
下一步值机
下一步值机
选座接收
下一步值机
行李交运
值机接收
返回
结束",BRT_0402
8058,"042E0115
042E0185
040O0233
040O0211
040O020F
040O0238
040O0238
040O0264
040O0293
040O0200
042E0121
042E0117","检索提取
里程查询
下一步值机
下一步值机
行李交运
重打牌
重打牌
值机接收
航班详情
下一步值机
返回
结束",BRT_0402
8059,"042E0115
042E0115
042E0118
042E0185
040O0233
040O0211
040O020F
042E0121
042E0115
042E0118
042E0115
042E0118
042E0118
040O0233
040O0211
040O0238
040O0238
040O0211
040O020F
040O0264
042E0121
042E0117","检索提取
检索提取
检索提取
里程查询
下一步值机
下一步值机
行李交运
返回
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
重打牌
重打牌
下一步值机
行李交运
值机接收
返回
结束",BRT_0402
8060,"042E0115
042E0115
042E0112
042E0118
042E0115
042E0112
042E0118
042E0115
042E0118
042E0118
040O0233
040O0211
040O0264
040O0293
040O0200
040O0264
040O0293
040O0200
040O0293
040O0200
040O0264
040O0293
040O0200
040O0264
042E0121
040O0233
040O0211
040O020D
042E0121
042E0118
040O0233
040O0211
040O020B
040O020B
040O0211
040O020F
040O0210
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
值机接收
航班详情
下一步值机
值机接收
航班详情
下一步值机
航班详情
下一步值机
值机接收
航班详情
下一步值机
值机接收
返回
下一步值机
下一步值机
选座接收加行李
返回
检索提取
下一步值机
下一步值机
选座接收
选座接收
下一步值机
行李交运
检索提取
下一步值机
行李交运
返回
结束",BRT_0402
8061,"042E0115
040O0233
040O0211
040O0264
042E0121
042E0117","检索提取
下一步值机
下一步值机
值机接收
返回
结束",BRT_0402
8062,"042E0115
042E0115
042E0118
042E0185
042E0115
042E0118
042E0185
040O0233
040O0211
040O0264
040O0293
040O0200
040O0264
040O0293
040O0200
040O0264
042E0121
042E0185
042E0118
040O0233
040O0211
040O020D
040O0264
040O0293
040O0200
042E0121
042E0112
040O0233
040O0211
040O020D
040O0264
040O0264
042E0121
040O0233
040O0211
040O0264
042E0121
042E0112
040O0233
040O0211
040O020F
042E0121
040O0233
040O0211
040O0264
040O0293
040O0200
042E0121
040O0233
040O0211
042E0121
042E0117","检索提取
检索提取
检索提取
里程查询
检索提取
检索提取
里程查询
下一步值机
下一步值机
值机接收
航班详情
下一步值机
值机接收
航班详情
下一步值机
值机接收
返回
里程查询
检索提取
下一步值机
下一步值机
选座接收加行李
值机接收
航班详情
下一步值机
返回
检索提取
下一步值机
下一步值机
选座接收加行李
值机接收
值机接收
返回
下一步值机
下一步值机
值机接收
返回
检索提取
下一步值机
下一步值机
行李交运
返回
下一步值机
下一步值机
值机接收
航班详情
下一步值机
返回
下一步值机
下一步值机
返回
结束",BRT_0402
8063,"042E0115
042E0117","检索提取
结束",BRT_0402
8064,"042E0115
042E0185
040O0240
042E0102
042E0118
042E0118
040O0233
040O0211
040O020C
040O020C
040O0211
040O0264
042E0121
042E0117","检索提取
里程查询
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
接收加行李
接收加行李
下一步值机
值机接收
返回
结束",BRT_0402
8065,"042E0115
042E0185
042E0115
042E0118
042E0185
042E0118
040O0233
040O0211
040O020D
040O0264
042E0121
042E0117","检索提取
里程查询
检索提取
检索提取
里程查询
检索提取
下一步值机
下一步值机
选座接收加行李
值机接收
返回
结束",BRT_0402
8066,"042E0115
042E0185
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0185
040O0233
040O0211
040O020F
042E0121
042E0150
042E0121
042E0118
040O0233
040O0211
040O0264
040O0238
040O0238
040O0293
040O0200
040O0264
042E0121
042E0117","检索提取
里程查询
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
里程查询
下一步值机
下一步值机
行李交运
返回
航班详情
返回
检索提取
下一步值机
下一步值机
值机接收
重打牌
重打牌
航班详情
下一步值机
值机接收
返回
结束",BRT_0402
8067,"042E0115
042E0185
040O0233
040O0211
040O020F
040O0264
040O0293
040O0200
042E0121
042E0115
042E0118
040O0233
040O0211
040O020F
040O0264
040O0293
040O0200
042E0121
042E0117","检索提取
里程查询
下一步值机
下一步值机
行李交运
值机接收
航班详情
下一步值机
返回
检索提取
检索提取
下一步值机
下一步值机
行李交运
值机接收
航班详情
下一步值机
返回
结束",BRT_0402
8068,"042E0115
042E0185
040O0233
040O0211
040O020D
042E0121
042E0117","检索提取
里程查询
下一步值机
下一步值机
选座接收加行李
返回
结束",BRT_0402
8069,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O0264
042E0121
040O0233
040O0211
040O020F
042E0121
042E0118
040O0233
040O0211
040O0264
040O0238
040O0238
040O0264
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
值机接收
返回
下一步值机
下一步值机
行李交运
返回
检索提取
下一步值机
下一步值机
值机接收
重打牌
重打牌
值机接收
返回
结束",BRT_0402
8070,"042E0115
042E0185
040O0233
040O0211
040O0264
040O0250
040O0238
040O0238
040O0264
040O0264
042E0121
040O0233
040O0211
040O0264
042E0121
040O0240
042E0118
042E0142
042E0121
042E0170
040T0108
040T0101
042E0121
042E0118
042E0118
042E0185
042E0117","检索提取
里程查询
下一步值机
下一步值机
值机接收
里程查询
重打牌
重打牌
值机接收
值机接收
返回
下一步值机
下一步值机
值机接收
返回
检索提取
检索提取
座位处理
返回
旅客升降舱
旅客升降舱
旅客升降舱
返回
检索提取
检索提取
里程查询
结束",BRT_0402
8071,"042E0115
042E0115
042E0118
042E0185
042E0118
040O0233
040O0211
040O0264
040O020B
040O0264
042E0121
042E0117","检索提取
检索提取
检索提取
里程查询
检索提取
下一步值机
下一步值机
值机接收
选座接收
值机接收
返回
结束",BRT_0402
8072,"042E0115
042E0185
042E0115
042E0118
040O0240
042E0118
040O0233
040O0211
040O020A
040O020A
040O0211
040O0210
040O0211
040O020F
040O0264
040O0293
040O0200
040O0293
040O0200
040O0264
042E0121
042E0117","检索提取
里程查询
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
值机接收
值机接收
下一步值机
检索提取
下一步值机
行李交运
值机接收
航班详情
下一步值机
航班详情
下一步值机
值机接收
返回
结束",BRT_0402
8073,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
8074,"042E0115
042E0115
042E0118
042E0185
042E0118
040O0233
040O0211
040O0210
040O0250
040O0210
040O020B
040O0264
042E0121
040O0233
040O0211
040O020E
042E0121
042E0112
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
检索提取
检索提取
里程查询
检索提取
下一步值机
下一步值机
检索提取
里程查询
检索提取
选座接收
值机接收
返回
下一步值机
下一步值机
修改座位
返回
检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
8075,"042E0115
042E0185
040O0233
040O0211
040O0293
040O0200
040O0264
040O0250
040O020B
040O0211
040O020F
040O0250
040O0250
040O0264
040O0293
040O0200
040O0264
040O0282
040T0101
040O0200
040O0250
042E0121
042E0117","检索提取
里程查询
下一步值机
下一步值机
航班详情
下一步值机
值机接收
里程查询
选座接收
下一步值机
行李交运
里程查询
里程查询
值机接收
航班详情
下一步值机
值机接收
旅客升降舱
旅客升降舱
下一步值机
里程查询
返回
结束",BRT_0402
8076,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0118
040O0233
040O0211
040O020A
040O020A
040O0211
040O0293
040O0200
040O0210
040O020E
040O0210
040O020E
040O0210
040O0211
040O020F
040O0293
040O0200
040O0288
040R0104
040O0200
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
值机接收
值机接收
下一步值机
航班详情
下一步值机
检索提取
修改座位
检索提取
修改座位
检索提取
下一步值机
行李交运
航班详情
下一步值机
行李交运
行李交运
下一步值机
返回
结束",BRT_0402
8077,"042E0115
042E0185
040O0233
040O0211
040O020B
040O0293
040O0200
040O0264
040O020F
040O0211
040O020F
040O0250
040O0250
040O0293
040O0200
042E0121
042E0117","检索提取
里程查询
下一步值机
下一步值机
选座接收
航班详情
下一步值机
值机接收
行李交运
下一步值机
行李交运
里程查询
里程查询
航班详情
下一步值机
返回
结束",BRT_0402
8078,"042E0115
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
8079,"042E0115
042E0185
040O0233
040O0211
040O020B
040O0293
040O0200
040O0264
042E0121
042E0117","检索提取
里程查询
下一步值机
下一步值机
选座接收
航班详情
下一步值机
值机接收
返回
结束",BRT_0402
8080,"042E0115
042E0185
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0118
040O0233
040O0211
040O020B
040O020B
040O0211
040O0293
040O0200
040O0211
040O020F
040O0210
040O0211
040O020F
040O0293
040O0200
040O0270
042E0121
042E0117","检索提取
里程查询
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
选座接收
下一步值机
航班详情
下一步值机
下一步值机
行李交运
检索提取
下一步值机
行李交运
航班详情
下一步值机
旅客详情
返回
结束",BRT_0402
8081,"042E0102
042E0117","检索提取
结束",BRT_0401
8082,"042E0115
040O0233
040O0211
040O020F
040O0293
040O0200
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
航班详情
下一步值机
返回
结束",BRT_0402
8083,"042E0115
042E0185
040O0233
040O0211
040O0238
040O0238
040O0211
040O020F
040O0293
040O0200
040O0264
040O0250
042E0121
042E0117","检索提取
里程查询
下一步值机
下一步值机
重打牌
重打牌
下一步值机
行李交运
航班详情
下一步值机
值机接收
里程查询
返回
结束",BRT_0402
8084,"042E0115
040O0233
040O0211
040O0238
040O0238
042E0121
042E0117","检索提取
下一步值机
下一步值机
重打牌
重打牌
返回
结束",BRT_0402
8085,"042E0105
042E0105
042E0185
040O0233
040O0211
042E0121
042E0117","办理历史
办理历史
里程查询
下一步值机
下一步值机
返回
结束",BRT_040L
8086,"042E0115
042E0115
042E0118
042E0185
042E0118
040O0233
040O0211
040O020A
040O0293
040O0200
040O0264
042E0121
042E0117","检索提取
检索提取
检索提取
里程查询
检索提取
下一步值机
下一步值机
值机接收
航班详情
下一步值机
值机接收
返回
结束",BRT_0402
8087,"042E0105
042E0105
042E0117","办理历史
办理历史
结束",BRT_040L
8088,"042E0115
042E0115
042E0118
042E0118
040O0233
040O0211
040O0238
040O0238
040O0211
040O020F
040O0210
040O0270
040O020E
042E0121
040O0233
040O0211
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
重打牌
重打牌
下一步值机
行李交运
检索提取
旅客详情
修改座位
返回
下一步值机
下一步值机
返回
结束",BRT_0402
8089,"042E0115
042E0185
040O0233
040O0211
040O020B
040O0293
040O0200
042E0121
042E0117","检索提取
里程查询
下一步值机
下一步值机
选座接收
航班详情
下一步值机
返回
结束",BRT_0402
8090,"042E0115
042E0185
040O0233
040O0211
040O020B
nav","检索提取
里程查询
下一步值机
下一步值机
选座接收
结束",BRT_040Other
8091,"042E0115
042E0185
040O0233
040O0211
040O020F
040O0250
040O0238
040O0238
040O020E
040O0250
042E0121
042E0117","检索提取
里程查询
下一步值机
下一步值机
行李交运
里程查询
重打牌
重打牌
修改座位
里程查询
返回
结束",BRT_0402
8092,"042E0115
042E0185
040O0233
040O0211
040O020B
040O020B
040O0293
040O0200
040O0250
042E0121
042E0117","检索提取
里程查询
下一步值机
下一步值机
选座接收
选座接收
航班详情
下一步值机
里程查询
返回
结束",BRT_0402
8093,"042E0115
042E0185
040O0233
040O0211
040O020F
040O0250
042E0121
042E0117","检索提取
里程查询
下一步值机
下一步值机
行李交运
里程查询
返回
结束",BRT_0402
8094,"042E0115
042E0150
042E0121
040O0233
040O0211
040O020B
040O0211
040O020F
042E0121
042E0117","检索提取
航班详情
返回
下一步值机
下一步值机
选座接收
下一步值机
行李交运
返回
结束",BRT_0402
8095,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0118
040O0233
040O0211
040O0293
040O0200
040O0210
040O0210
040O0210
040O020B
040O0210
040O0210
040O0210
040O020B
040O0293
040O0200
040O0264
040O0293
040O0200
040O0210
040O0211
040O020F
040O020F
040O0210
040O0211
040O020F
040O0210
040O0211
040O020F
040O0210
040O0211
040O020F
040O0210
040O0210
040O0211
040O020F
040O0210
040O0211
040O020F
040O0293
040O0200
040O0210
040O0290
040R0301
040O0200
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
航班详情
下一步值机
检索提取
检索提取
检索提取
选座接收
检索提取
检索提取
检索提取
选座接收
航班详情
下一步值机
值机接收
航班详情
下一步值机
检索提取
下一步值机
行李交运
行李交运
检索提取
下一步值机
行李交运
检索提取
下一步值机
行李交运
检索提取
下一步值机
行李交运
检索提取
检索提取
下一步值机
行李交运
检索提取
下一步值机
行李交运
航班详情
下一步值机
检索提取
行李合并
行李合并
下一步值机
返回
结束",BRT_0402
8096,"042E0115
042E0115
042E0118
042E0118
040O0233
040O0211
040O0238
040O0238
040O0293
040O0200
040O0211
040O020F
040O0221
040O0200
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
重打牌
重打牌
航班详情
下一步值机
下一步值机
行李交运
座位锁放
下一步值机
返回
结束",BRT_0402
8097,"042E0115
042E0185
040O0233
040O0211
040O020B
040O0293
040O0200
040O0264
040O0250
040O0293
040O0200
040O0264
042E0121
042E0117","检索提取
里程查询
下一步值机
下一步值机
选座接收
航班详情
下一步值机
值机接收
里程查询
航班详情
下一步值机
值机接收
返回
结束",BRT_0402
8098,"042E0115
042E0185
040O0233
040O0211
040O020B
040O0211
040O020F
040O0250
042E0121
042E0117","检索提取
里程查询
下一步值机
下一步值机
选座接收
下一步值机
行李交运
里程查询
返回
结束",BRT_0402
8099,"042E0105
042E0105
042E0117","办理历史
办理历史
结束",BRT_040L
8100,"042E0115
042E0115
042E0118
042E0118
040O0233
040O0211
040O020B
040O020B
040O0211
040O0293
040O0200
040O0210
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
选座接收
下一步值机
航班详情
下一步值机
检索提取
下一步值机
行李交运
返回
结束",BRT_0402
8101,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0185
042E0115
042E0118
042E0185
042E0115
042E0118
042E0118
040O0233
040O0211
040O0210
040O020B
040O0210
040O020B
040O0210
040O020B
040O020B
040O0211
040O0262
040O0210
040O0262
040O020B
040O0210
040O020B
040O0210
040O0211
040O020F
040O0210
040O0211
040O020F
040O0210
040O0211
040O020F
040O0293
040O0200
040O0264
040O0210
040O0211
040O020F
040O020F
040O0210
040O0290
040R0301
040O0200
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
里程查询
检索提取
检索提取
里程查询
检索提取
检索提取
检索提取
下一步值机
下一步值机
检索提取
选座接收
检索提取
选座接收
检索提取
选座接收
选座接收
下一步值机
值机接收
检索提取
值机接收
选座接收
检索提取
选座接收
检索提取
下一步值机
行李交运
检索提取
下一步值机
行李交运
检索提取
下一步值机
行李交运
航班详情
下一步值机
值机接收
检索提取
下一步值机
行李交运
行李交运
检索提取
行李合并
行李合并
下一步值机
返回
结束",BRT_0402
8102,"042E0115
042E0117","检索提取
结束",BRT_0402
8103,"042E0115
042E0115
042E0117","检索提取
检索提取
结束",BRT_0402
8104,"042E0115
042E0115
042E0118
042E0115
042E0117","检索提取
检索提取
检索提取
检索提取
结束",BRT_0402
8105,"042E0115
042E0102
042E0112
042E0117","检索提取
检索提取
检索提取
结束",BRT_0402
8106,"042E0115
040O0233
040O0211
040O020B
040O0211
040O020F
040O020F
040O0293
040O0200
040O0270
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
下一步值机
行李交运
行李交运
航班详情
下一步值机
旅客详情
返回
结束",BRT_0402
8107,"042E0115
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
8108,"042E0115
042E0185
042E0115
042E0118
042E0118
040O0233
040O0211
040O020A
040O020A
040O0211
040O0293
040O0200
040O0264
042E0121
042E0117","检索提取
里程查询
检索提取
检索提取
检索提取
下一步值机
下一步值机
值机接收
值机接收
下一步值机
航班详情
下一步值机
值机接收
返回
结束",BRT_0402
8109,"042E0115
042E0185
042E0115
042E0118
042E0118
040O0233
040O0211
040O020B
040O0211
040O020F
040O020F
040O0293
040O0200
040O0264
040O0210
040O0211
040O020F
040O0210
040O0290
040R0301
040O0200
042E0121
042E0117","检索提取
里程查询
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
下一步值机
行李交运
行李交运
航班详情
下一步值机
值机接收
检索提取
下一步值机
行李交运
检索提取
行李合并
行李合并
下一步值机
返回
结束",BRT_0402
