路径编号,业务ID,业务组名称,路径编码
1811,"042E0115
042E0117","检索提取
结束",BRT_0402
1812,"042E0115
040O0233
040O0211
040O020F
042E0121
040O0233
040O0211
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
下一步值机
下一步值机
返回
结束",BRT_0402
1813,"042E0115
040O0233
040O0211
040O020B
040O0211
040O020F
040O0210
040O0211
040O020E
042E0121
040O0233
040O0211
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
下一步值机
行李交运
检索提取
下一步值机
修改座位
返回
下一步值机
下一步值机
返回
结束",BRT_0402
1814,"042E0115
042E0146
042E0146
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
重打牌
重打牌
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
1815,"042E0115
042E0115
042E0118
040O0233
040O0211
040O020B
042E0121
042E0118
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
返回
检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
1816,"042E0115
040O0233
040O0211
042E0121
042E0141
042E0121
042E0117","检索提取
下一步值机
下一步值机
返回
客票详情
返回
结束",BRT_0402
1817,"042E0115
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O020B
040O020B
040O0211
042E0121
042E0118
040O0233
040O0211
042E0121
042E0118
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
选座接收
下一步值机
返回
检索提取
下一步值机
下一步值机
返回
检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
1818,"042E0115
042E0115
042E0118
040O0233
040O0211
040O020B
042E0121
042E0118
040O0233
040O0211
040O020F
042E0121
042E0118
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
返回
检索提取
下一步值机
下一步值机
行李交运
返回
检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
1819,"042E0115
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
1820,"042E0115
042E0146
042E0146
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
重打牌
重打牌
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
1821,"042E0115
042E0115
042E0118
040O0233
040O0211
042E0121
042E0118
040O0233
040O0211
042E0121
042E0115
042E0118
042E0118
042E0118
040O0233
040O0211
042E0121
040O0233
040O0211
042E0121
042E0146
042E0146
042E0118
042E0146
042E0146
042E0146
042E0118
040O0233
040O0211
040O020F
042E0121
042E0118
040O0233
040O0211
042E0121
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
下一步值机
下一步值机
返回
检索提取
下一步值机
下一步值机
返回
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
返回
下一步值机
下一步值机
返回
重打牌
重打牌
检索提取
重打牌
重打牌
重打牌
检索提取
下一步值机
下一步值机
行李交运
返回
检索提取
下一步值机
下一步值机
返回
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
1822,"042E0115
042E0112
042E0143
042E0117","检索提取
检索提取
旅客拉下
结束",BRT_0402
1823,"042E0115
042E0112
042E0146
042E0146
042E0143
042E0117","检索提取
检索提取
重打牌
重打牌
旅客拉下
结束",BRT_0402
1824,"042E0115
042E0112
042E0143
042E0117","检索提取
检索提取
旅客拉下
结束",BRT_0402
1825,"042E0115
042E0112
042E0143
042E0117","检索提取
检索提取
旅客拉下
结束",BRT_0402
1826,"042E0115
042E0112
042E0115
042E0112
042E0118
042E0115
042E0112
042E0118
042E0115
042E0112
042E0118
042E0146
042E0146
042E0146
042E0118
040O0233
040O0211
040O020F
042E0121
042E0118
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
重打牌
重打牌
重打牌
检索提取
下一步值机
下一步值机
行李交运
返回
检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
1827,"042E0115
040O0233
040O0211
042E0121
040O0233
040O0211
040O020B
040O0280
040O0200
040O0270
042E0121
042E0117","检索提取
下一步值机
下一步值机
返回
下一步值机
下一步值机
选座接收
客票详情
下一步值机
旅客详情
返回
结束",BRT_0402
1828,"042E0115
040O0233
040O0211
040O020B
042E0121
040O0233
040O0211
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
返回
下一步值机
下一步值机
返回
结束",BRT_0402
1829,"042E0115
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O020A
040O020A
040O0211
042E0121
042E0118
040O0233
040O0211
040O020F
042E0121
040O0233
040O0211
042E0121
040O0233
040O0211
040O020F
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
值机接收
值机接收
下一步值机
返回
检索提取
下一步值机
下一步值机
行李交运
返回
下一步值机
下一步值机
返回
下一步值机
下一步值机
行李交运
行李交运
返回
结束",BRT_0402
1830,"042E0115
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
1831,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0146
042E0146
042E0146
042E0118
040O0233
040O0211
040O020F
042E0121
042E0102
042E0118
042E0118
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
重打牌
重打牌
重打牌
检索提取
下一步值机
下一步值机
行李交运
返回
检索提取
检索提取
检索提取
结束",BRT_0402
1832,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0137
042E0121
042E0137
042F0202
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
管理旅客备注
返回
管理旅客备注
管理旅客备注
返回
结束",BRT_0402
1833,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0118
042E0146
042E0146
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
重打牌
重打牌
结束",BRT_0402
1834,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0102
042E0102
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
检索提取
检索提取
结束",BRT_0402
1835,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
1836,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
1837,"042E0115
042E0146
042E0146
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
重打牌
重打牌
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
1838,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0118
040O0233
040O0211
040O020A
040O020A
040O0211
042E0121
042E0118
042E0118
040O0233
040O0211
040O020A
040O020A
040O0211
042E0121
040O0233
040O0211
042E0121
162R0500
162R0501
01010916","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
值机接收
值机接收
下一步值机
返回
检索提取
检索提取
下一步值机
下一步值机
值机接收
值机接收
下一步值机
返回
下一步值机
下一步值机
返回
值机员综合办理统计
值机员综合办理统计
结束",BRT_0409
1839,"042E0115
042E0146
042E0146
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
重打牌
重打牌
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
1840,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0146
042E0146
042E0146
042E0118
042E0118
040O0233
040O0211
040O020F
042E0121
042E0118
040O0233
040O0211
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
重打牌
重打牌
重打牌
检索提取
检索提取
下一步值机
下一步值机
行李交运
返回
检索提取
下一步值机
下一步值机
返回
结束",BRT_0402
1841,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
1842,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
1843,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
1844,"042E0115
040O0233
040O0211
040O020F
042E0100
042E0115
01010916","检索提取
下一步值机
下一步值机
行李交运
检索提取
检索提取
结束",BRT_0409
1845,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0115
042E0118
040O0233
040O0211
040O020F
042E0121
040O0240
042E0102
042E0102
042E0102
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
检索提取
检索提取
下一步值机
下一步值机
行李交运
返回
检索提取
检索提取
检索提取
检索提取
结束",BRT_0402
1846,"042E0115
042E0115
042E0118
042E0118
040O0233
040O0211
040O020B
040O0210
040O020F
16200800
16200801
01010916","检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
检索提取
行李交运
AV查询
AV查询
结束",BRT_0409
1847,"042E0115
040O0233
040O0211
040O020F
040O0238
040O0238
042E0121
042E0106
042E0146
042E0146
042E0117","检索提取
下一步值机
下一步值机
行李交运
重打牌
重打牌
返回
旅客详情
重打牌
重打牌
结束",BRT_0402
1848,"042E0115
042E0117","检索提取
结束",BRT_0402
1849,"042E0115
042E0115
042E0118
042E0118
040O0233
040O0211
040O020F
042E0121
042E0115
042E0118
042E0117","检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
行李交运
返回
检索提取
检索提取
结束",BRT_0402
1850,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0118
040O0233
040O0211
040O020B
040O020B
040O0211
040O020F
042E0121
042E0151
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
选座接收
下一步值机
行李交运
返回
座位锁放
返回
结束",BRT_0402
1851,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0102
042E0118
042E0102
042E0118
042E0112
042E0150
040P0218
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
检索提取
检索提取
检索提取
检索提取
检索提取
航班详情
航班详情
返回
结束",BRT_0402
1852,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0102
042E0141
042E0118
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
检索提取
客票详情
检索提取
返回
结束",BRT_0402
1853,"042E0115
040O0233
040O0211
040O020F
042E0121
01010916","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0409
1854,"042E0115
040O0233
040O0211
040O020F
162R0500
162R0501
01010916","检索提取
下一步值机
下一步值机
行李交运
值机员综合办理统计
值机员综合办理统计
结束",BRT_0409
1855,"042E0115
042E0115
042E0118
040O0233
040O0211
040O020B
042E0121
042E0102
042E0100
042E0115
040O0233
040O0211
040O020B
040O020F
042E0121
01010916","检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
返回
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
行李交运
返回
结束",BRT_0409
1856,"042E0102
042E0117","检索提取
结束",BRT_0401
1857,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
1858,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0118
042E0118
040O0233
040O0211
040O020F
042E0121
042E0118
042E0146
042E0146
042E0118
040O0233
040O0211
040O020F
040O020F
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
行李交运
返回
检索提取
重打牌
重打牌
检索提取
下一步值机
下一步值机
行李交运
行李交运
行李交运
返回
结束",BRT_0402
1859,"042E0115
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
1860,"042E0115
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
1861,"042E0115
042E0106
040O0233
040O0211
040O0238
040O0238
040O0270
040O020F
042E0100
042E0102
042E0212
042E0151
042E0121
042E0121
042E0117","检索提取
旅客详情
下一步值机
下一步值机
重打牌
重打牌
旅客详情
行李交运
检索提取
检索提取
检索提取
座位锁放
返回
返回
结束",BRT_0402
1862,"042E0115
042E0146
042E0146
040O0233
040O0211
040O020F
042E0121
042E0102
042E0102
040O0240
042E0106
060Z0100
01010916","检索提取
重打牌
重打牌
下一步值机
下一步值机
行李交运
返回
检索提取
检索提取
检索提取
旅客详情
None
结束",BRT_0409
1863,"042E0115
040O0233
040O0211
040O020B
042E0117","检索提取
下一步值机
下一步值机
选座接收
结束",BRT_0402
1864,"042E0115
042E0106
040O0233
040O0211
040O020F
040O0238
040O0238
042E0121
042E0146
042E0146
042E0117","检索提取
旅客详情
下一步值机
下一步值机
行李交运
重打牌
重打牌
返回
重打牌
重打牌
结束",BRT_0402
1865,"042E0115
042E0146
042E0146
042E0106
040O0233
040O0211
040O020F
042E0121
042E0150
042E0121
042E0117","检索提取
重打牌
重打牌
旅客详情
下一步值机
下一步值机
行李交运
返回
航班详情
返回
结束",BRT_0402
1866,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0118
042E0146
042E0146
042E0118
040O0233
040O0211
040O020F
042E0121
042E0118
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
重打牌
重打牌
检索提取
下一步值机
下一步值机
行李交运
返回
检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
1867,"042E0115
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
1868,"042E0115
042E0115
042E0118
042E0118
042E0106
042E0146
042E0146
042E0118
040O0233
040O0211
040O020F
042E0121
042E0118
040O0233
040O0211
040O020F
042E0121
042E0102
042E0118
042E0117","检索提取
检索提取
检索提取
检索提取
旅客详情
重打牌
重打牌
检索提取
下一步值机
下一步值机
行李交运
返回
检索提取
下一步值机
下一步值机
行李交运
返回
检索提取
检索提取
结束",BRT_0402
1869,"042E0115
040O0233
040O0211
040O020B
042E0121
042E0100
042E0115
040O0233
040O0211
042E0121
040O0240
042E0118
040O0233
040O0211
040O020B
042E0121
042E0115
042E0118
040O0233
040O0211
040O020B
040O0211
040O020B
042E0121
042E0118
040O0233
040O0211
040O020F
042E0121
042E0118
042E0117","检索提取
下一步值机
下一步值机
选座接收
返回
检索提取
检索提取
下一步值机
下一步值机
返回
检索提取
检索提取
下一步值机
下一步值机
选座接收
返回
检索提取
检索提取
下一步值机
下一步值机
选座接收
下一步值机
选座接收
返回
检索提取
下一步值机
下一步值机
行李交运
返回
检索提取
结束",BRT_0402
1870,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0151
042E0121
042E0102
042E0151
042E0118
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
座位锁放
返回
检索提取
座位锁放
检索提取
返回
结束",BRT_0402
1871,"042E0115
042E0115
042E0118
040O0233
040O0211
040O020B
040O0210
040O020F
042E0121
01010916","检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
检索提取
行李交运
返回
结束",BRT_0409
1872,"042E0115
042E0115
042E0115
042E0118
042E0106
042E0115
042E0118
042E0118
040O0233
040O0211
040O020A
040O020A
040O0211
040O020F
040O020F
040O020F
040O020F
040O020F
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
旅客详情
检索提取
检索提取
检索提取
下一步值机
下一步值机
值机接收
值机接收
下一步值机
行李交运
行李交运
行李交运
行李交运
行李交运
行李交运
返回
结束",BRT_0402
1873,"042E0115
042E0106
042E0146
042E0146
040O0233
040O0211
040O020F
040O0270
042E0121
042E0117","检索提取
旅客详情
重打牌
重打牌
下一步值机
下一步值机
行李交运
旅客详情
返回
结束",BRT_0402
1874,"042E0115
040O0233
040O0211
040O020F
01010916","检索提取
下一步值机
下一步值机
行李交运
结束",BRT_0409
1875,"042E0115
040O0233
040O0211
042E0121
042E0115
042E0118
042E0118
040O0233
040O0211
042E0121
042E0115
042E0118
042E0118
040O0233
040O0211
040O0262
040O0262
040O0262
040O0262
040O0262
042E0121
040O0233
040O0211
040O0262
040O0262
042E0121
042E0102
042E0102
042E0102
042E0102
042E0151
042E0121
042E0118
040O0233
040O0211
040O020B
042E0121
042E0118
040O0233
040O0211
040O0211
040O020B
040O020B
040O0211
042E0121
042E0118
040O0233
040O0211
040O020B
042E0121
042E0118
040O0233
040O0211
040O020F
042E0121
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
返回
检索提取
检索提取
检索提取
下一步值机
下一步值机
返回
检索提取
检索提取
检索提取
下一步值机
下一步值机
值机接收
值机接收
值机接收
值机接收
值机接收
返回
下一步值机
下一步值机
值机接收
值机接收
返回
检索提取
检索提取
检索提取
检索提取
座位锁放
返回
检索提取
下一步值机
下一步值机
选座接收
返回
检索提取
下一步值机
下一步值机
下一步值机
选座接收
选座接收
下一步值机
返回
检索提取
下一步值机
下一步值机
选座接收
返回
检索提取
下一步值机
下一步值机
行李交运
返回
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
1876,"042E0115
042E0115
042E0118
042E0141
042E0121
042E0115
042E0118
042E0118
042E0146
042E0146
042E0118
040O0233
040O0211
040O020F
040O020F
042E0121
01010903","检索提取
检索提取
检索提取
客票详情
返回
检索提取
检索提取
检索提取
重打牌
重打牌
检索提取
下一步值机
下一步值机
行李交运
行李交运
返回
结束",BRT_040I
1877,"042E0115
040O0233
040O0211
040O0250
042E0121
01010915","检索提取
下一步值机
下一步值机
里程查询
返回
结束",BRT_0408
1878,"042E0115
01010915","检索提取
结束",BRT_0408
1879,"042E0115
040O0233
040O0211
040O0250
040O0211
040O020B
042E0121
01010915","检索提取
下一步值机
下一步值机
里程查询
下一步值机
选座接收
返回
结束",BRT_0408
1880,"042E0115
042E0185
042E0115
042E0118
042E0118
042E0146
042E0146
042E0146
042E0117","检索提取
里程查询
检索提取
检索提取
检索提取
重打牌
重打牌
重打牌
结束",BRT_0402
1881,"042E0115
042E0115
042E0118
042E0185
042E0115
040O0233
040O0211
040O020B
040O020F
040O0264
040O0293
040O0200
01010915","检索提取
检索提取
检索提取
里程查询
检索提取
下一步值机
下一步值机
选座接收
行李交运
值机接收
航班详情
下一步值机
结束",BRT_0408
1882,"042E0115
040O0233
040O0211
040O020B
040O0264
040O0293
040O0200
01010915","检索提取
下一步值机
下一步值机
选座接收
值机接收
航班详情
下一步值机
结束",BRT_0408
1883,"042E0115
042E0185
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O0293
040O0200
040O020F
040O0264
040O0293
040O0200
040O0210
040O0238
040O0238
040O0210
040O020F
040O0264
040O0210
040O020F
042E0121
01010915","检索提取
里程查询
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
航班详情
下一步值机
行李交运
值机接收
航班详情
下一步值机
检索提取
重打牌
重打牌
检索提取
行李交运
值机接收
检索提取
行李交运
返回
结束",BRT_0408
1884,"042E0115
042E0185
042E0115
042E0118
040O0233
040O0211
040O0293
040O0200
040O0293
040O0200
040O0210
040O0210
040O0211
040O020B
040O0211
040O0210
040O0211
040O020H
040O020H
040O020H
040O0264
040O0210
040O0211
040O020E
040O020E
040O020F
040O0264
042E0121
01010915","检索提取
里程查询
检索提取
检索提取
下一步值机
下一步值机
航班详情
下一步值机
航班详情
下一步值机
检索提取
检索提取
下一步值机
选座接收
下一步值机
检索提取
下一步值机
改座加行李
改座加行李
改座加行李
值机接收
检索提取
下一步值机
修改座位
修改座位
行李交运
值机接收
返回
结束",BRT_0408
1885,"042E0115
040O0233
040O0211
040O020B
040O020F
042E0121
01010915","检索提取
下一步值机
下一步值机
选座接收
行李交运
返回
结束",BRT_0408
1886,"042E0115
042E0115
042E0118
040O0233
040O0211
040O020C
040O0264
01010915","检索提取
检索提取
检索提取
下一步值机
下一步值机
接收加行李
值机接收
结束",BRT_0408
1887,"042E0115
042E0146
042E0146
042E0117","检索提取
重打牌
重打牌
结束",BRT_0402
1888,"042E0115
042E0115
042E0118
040O0233
040O0211
040O020B
040O020B
040O0211
040O020F
040O0210
040O0211
040O020E
01010915","检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
选座接收
下一步值机
行李交运
检索提取
下一步值机
修改座位
结束",BRT_0408
1889,"042E0115
042E0146
042E0146
042E0117","检索提取
重打牌
重打牌
结束",BRT_0402
1890,"042E0115
042E0146
042E0146
042E0185
040O0233
040O0211
042E0121
01010915","检索提取
重打牌
重打牌
里程查询
下一步值机
下一步值机
返回
结束",BRT_0408
1891,"042E0115
042E0185
042E0115
042E0118
042E0115
042E0118
042E0118
042E0118
042E0118
042E0146
042E0146
042E0146
01010915","检索提取
里程查询
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
重打牌
重打牌
重打牌
结束",BRT_0408
1892,"042E0115
01010915","检索提取
结束",BRT_0408
1893,"042E0105
042E0105
042E0117","办理历史
办理历史
结束",BRT_040L
1894,"042E0105
042E0105
01010915","办理历史
办理历史
结束",BRT_040N
1895,"042E0102
042E0102
040O0233
040O0211
040O020F
042E0121
01010915","检索提取
检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0405
1896,"042E0115
042E0185
042E0115
042E0185
042E0118
040O0233
040O0211
040O0293
040O0200
040O0293
040O0200
040O0264
040O0211
040O020B
040O0264
042E0121
042E0117","检索提取
里程查询
检索提取
里程查询
检索提取
下一步值机
下一步值机
航班详情
下一步值机
航班详情
下一步值机
值机接收
下一步值机
选座接收
值机接收
返回
结束",BRT_0402
1897,"042E0115
01010915","检索提取
结束",BRT_0408
1898,"042E0115
042E0115
042E0118
042E0185
042E0115
042E0118
042E0118
042E0146
042E0146
042E0118
042E0146
042E0118
042E0146
040O0233
040O0211
040O020B
040O020B
040O0211
040O0293
040O0200
040O0264
042E0121
01010915","检索提取
检索提取
检索提取
里程查询
检索提取
检索提取
检索提取
重打牌
重打牌
检索提取
重打牌
检索提取
重打牌
下一步值机
下一步值机
选座接收
选座接收
下一步值机
航班详情
下一步值机
值机接收
返回
结束",BRT_0408
1899,"042E0115
01010915","检索提取
结束",BRT_0408
1900,"042E0115
040O0233
040O0211
040O0250
040O0211
040O020B
040O0264
040O0293
040O0200
042E0121
01010915","检索提取
下一步值机
下一步值机
里程查询
下一步值机
选座接收
值机接收
航班详情
下一步值机
返回
结束",BRT_0408
1901,"042E0115
042E0112
042E0185
040O0233
040O0211
040O020B
040O020F
040O0250
042E0121
01010915","检索提取
检索提取
里程查询
下一步值机
下一步值机
选座接收
行李交运
里程查询
返回
结束",BRT_0408
1902,"042E0115
042E0115
040O0233
040O0211
040O0293
040O0200
040O0211
040O020B
040O020F
040O0210
040O020F
040O0262
040O0293
040O0200
040O0262
040O0262
040O0262
040O0262
01010915","检索提取
检索提取
下一步值机
下一步值机
航班详情
下一步值机
下一步值机
选座接收
行李交运
检索提取
行李交运
值机接收
航班详情
下一步值机
值机接收
值机接收
值机接收
值机接收
结束",BRT_0408
1903,"042E0115
042E0185
042E0146
042E0146
040O0233
040O0211
040O020F
040O020F
01010915","检索提取
里程查询
重打牌
重打牌
下一步值机
下一步值机
行李交运
行李交运
结束",BRT_0408
1904,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0118
040O0233
040O0211
040O020A
040O020A
040O0211
040O0210
040O0211
040O020E
040O020E
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0221
043L1201
040O0200
040O0262
040O0211
040O020E
040O020E
040O020F
040O0264
040O0293
040O0200
040O0210
040O020F
042E0121
040O0233
040O0211
040O0262
042E0121
01010915","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
值机接收
值机接收
下一步值机
检索提取
下一步值机
修改座位
修改座位
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
座位锁放
座位锁放
下一步值机
值机接收
下一步值机
修改座位
修改座位
行李交运
值机接收
航班详情
下一步值机
检索提取
行李交运
返回
下一步值机
下一步值机
值机接收
返回
结束",BRT_0408
1905,"042E0115
042E0185
042E0115
042E0118
042E0185
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O0238
040O0238
040O0238
040O0264
040O0293
040O0200
042E0121
01010915","检索提取
里程查询
检索提取
检索提取
里程查询
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
重打牌
重打牌
重打牌
值机接收
航班详情
下一步值机
返回
结束",BRT_0408
1906,"042E0115
042E0115
042E0118
042E0118
042E0146
042E0146
042E0118
042E0146
042E0150
042E0121
040O0233
040O0211
040O0264
042E0121
01010915","检索提取
检索提取
检索提取
检索提取
重打牌
重打牌
检索提取
重打牌
航班详情
返回
下一步值机
下一步值机
值机接收
返回
结束",BRT_0408
1907,"042E0115
042E0185
042E0115
042E0185
042E0118
040O0233
040O0211
040O0264
040O0293
040O0200
040O0210
040O0211
040O020B
040O0210
040O0211
040O020B
040O0250
042E0121
01010915","检索提取
里程查询
检索提取
里程查询
检索提取
下一步值机
下一步值机
值机接收
航班详情
下一步值机
检索提取
下一步值机
选座接收
检索提取
下一步值机
选座接收
里程查询
返回
结束",BRT_0408
1908,"042E0200
042E0200
042E0200
042E0235
042E0185
042E0200
042E0235
040O0211
040O020A
040O020A
040O0211
040O0264
040O020F
042E0200
042E0235
042E0223","检索提取
检索提取
检索提取
检索提取
里程查询
检索提取
检索提取
下一步值机
值机接收
值机接收
下一步值机
值机接收
行李交运
检索提取
检索提取
结束",-
1909,"042E0200
042E0214
042E0235
042E0200
042E0235
042E0146
042E0235
042E0146
042E0235
042E0235
042E0223","检索提取
检索提取
检索提取
检索提取
检索提取
重打牌
检索提取
重打牌
检索提取
检索提取
结束",-
1910,"042E0200
042E0223","检索提取
结束",-
1911,"042E0200
042E0235
042E0185
042E0235
040O0211
040O0264
040O0293
040O0200
040O0264
040O0264
040O0264
040O0264
040O0264
040O0293
040O0200
040O0264
040O0264
040O0264
040O0264
040O0264
040O0264
040O0264
040O0264
040O0264
040O0264
040O0264
040O0264
040O0264
040O0264
040O0264
040O0264
040O0264
040O0264
040O0264
040O0264
040O0264
040O0264
040O0264
040O0264
040O0264
040O0264
040O0264
040O0264
040O0264
040O0264
040O0264
040O0264
040O0264
040O0264
040O0264
040O0264
040O0264
040O0264
040O0264
040O0264
040O0264
040O0211
040O020B
040O0264
040O0211
040O020F
042E0200
042E0235
042E0223","检索提取
检索提取
里程查询
检索提取
下一步值机
值机接收
航班详情
下一步值机
值机接收
值机接收
值机接收
值机接收
值机接收
航班详情
下一步值机
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
下一步值机
选座接收
值机接收
下一步值机
行李交运
检索提取
检索提取
结束",-
1912,"042E0200
042E0223","检索提取
结束",-
