路径编号,业务ID,业务组名称,操作简称,路径编码
335,"042E0200
01010917","检索提取
结束","新旅客检索页面加载
重置当前页面",-
336,"042E0200
042E0235
042E0185
042E0235
040O0211
040O020F
040O0238
040O0238
040O0250
040O0293
040O0200
01010917","检索提取
检索提取
里程查询
检索提取
下一步值机
添加行李-旅客处理
重打牌登机牌
重打牌登机牌
里程查询
航班详情入口
下一步值机
结束","新旅客检索页面加载
切换已选定旅客列表
里程查询按钮
切换已选定旅客列表
点击座位图刷新
已值机旅客 ，不改座位，只加行李
重打登机牌按钮
重打登机牌按钮
里程查询按钮
航班详情按钮
值机页面加载
重置当前页面",-
337,"042E0200
042E0235
042E0185
042E0235
040O0211
040O020B
040O0293
040O0200
040O0221
01010917","检索提取
检索提取
里程查询
检索提取
下一步值机
选座接收
航班详情入口
下一步值机
座位锁放入口
结束","新旅客检索页面加载
切换已选定旅客列表
里程查询按钮
切换已选定旅客列表
点击座位图刷新
未值机旅客 值机，只指定座位，不加行李
航班详情按钮
值机页面加载
座位图/锁放按钮
重置当前页面",-
338,"042E0200
042E0235
042E0185
042E0235
040O0211
040O020F
01010917","检索提取
检索提取
里程查询
检索提取
下一步值机
添加行李-旅客处理
结束","新旅客检索页面加载
切换已选定旅客列表
里程查询按钮
切换已选定旅客列表
点击座位图刷新
已值机旅客 ，不改座位，只加行李
重置当前页面",-
339,"042E0200
042E0235
040O0211
040O020F
040O0293
040O0200
040O0221
040O0200
040O0293
040O0200
042E0100
01010917","检索提取
检索提取
下一步值机
添加行李-旅客处理
航班详情入口
下一步值机
座位锁放入口
下一步值机
航班详情入口
下一步值机
检索提取
结束","新旅客检索页面加载
切换已选定旅客列表
点击座位图刷新
已值机旅客 ，不改座位，只加行李
航班详情按钮
值机页面加载
座位图/锁放按钮
值机页面加载
航班详情按钮
值机页面加载
旅客检索页面加载
重置当前页面",-
340,"042E0105
01010917","办理历史
结束","查询办理历史按钮
重置当前页面",BRT_040P
341,"042E0102
01010917","检索提取
结束","旅客查询页签检索按钮
重置当前页面",BRT_0407
342,"042E0115
042E0115
042E0118
040O0233
040O0211
040O020F
040O0238
040O0238
01010917","检索提取
检索提取
检索提取
下一步值机
下一步值机
添加行李-旅客处理
重打牌登机牌
重打牌登机牌
结束","旅客提取页签检索按钮
旅客提取页签检索按钮
序号输入框选中旅客
旅客拉下按钮--实际没做拉下操作
点击座位图刷新
已值机旅客 ，不改座位，只加行李
重打登机牌按钮
重打登机牌按钮
重置当前页面",BRT_040A
343,"042E0105
042E0105
042E0150
01010917","办理历史
办理历史
航班详情入口
结束","查询办理历史按钮
查询办理历史按钮
航班详情按钮
重置当前页面",BRT_040P
344,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0118
040O0233
040O0211
040O0293
040O0200
040O020A
040O0293
040O0200
040O0221
040O0200
040O0211
040O020F
040O0293
040O0200
040O0221
040O0200
042E0121
042E0115
042E0118
042E0185
040O0233
040O0211
040O020F
040O0238
040O0238
nav","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
航班详情入口
下一步值机
值机接收
航班详情入口
下一步值机
座位锁放入口
下一步值机
下一步值机
添加行李-旅客处理
航班详情入口
下一步值机
座位锁放入口
下一步值机
返回
检索提取
检索提取
里程查询
下一步值机
下一步值机
添加行李-旅客处理
重打牌登机牌
重打牌登机牌
结束","旅客提取页签检索按钮
旅客提取页签检索按钮
序号输入框选中旅客
旅客提取页签检索按钮
序号输入框选中旅客
序号输入框选中旅客
旅客拉下按钮--实际没做拉下操作
点击座位图刷新
航班详情按钮
值机页面加载
未值机旅客 值机，不指定座位，不加行李
航班详情按钮
值机页面加载
座位图/锁放按钮
值机页面加载
点击座位图刷新
已值机旅客 ，不改座位，只加行李
航班详情按钮
值机页面加载
座位图/锁放按钮
值机页面加载
从其他页面返回检索页刷新
旅客提取页签检索按钮
序号输入框选中旅客
里程查询按钮
旅客拉下按钮--实际没做拉下操作
点击座位图刷新
已值机旅客 ，不改座位，只加行李
重打登机牌按钮
重打登机牌按钮
关闭当前页面",BRT_040Other
345,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O0293
040O0200
040O0221
040O0200
040O0282
040T0111
040O0200
040O0293
040O0200
040O0211
040O020F
040O0210
040O0210
040O0211
040O020F
01010917","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
航班详情入口
下一步值机
座位锁放入口
下一步值机
旅客升降舱入口
旅客升降舱
下一步值机
航班详情入口
下一步值机
下一步值机
添加行李-旅客处理
检索提取
检索提取
下一步值机
添加行李-旅客处理
结束","旅客提取页签检索按钮
旅客提取页签检索按钮
序号输入框选中旅客
旅客提取页签检索按钮
序号输入框选中旅客
旅客提取页签检索按钮
序号输入框选中旅客
旅客拉下按钮--实际没做拉下操作
点击座位图刷新
航班详情按钮
值机页面加载
座位图/锁放按钮
值机页面加载
旅客升降舱按钮
旅客升降舱-未值机旅客是否同步接收弹框，“是”按钮
值机页面加载
航班详情按钮
值机页面加载
点击座位图刷新
已值机旅客 ，不改座位，只加行李
切换旅客列表
切换旅客列表
点击座位图刷新
已值机旅客 ，不改座位，只加行李
重置当前页面",BRT_040A
346,"042E0115
040O0233
040O0211
040O0250
040O0238
040O0238
040O0211
040O020F
040O0293
040O0200
040O0221
040O0200
040O0293
040O0200
01010917","检索提取
下一步值机
下一步值机
里程查询
重打牌登机牌
重打牌登机牌
下一步值机
添加行李-旅客处理
航班详情入口
下一步值机
座位锁放入口
下一步值机
航班详情入口
下一步值机
结束","旅客提取页签检索按钮
旅客拉下按钮--实际没做拉下操作
点击座位图刷新
里程查询按钮
重打登机牌按钮
重打登机牌按钮
点击座位图刷新
已值机旅客 ，不改座位，只加行李
航班详情按钮
值机页面加载
座位图/锁放按钮
值机页面加载
航班详情按钮
值机页面加载
重置当前页面",BRT_040A
347,"042E0115
042E0112
042E0115
042E0112
042E0118
042E0115
042E0112
042E0118
042E0118
040O0233
040O0211
040O0293
040O0200
040O0221
040O0200
040O0293
040O0200
040O0293
040O0200
040O0282
040T0111
040O0200
040O0211
040O020F
040O0210
040O0211
040O020F
040O0293
040O0200
040O0293
040O0200
01010917","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
航班详情入口
下一步值机
座位锁放入口
下一步值机
航班详情入口
下一步值机
航班详情入口
下一步值机
旅客升降舱入口
旅客升降舱
下一步值机
下一步值机
添加行李-旅客处理
检索提取
下一步值机
添加行李-旅客处理
航班详情入口
下一步值机
航班详情入口
下一步值机
结束","旅客提取页签检索按钮
列表切换旅客
旅客提取页签检索按钮
列表切换旅客
序号输入框选中旅客
旅客提取页签检索按钮
列表切换旅客
序号输入框选中旅客
序号输入框选中旅客
旅客拉下按钮--实际没做拉下操作
点击座位图刷新
航班详情按钮
值机页面加载
座位图/锁放按钮
值机页面加载
航班详情按钮
值机页面加载
航班详情按钮
值机页面加载
旅客升降舱按钮
旅客升降舱-未值机旅客是否同步接收弹框，“是”按钮
值机页面加载
点击座位图刷新
已值机旅客 ，不改座位，只加行李
切换旅客列表
点击座位图刷新
已值机旅客 ，不改座位，只加行李
航班详情按钮
值机页面加载
航班详情按钮
值机页面加载
重置当前页面",BRT_040A
348,"042E0115
040O0233
040O0211
040O0250
040O020F
040O0238
040O0238
040O0250
01010917","检索提取
下一步值机
下一步值机
里程查询
添加行李-旅客处理
重打牌登机牌
重打牌登机牌
里程查询
结束","旅客提取页签检索按钮
旅客拉下按钮--实际没做拉下操作
点击座位图刷新
里程查询按钮
已值机旅客 ，不改座位，只加行李
重打登机牌按钮
重打登机牌按钮
里程查询按钮
重置当前页面",BRT_040A
349,"042E0115
042E0112
01010917","检索提取
检索提取
结束","旅客提取页签检索按钮
列表切换旅客
重置当前页面",BRT_040A
350,"042E0105
042E0105
040O0240
042E0102
042E0118
01010917","办理历史
办理历史
同行人提取
检索提取
检索提取
结束","查询办理历史按钮
查询办理历史按钮
提取同行人按钮
旅客查询页签检索按钮
序号输入框选中旅客
重置当前页面",BRT_040P
351,"042E0115
042E0185
042E0115
042E0118
042E0185
042E0118
040O0233
040O0211
040O020A
040O0293
040O0200
040O0221
01010917","检索提取
里程查询
检索提取
检索提取
里程查询
检索提取
下一步值机
下一步值机
值机接收
航班详情入口
下一步值机
座位锁放入口
结束","旅客提取页签检索按钮
里程查询按钮
旅客提取页签检索按钮
序号输入框选中旅客
里程查询按钮
序号输入框选中旅客
旅客拉下按钮--实际没做拉下操作
点击座位图刷新
未值机旅客 值机，不指定座位，不加行李
航班详情按钮
值机页面加载
座位图/锁放按钮
重置当前页面",BRT_040A
352,"042E0115
040O0233
040O0211
040O020F
040O0238
040O0238
040O0293
040O0200
01010917","检索提取
下一步值机
下一步值机
添加行李-旅客处理
重打牌登机牌
重打牌登机牌
航班详情入口
下一步值机
结束","旅客提取页签检索按钮
旅客拉下按钮--实际没做拉下操作
点击座位图刷新
已值机旅客 ，不改座位，只加行李
重打登机牌按钮
重打登机牌按钮
航班详情按钮
值机页面加载
重置当前页面",BRT_040A
353,"042E0115
040O0240
042E0118
040O0233
040O0211
01010917","检索提取
同行人提取
检索提取
下一步值机
下一步值机
结束","旅客提取页签检索按钮
提取同行人按钮
序号输入框选中旅客
旅客拉下按钮--实际没做拉下操作
点击座位图刷新
重置当前页面",BRT_040A
354,"042E0115
040O0240
042E0118
040O0233
040O0211
040O020B
040O0293
040O0200
040O0221
040O0200
040O0293
040O0200
040O0282
040T0101
040O0200
042E0121
042E0150
042E0121
042E0106
040O0233
040O0211
040O020F
040O0293
040O0200
01010917","检索提取
同行人提取
检索提取
下一步值机
下一步值机
选座接收
航班详情入口
下一步值机
座位锁放入口
下一步值机
航班详情入口
下一步值机
旅客升降舱入口
旅客升降舱
下一步值机
返回
航班详情入口
返回
旅客详情入口
下一步值机
下一步值机
添加行李-旅客处理
航班详情入口
下一步值机
结束","旅客提取页签检索按钮
提取同行人按钮
序号输入框选中旅客
旅客拉下按钮--实际没做拉下操作
点击座位图刷新
未值机旅客 值机，只指定座位，不加行李
航班详情按钮
值机页面加载
座位图/锁放按钮
值机页面加载
航班详情按钮
值机页面加载
旅客升降舱按钮
升降舱-确定按钮
值机页面加载
从其他页面返回检索页刷新
航班详情按钮
从其他页面返回检索页刷新
旅客详情按钮
旅客拉下按钮--实际没做拉下操作
点击座位图刷新
已值机旅客 ，不改座位，只加行李
航班详情按钮
值机页面加载
重置当前页面",BRT_040A
355,"042E0105
042E0105
042E0150
042E0121
01010917","办理历史
办理历史
航班详情入口
返回
结束","查询办理历史按钮
查询办理历史按钮
航班详情按钮
从其他页面返回检索页刷新
重置当前页面",BRT_040P
356,"042E0102
042E0150
042E0121
01010917","检索提取
航班详情入口
返回
结束","旅客查询页签检索按钮
航班详情按钮
从其他页面返回检索页刷新
重置当前页面",BRT_0407
357,"042E0115
040O0233
040O0211
040O0238
040O0238
040O0238
040O0238
01010917","检索提取
下一步值机
下一步值机
重打牌登机牌
重打牌登机牌
重打牌登机牌
重打牌登机牌
结束","旅客提取页签检索按钮
旅客拉下按钮--实际没做拉下操作
点击座位图刷新
重打登机牌按钮
重打登机牌按钮
重打登机牌按钮
重打登机牌按钮
重置当前页面",BRT_040A
358,"16200100
16200101
nav","业务信息查询入口
业务信息查询
结束","FSD查询页面加载
FSD航班值机情况-查询按钮
关闭当前页面",BRT_040Other
359,"16200100
16200101
01010916","业务信息查询入口
业务信息查询
结束","FSD查询页面加载
FSD航班值机情况-查询按钮
关闭当前页面",BRT_0412
360,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O020A
040O020A
040O0211
042E0121
040O0233
040O0211
040O020F
042E0121
040O0239
040O0233
040O0211
040O020F
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
值机接收
值机接收
下一步值机
返回
下一步值机
下一步值机
添加行李-旅客处理
返回
重打牌行李牌
下一步值机
下一步值机
添加行李-旅客处理
添加行李-旅客处理
返回
结束","旅客提取页签检索按钮
旅客提取页签检索按钮
序号输入框选中旅客
旅客提取页签检索按钮
序号输入框选中旅客
旅客提取页签检索按钮
序号输入框选中旅客
旅客拉下按钮--实际没做拉下操作
点击座位图刷新
未值机旅客 值机，不指定座位，不加行李
未值机旅客 值机，不指定座位，不加行李
点击座位图刷新
从其他页面返回检索页刷新
旅客拉下按钮--实际没做拉下操作
点击座位图刷新
已值机旅客 ，不改座位，只加行李
从其他页面返回检索页刷新
重打行李牌按钮
旅客拉下按钮--实际没做拉下操作
点击座位图刷新
已值机旅客 ，不改座位，只加行李
已值机旅客 ，不改座位，只加行李
从其他页面返回检索页刷新
旅客检索清空按钮",BRT_0402
361,"042E0115
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O020B
040O020B
040O0211
042E0121
042E0118
042E0146
042E0146
042E0115
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
选座接收
下一步值机
返回
检索提取
重打牌登机牌
重打牌登机牌
检索提取
结束","旅客提取页签检索按钮
旅客提取页签检索按钮
序号输入框选中旅客
旅客提取页签检索按钮
序号输入框选中旅客
旅客拉下按钮--实际没做拉下操作
点击座位图刷新
未值机旅客 值机，只指定座位，不加行李
未值机旅客 值机，只指定座位，不加行李
点击座位图刷新
从其他页面返回检索页刷新
序号输入框选中旅客
重打登机牌按钮
重打登机牌按钮
旅客提取页签检索按钮
旅客检索清空按钮",BRT_0402
362,"042E0115
042E0115
040O0233
040O0211
040O0210
042E0121
040O0233
040O0211
040O020B
040O020B
040O020B
042E0121
042E0150
042E0121
042E0117","检索提取
检索提取
下一步值机
下一步值机
检索提取
返回
下一步值机
下一步值机
选座接收
选座接收
选座接收
返回
航班详情入口
返回
结束","旅客提取页签检索按钮
旅客提取页签检索按钮
旅客拉下按钮--实际没做拉下操作
点击座位图刷新
切换旅客列表
从其他页面返回检索页刷新
旅客拉下按钮--实际没做拉下操作
点击座位图刷新
未值机旅客 值机，只指定座位，不加行李
未值机旅客 值机，只指定座位，不加行李
未值机旅客 值机，只指定座位，不加行李
从其他页面返回检索页刷新
航班详情按钮
从其他页面返回检索页刷新
旅客检索清空按钮",BRT_0402
363,"042E0115
040O0233
040O0211
040O0293
040O0200
040O020B
042E0121
040O0233
040O0211
040O0262
040O0262
040O0221
040O0200
040O0221
040O0200
042E0121
042E0117","检索提取
下一步值机
下一步值机
航班详情入口
下一步值机
选座接收
返回
下一步值机
下一步值机
值机接收
值机接收
座位锁放入口
下一步值机
座位锁放入口
下一步值机
返回
结束","旅客提取页签检索按钮
旅客拉下按钮--实际没做拉下操作
点击座位图刷新
航班详情按钮
值机页面加载
未值机旅客 值机，只指定座位，不加行李
从其他页面返回检索页刷新
旅客拉下按钮--实际没做拉下操作
点击座位图刷新
旅客处理-刷新
旅客处理-刷新
座位图/锁放按钮
值机页面加载
座位图/锁放按钮
值机页面加载
从其他页面返回检索页刷新
旅客检索清空按钮",BRT_0402
364,"042E0115
042E0115
040O0233
040O0211
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0211
040O020B
042E0121
042E0117","检索提取
检索提取
下一步值机
下一步值机
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
下一步值机
选座接收
返回
结束","旅客提取页签检索按钮
旅客提取页签检索按钮
旅客拉下按钮--实际没做拉下操作
点击座位图刷新
旅客处理-刷新
旅客处理-刷新
旅客处理-刷新
旅客处理-刷新
旅客处理-刷新
旅客处理-刷新
旅客处理-刷新
旅客处理-刷新
旅客处理-刷新
旅客处理-刷新
旅客处理-刷新
旅客处理-刷新
点击座位图刷新
未值机旅客 值机，只指定座位，不加行李
从其他页面返回检索页刷新
旅客检索清空按钮",BRT_0402
365,"042E0115
042E0185
040O0233
040O0211
040O020B
040O0250
040O0211
040O020E
040O0211
040O020E
042E0121
042E0117","检索提取
里程查询
下一步值机
下一步值机
选座接收
里程查询
下一步值机
修改座位
下一步值机
修改座位
返回
结束","旅客提取页签检索按钮
里程查询按钮
旅客拉下按钮--实际没做拉下操作
点击座位图刷新
未值机旅客 值机，只指定座位，不加行李
里程查询按钮
点击座位图刷新
已值机旅客 ， 只改座位，不加行李
点击座位图刷新
已值机旅客 ， 只改座位，不加行李
从其他页面返回检索页刷新
旅客检索清空按钮",BRT_0402
366,"042E0115
042E0185
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
里程查询
下一步值机
下一步值机
添加行李-旅客处理
返回
结束","旅客提取页签检索按钮
里程查询按钮
旅客拉下按钮--实际没做拉下操作
点击座位图刷新
已值机旅客 ，不改座位，只加行李
从其他页面返回检索页刷新
旅客检索清空按钮",BRT_0402
367,"042E0115
042E0185
042E0115
042E0118
042E0115
042E0118
042E0185
042E0118
040O0233
040O0211
040O0238
040O0238
040O0211
040O020F
040O0293
040O0200
040O0293
040O0200
040O0264
040O0293
040O0200
042E0121
042E0117","检索提取
里程查询
检索提取
检索提取
检索提取
检索提取
里程查询
检索提取
下一步值机
下一步值机
重打牌登机牌
重打牌登机牌
下一步值机
添加行李-旅客处理
航班详情入口
下一步值机
航班详情入口
下一步值机
值机接收
航班详情入口
下一步值机
返回
结束","旅客提取页签检索按钮
里程查询按钮
旅客提取页签检索按钮
序号输入框选中旅客
旅客提取页签检索按钮
序号输入框选中旅客
里程查询按钮
序号输入框选中旅客
旅客拉下按钮--实际没做拉下操作
点击座位图刷新
重打登机牌按钮
重打登机牌按钮
点击座位图刷新
已值机旅客 ，不改座位，只加行李
航班详情按钮
值机页面加载
航班详情按钮
值机页面加载
全舱座位图/当前舱位按钮
航班详情按钮
值机页面加载
从其他页面返回检索页刷新
旅客检索清空按钮",BRT_0402
368,"042E0115
042E0115
042E0118
042E0118
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
返回
结束","旅客提取页签检索按钮
旅客提取页签检索按钮
序号输入框选中旅客
序号输入框选中旅客
旅客拉下按钮--实际没做拉下操作
点击座位图刷新
未值机旅客 值机，只指定座位，不加行李
从其他页面返回检索页刷新
旅客检索清空按钮",BRT_0402
369,"042E0115
042E0115
042E0118
042E0118
040O0233
040O0211
040O020F
040O0211
040O020F
040O0293
040O0200
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
添加行李-旅客处理
下一步值机
添加行李-旅客处理
航班详情入口
下一步值机
返回
结束","旅客提取页签检索按钮
旅客提取页签检索按钮
序号输入框选中旅客
序号输入框选中旅客
旅客拉下按钮--实际没做拉下操作
点击座位图刷新
已值机旅客 ，不改座位，只加行李
点击座位图刷新
已值机旅客 ，不改座位，只加行李
航班详情按钮
值机页面加载
从其他页面返回检索页刷新
旅客检索清空按钮",BRT_0402
370,"042E0115
042E0185
040O0233
040O0211
040O020F
040O0250
040O0280
040O0200
040O0250
040O0250
042E0121
042E0117","检索提取
里程查询
下一步值机
下一步值机
添加行李-旅客处理
里程查询
客票详情入口
下一步值机
里程查询
里程查询
返回
结束","旅客提取页签检索按钮
里程查询按钮
旅客拉下按钮--实际没做拉下操作
点击座位图刷新
已值机旅客 ，不改座位，只加行李
里程查询按钮
客票详情按钮
值机页面加载
里程查询按钮
里程查询按钮
从其他页面返回检索页刷新
旅客检索清空按钮",BRT_0402
371,"042E0115
042E0115
042E0118
042E0185
042E0115
042E0118
042E0118
040O0233
040O0211
040O0238
040O0238
040O0211
040O020F
040O0264
042E0121
042E0117","检索提取
检索提取
检索提取
里程查询
检索提取
检索提取
检索提取
下一步值机
下一步值机
重打牌登机牌
重打牌登机牌
下一步值机
添加行李-旅客处理
值机接收
返回
结束","旅客提取页签检索按钮
旅客提取页签检索按钮
序号输入框选中旅客
里程查询按钮
旅客提取页签检索按钮
序号输入框选中旅客
序号输入框选中旅客
旅客拉下按钮--实际没做拉下操作
点击座位图刷新
重打登机牌按钮
重打登机牌按钮
点击座位图刷新
已值机旅客 ，不改座位，只加行李
全舱座位图/当前舱位按钮
从其他页面返回检索页刷新
旅客检索清空按钮",BRT_0402
372,"042E0115
042E0185
040O0233
040O0211
040O020B
040O0211
040O020F
040O0250
042E0121
042E0117","检索提取
里程查询
下一步值机
下一步值机
选座接收
下一步值机
添加行李-旅客处理
里程查询
返回
结束","旅客提取页签检索按钮
里程查询按钮
旅客拉下按钮--实际没做拉下操作
点击座位图刷新
未值机旅客 值机，只指定座位，不加行李
点击座位图刷新
已值机旅客 ，不改座位，只加行李
里程查询按钮
从其他页面返回检索页刷新
旅客检索清空按钮",BRT_0402
373,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
添加行李-旅客处理
返回
结束","旅客提取页签检索按钮
旅客拉下按钮--实际没做拉下操作
点击座位图刷新
已值机旅客 ，不改座位，只加行李
从其他页面返回检索页刷新
旅客检索清空按钮",BRT_0402
374,"042E0115
040O0233
040O0211
040O020B
040O0211
040O020F
040O0293
040O0200
040O0264
040O0293
040O0200
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
下一步值机
添加行李-旅客处理
航班详情入口
下一步值机
值机接收
航班详情入口
下一步值机
返回
结束","旅客提取页签检索按钮
旅客拉下按钮--实际没做拉下操作
点击座位图刷新
未值机旅客 值机，只指定座位，不加行李
点击座位图刷新
已值机旅客 ，不改座位，只加行李
航班详情按钮
值机页面加载
全舱座位图/当前舱位按钮
航班详情按钮
值机页面加载
从其他页面返回检索页刷新
旅客检索清空按钮",BRT_0402
375,"042E0115
040O0233
040O0211
042E0121
042E0115
042E0118
042E0185
042E0118
040O0233
040O0211
040O0293
040O0200
040O0264
040O0210
040O0238
040O0238
040O0293
040O0200
040O0210
040O0250
040O0264
040O0210
040O0211
040O020E
040O0211
040O020F
040O0210
040O0211
040O020F
040O0238
040O0238
042E0121
042E0117","检索提取
下一步值机
下一步值机
返回
检索提取
检索提取
里程查询
检索提取
下一步值机
下一步值机
航班详情入口
下一步值机
值机接收
检索提取
重打牌登机牌
重打牌登机牌
航班详情入口
下一步值机
检索提取
里程查询
值机接收
检索提取
下一步值机
修改座位
下一步值机
添加行李-旅客处理
检索提取
下一步值机
添加行李-旅客处理
重打牌登机牌
重打牌登机牌
返回
结束","旅客提取页签检索按钮
旅客拉下按钮--实际没做拉下操作
点击座位图刷新
从其他页面返回检索页刷新
旅客提取页签检索按钮
序号输入框选中旅客
里程查询按钮
序号输入框选中旅客
旅客拉下按钮--实际没做拉下操作
点击座位图刷新
航班详情按钮
值机页面加载
全舱座位图/当前舱位按钮
切换旅客列表
重打登机牌按钮
重打登机牌按钮
航班详情按钮
值机页面加载
切换旅客列表
里程查询按钮
全舱座位图/当前舱位按钮
切换旅客列表
点击座位图刷新
已值机旅客 ， 只改座位，不加行李
点击座位图刷新
已值机旅客 ，不改座位，只加行李
切换旅客列表
点击座位图刷新
已值机旅客 ，不改座位，只加行李
重打登机牌按钮
重打登机牌按钮
从其他页面返回检索页刷新
旅客检索清空按钮",BRT_0402
376,"042E0115
042E0115
042E0118
042E0118
040O0233
040O0211
040O020B
040O0210
040O0211
040O020F
040O0210
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
检索提取
下一步值机
添加行李-旅客处理
检索提取
下一步值机
添加行李-旅客处理
返回
结束","旅客提取页签检索按钮
旅客提取页签检索按钮
序号输入框选中旅客
序号输入框选中旅客
旅客拉下按钮--实际没做拉下操作
点击座位图刷新
未值机旅客 值机，只指定座位，不加行李
切换旅客列表
点击座位图刷新
已值机旅客 ，不改座位，只加行李
切换旅客列表
点击座位图刷新
已值机旅客 ，不改座位，只加行李
从其他页面返回检索页刷新
旅客检索清空按钮",BRT_0402
377,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0118
040O0233
040O0211
040O020B
040O0210
040O0211
040O020F
040O0210
040O0211
040O020F
040O0210
040O0211
040O020F
040O0293
040O0200
040O0264
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
检索提取
下一步值机
添加行李-旅客处理
检索提取
下一步值机
添加行李-旅客处理
检索提取
下一步值机
添加行李-旅客处理
航班详情入口
下一步值机
值机接收
返回
结束","旅客提取页签检索按钮
旅客提取页签检索按钮
序号输入框选中旅客
旅客提取页签检索按钮
序号输入框选中旅客
序号输入框选中旅客
旅客拉下按钮--实际没做拉下操作
点击座位图刷新
未值机旅客 值机，只指定座位，不加行李
切换旅客列表
点击座位图刷新
已值机旅客 ，不改座位，只加行李
切换旅客列表
点击座位图刷新
已值机旅客 ，不改座位，只加行李
切换旅客列表
点击座位图刷新
已值机旅客 ，不改座位，只加行李
航班详情按钮
值机页面加载
全舱座位图/当前舱位按钮
从其他页面返回检索页刷新
旅客检索清空按钮",BRT_0402
378,"042E0115
042E0115
042E0118
042E0118
040O0233
040O0211
040O020B
040O0211
040O020F
040O0210
040O0211
040O020F
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
下一步值机
添加行李-旅客处理
检索提取
下一步值机
添加行李-旅客处理
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
返回
结束","旅客提取页签检索按钮
旅客提取页签检索按钮
序号输入框选中旅客
序号输入框选中旅客
旅客拉下按钮--实际没做拉下操作
点击座位图刷新
未值机旅客 值机，只指定座位，不加行李
点击座位图刷新
已值机旅客 ，不改座位，只加行李
切换旅客列表
点击座位图刷新
已值机旅客 ，不改座位，只加行李
旅客处理-刷新
旅客处理-刷新
旅客处理-刷新
旅客处理-刷新
旅客处理-刷新
旅客处理-刷新
旅客处理-刷新
旅客处理-刷新
旅客处理-刷新
旅客处理-刷新
从其他页面返回检索页刷新
旅客检索清空按钮",BRT_0402
379,"042E0115
042E0115
042E0118
042E0118
040O0233
040O0211
040O020B
040O0211
040O020F
040O0210
040O0211
040O020F
040O0239
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
下一步值机
添加行李-旅客处理
检索提取
下一步值机
添加行李-旅客处理
重打牌行李牌
返回
结束","旅客提取页签检索按钮
旅客提取页签检索按钮
序号输入框选中旅客
序号输入框选中旅客
旅客拉下按钮--实际没做拉下操作
点击座位图刷新
未值机旅客 值机，只指定座位，不加行李
点击座位图刷新
已值机旅客 ，不改座位，只加行李
切换旅客列表
点击座位图刷新
已值机旅客 ，不改座位，只加行李
重打行李牌按钮
从其他页面返回检索页刷新
旅客检索清空按钮",BRT_0402
