business_id,business_label,BP,KC,PG,BT,DIST,SUB,business_class,class_name
040O0204,0,04,24,02,04,0.0,11.532,04,值机接收
042E0121,0,04,16,01,21,18.8149,20.076,79,返回
042E0117,-1,04,16,01,17,4.0,0.228,05,结束
042E0117,-1,04,16,01,17,0.0,0.512,05,结束
042E0115,1,04,16,01,15,2.0,8.8,02,检索提取
040O0200,0,04,24,02,00,17.0294,1.987,04,值机接收
040O0211,0,04,24,02,11,11.0,0.433,04,值机接收
040O0204,0,04,24,02,04,7.0,1.905,04,值机接收
040O0204,0,04,24,02,04,0.0,3.389,04,值机接收
01010917,-1,01,1,09,17,27.4955,19.359,05,结束
042E0117,-1,04,16,01,17,17.2627,17.985,05,结束
042E0115,1,04,16,01,15,2.0,3.876,02,检索提取
042E0146,0,04,16,01,46,31.0,2.329,09,重打牌
042E0146,0,04,16,01,46,0.0,0.396,09,重打牌
040O0200,0,04,24,02,00,46.7012,0.694,04,值机接收
040O0211,0,04,24,02,11,11.0,0.394,04,值机接收
040O0204,0,04,24,02,04,7.0,5.96,04,值机接收
01010917,-1,01,1,09,17,27.4955,20.577,05,结束
042E0117,-1,04,16,01,17,17.2627,4.848,05,结束
042E0115,1,04,16,01,15,2.0,4.607,02,检索提取
042E0146,0,04,16,01,46,31.0,1.678,09,重打牌
042E0146,0,04,16,01,46,0.0,1.515,09,重打牌
042E0117,-1,04,16,01,17,29.0,2.071,05,结束
042E0117,-1,04,16,01,17,0.0,0.269,05,结束
042E0117,-1,04,16,01,17,0.0,0.179,05,结束
042E0117,-1,04,16,01,17,0.0,2.384,05,结束
042E0117,-1,04,16,01,17,0.0,0.205,05,结束
042E0115,1,04,16,01,15,2.0,16.588,02,检索提取
042E0146,0,04,16,01,46,31.0,2.262,09,重打牌
042E0146,0,04,16,01,46,0.0,0.825,09,重打牌
040O0200,0,04,24,02,00,46.7012,2.361,04,值机接收
040O0211,0,04,24,02,11,11.0,0.471,04,值机接收
040O0204,0,04,24,02,04,7.0,3.242,04,值机接收
042E0121,0,04,16,01,21,18.8149,16.573,79,返回
01010917,-1,01,1,09,17,17.72,1.505,05,结束
042E0115,1,04,16,01,15,17.3781,6.064,02,检索提取
042E0146,0,04,16,01,46,31.0,1.901,09,重打牌
042E0146,0,04,16,01,46,0.0,0.442,09,重打牌
042E0117,-1,04,16,01,17,29.0,4.776,05,结束
042E0117,-1,04,16,01,17,0.0,0.303,05,结束
042E0117,-1,04,16,01,17,0.0,0.192,05,结束
042E0115,1,04,16,01,15,2.0,6.412,02,检索提取
042E0146,0,04,16,01,46,31.0,2.181,09,重打牌
042E0146,0,04,16,01,46,0.0,0.457,09,重打牌
040O0200,0,04,24,02,00,46.7012,0.5,04,值机接收
040O0211,0,04,24,02,11,11.0,0.496,04,值机接收
040O0204,0,04,24,02,04,7.0,1.41,04,值机接收
042E0121,0,04,16,01,21,18.8149,18.117,79,返回
042E0117,-1,04,16,01,17,4.0,0.236,05,结束
042E0117,-1,04,16,01,17,0.0,0.289,05,结束
042E0117,-1,04,16,01,17,0.0,4.817,05,结束
042E0117,-1,04,16,01,17,0.0,0.192,05,结束
042E0115,1,04,16,01,15,2.0,11.744,02,检索提取
040O0200,0,04,24,02,00,17.0294,6.376,04,值机接收
040O0211,0,04,24,02,11,11.0,0.563,04,值机接收
040O0204,0,04,24,02,04,7.0,3.537,04,值机接收
040O0280,0,04,24,02,80,76.0,5.248,15,客票详情
040O0200,0,04,24,02,00,80.0,8.238,04,值机接收
040O0212,0,04,24,02,12,12.0,13.674,04,值机接收
040O0285,0,04,24,02,85,73.0,1.257,22,证件校验
042F0817,0,04,17,08,17,68.6222,8.519,12,管理旅客备注
042F0813,0,04,17,08,13,4.0,8.99,22,证件校验
040O0200,0,04,24,02,00,15.9374,3.918,04,值机接收
040O0212,0,04,24,02,12,12.0,1.946,04,值机接收
040O0204,0,04,24,02,04,8.0,0.773,04,值机接收
040O0204,0,04,24,02,04,0.0,4.592,04,值机接收
040O0204,0,04,24,02,04,0.0,0.264,04,值机接收
040O0212,0,04,24,02,12,8.0,13.577,04,值机接收
042E0121,0,04,16,01,21,12.083,1.387,79,返回
042E0117,-1,04,16,01,17,4.0,0.529,05,结束
042E0117,-1,04,16,01,17,0.0,0.481,05,结束
042E0115,1,04,16,01,15,2.0,2.431,02,检索提取
042E0115,1,04,16,01,15,0.0,7.162,02,检索提取
042E0118,0,04,16,01,18,3.0,1.301,02,检索提取
040O0200,0,04,24,02,00,19.7231,0.659,04,值机接收
040O0211,0,04,24,02,11,11.0,0.461,04,值机接收
040O0204,0,04,24,02,04,7.0,11.027,04,值机接收
040O0204,0,04,24,02,04,0.0,3.2,04,值机接收
01010917,-1,01,1,09,17,27.4955,18.224,05,结束
042E0115,1,04,16,01,15,17.3781,5.32,02,检索提取
040O0200,0,04,24,02,00,17.0294,1.193,04,值机接收
040O0211,0,04,24,02,11,11.0,0.352,04,值机接收
040O0204,0,04,24,02,04,7.0,3.059,04,值机接收
040O0204,0,04,24,02,04,0.0,3.053,04,值机接收
042E0121,0,04,16,01,21,18.8149,20.09,79,返回
042E0117,-1,04,16,01,17,4.0,0.408,05,结束
042E0115,1,04,16,01,15,2.0,7.639,02,检索提取
040O0200,0,04,24,02,00,17.0294,1.398,04,值机接收
040O0211,0,04,24,02,11,11.0,0.451,04,值机接收
040O0204,0,04,24,02,04,7.0,5.052,04,值机接收
040O0204,0,04,24,02,04,0.0,3.33,04,值机接收
042E0121,0,04,16,01,21,18.8149,23.017,79,返回
042E0117,-1,04,16,01,17,4.0,0.408,05,结束
042E0105,1,04,16,01,05,12.0,15.803,61,办理历史
042E0105,1,04,16,01,05,0.0,2.408,61,办理历史
040O0200,0,04,24,02,00,9.4868,2.683,04,值机接收
040O0211,0,04,24,02,11,11.0,0.4,04,值机接收
042E0121,0,04,16,01,21,12.8452,1.077,79,返回
042E0117,-1,04,16,01,17,4.0,0.307,05,结束
042E0117,-1,04,16,01,17,0.0,0.298,05,结束
042E0115,1,04,16,01,15,2.0,5.146,02,检索提取
040O0200,0,04,24,02,00,17.0294,1.382,04,值机接收
040O0211,0,04,24,02,11,11.0,0.541,04,值机接收
040O0204,0,04,24,02,04,7.0,1.587,04,值机接收
042E0121,0,04,16,01,21,18.8149,17.48,79,返回
042E0117,-1,04,16,01,17,4.0,0.244,05,结束
042E0115,1,04,16,01,15,2.0,5.861,02,检索提取
042E0146,0,04,16,01,46,31.0,2.51,09,重打牌
042E0146,0,04,16,01,46,0.0,0.442,09,重打牌
040O0200,0,04,24,02,00,46.7012,0.709,04,值机接收
040O0211,0,04,24,02,11,11.0,0.484,04,值机接收
040O0204,0,04,24,02,04,7.0,1.923,04,值机接收
01010917,-1,01,1,09,17,27.4955,21.595,05,结束
042E0115,1,04,16,01,15,17.3781,5.98,02,检索提取
042E0146,0,04,16,01,46,31.0,1.73,09,重打牌
042E0146,0,04,16,01,46,0.0,1.13,09,重打牌
040O0200,0,04,24,02,00,46.7012,0.728,04,值机接收
040O0211,0,04,24,02,11,11.0,0.527,04,值机接收
040O0204,0,04,24,02,04,7.0,5.396,04,值机接收
042E0121,0,04,16,01,21,18.8149,15.028,79,返回
042E0117,-1,04,16,01,17,4.0,0.248,05,结束
042E0115,1,04,16,01,15,2.0,8.66,02,检索提取
040O0200,0,04,24,02,00,17.0294,1.051,04,值机接收
040O0211,0,04,24,02,11,11.0,0.422,04,值机接收
040O0204,0,04,24,02,04,7.0,1.559,04,值机接收
040O0238,0,04,24,02,38,34.0,2.051,09,重打牌
040O0238,0,04,24,02,38,0.0,0.505,09,重打牌
042E0121,0,04,16,01,21,18.8149,4.936,79,返回
042E0117,-1,04,16,01,17,4.0,0.284,05,结束
042E0115,1,04,16,01,15,2.0,7.548,02,检索提取
040O0200,0,04,24,02,00,17.0294,1.225,04,值机接收
040O0211,0,04,24,02,11,11.0,0.428,04,值机接收
040O0204,0,04,24,02,04,7.0,3.572,04,值机接收
040O0204,0,04,24,02,04,0.0,3.301,04,值机接收
042E0121,0,04,16,01,21,18.8149,27.458,79,返回
042E0117,-1,04,16,01,17,4.0,0.231,05,结束
042E0117,-1,04,16,01,17,0.0,0.317,05,结束
042E0115,1,04,16,01,15,2.0,3.602,02,检索提取
040O0200,0,04,24,02,00,17.0294,1.041,04,值机接收
040O0211,0,04,24,02,11,11.0,0.425,04,值机接收
040O0204,0,04,24,02,04,7.0,4.824,04,值机接收
042E0121,0,04,16,01,21,18.8149,2.664,79,返回
042E0117,-1,04,16,01,17,4.0,0.261,05,结束
042E0117,-1,04,16,01,17,0.0,0.185,05,结束
042E0117,-1,04,16,01,17,0.0,1.8,05,结束
042E0117,-1,04,16,01,17,0.0,0.189,05,结束
042E0115,1,04,16,01,15,2.0,6.661,02,检索提取
042E0115,1,04,16,01,15,0.0,5.246,02,检索提取
042E0118,0,04,16,01,18,3.0,1.329,02,检索提取
040O0200,0,04,24,02,00,19.7231,0.754,04,值机接收
040O0211,0,04,24,02,11,11.0,0.516,04,值机接收
040O0204,0,04,24,02,04,7.0,5.213,04,值机接收
040O0204,0,04,24,02,04,0.0,5.84,04,值机接收
040O0204,0,04,24,02,04,0.0,15.964,04,值机接收
040O0204,0,04,24,02,04,0.0,0.425,04,值机接收
040O0210,0,04,24,02,10,6.0,11.306,04,值机接收
040O0204,0,04,24,02,04,6.0,2.366,04,值机接收
042E0121,0,04,16,01,21,18.8149,17.776,79,返回
042E0117,-1,04,16,01,17,4.0,0.287,05,结束
162R0300,1,16,29,03,00,24.6171,1.043,72,值机员综合办理统计
162R0501,0,16,29,05,01,2.2361,4.378,72,值机员综合办理统计
162R0501,0,16,29,05,01,0.0,15.888,72,值机员综合办理统计
nav,-1,0,0,0,0,33.5112,9.735,05,结束
042E0102,1,04,16,01,02,16.6433,3.681,02,检索提取
042E0102,1,04,16,01,02,0.0,4.065,02,检索提取
040O0200,0,04,24,02,00,8.3066,7.193,04,值机接收
040O0211,0,04,24,02,11,11.0,0.721,04,值机接收
040O0270,0,04,24,02,70,59.0,1.78,10,旅客详情
042E0121,0,04,16,01,21,49.6588,4.533,79,返回
042E0117,-1,04,16,01,17,4.0,0.233,05,结束
162R0300,1,16,29,03,00,24.6171,2.944,72,值机员综合办理统计
162R0501,0,16,29,05,01,2.2361,1.387,72,值机员综合办理统计
nav,-1,0,0,0,0,33.5112,3.824,05,结束
042E0115,1,04,16,01,15,22.3159,2.619,02,检索提取
040O0200,0,04,24,02,00,17.0294,1.739,04,值机接收
040O0211,0,04,24,02,11,11.0,0.427,04,值机接收
040O0204,0,04,24,02,04,7.0,8.136,04,值机接收
042E0121,0,04,16,01,21,18.8149,5.217,79,返回
042E0117,-1,04,16,01,17,4.0,0.296,05,结束
042E0115,1,04,16,01,15,2.0,6.906,02,检索提取
040O0200,0,04,24,02,00,17.0294,1.176,04,值机接收
040O0211,0,04,24,02,11,11.0,0.414,04,值机接收
040O0204,0,04,24,02,04,7.0,0.549,04,值机接收
040O0212,0,04,24,02,12,8.0,2.371,04,值机接收
040O0204,0,04,24,02,04,8.0,0.581,04,值机接收
040O0204,0,04,24,02,04,0.0,12.39,04,值机接收
040O0204,0,04,24,02,04,0.0,0.31,04,值机接收
040O0212,0,04,24,02,12,8.0,2.427,04,值机接收
040O0204,0,04,24,02,04,8.0,3.522,04,值机接收
042E0121,0,04,16,01,21,18.8149,7.473,79,返回
042E0117,-1,04,16,01,17,4.0,0.253,05,结束
042E0115,1,04,16,01,15,2.0,8.696,02,检索提取
040O0200,0,04,24,02,00,17.0294,1.477,04,值机接收
040O0211,0,04,24,02,11,11.0,0.45,04,值机接收
040O0204,0,04,24,02,04,7.0,3.281,04,值机接收
01010917,-1,01,1,09,17,27.4955,33.964,05,结束
042E0117,-1,04,16,01,17,17.2627,0.511,05,结束
042E0115,1,04,16,01,15,2.0,6.733,02,检索提取
042E0115,1,04,16,01,15,0.0,2.705,02,检索提取
042E0118,0,04,16,01,18,3.0,1.294,02,检索提取
042E0118,0,04,16,01,18,0.0,2.359,02,检索提取
040O0200,0,04,24,02,00,19.7231,0.818,04,值机接收
040O0211,0,04,24,02,11,11.0,0.486,04,值机接收
040O0204,0,04,24,02,04,7.0,5.627,04,值机接收
040O0204,0,04,24,02,04,0.0,4.063,04,值机接收
040O0210,0,04,24,02,10,6.0,17.107,04,值机接收
040O0204,0,04,24,02,04,6.0,4.908,04,值机接收
042E0121,0,04,16,01,21,18.8149,23.234,79,返回
042E0117,-1,04,16,01,17,4.0,0.232,05,结束
042E0115,1,04,16,01,15,2.0,33.124,02,检索提取
040O0200,0,04,24,02,00,17.0294,1.681,04,值机接收
040O0211,0,04,24,02,11,11.0,0.421,04,值机接收
040O0204,0,04,24,02,04,7.0,3.917,04,值机接收
040O0204,0,04,24,02,04,0.0,10.767,04,值机接收
042E0121,0,04,16,01,21,18.8149,21.169,79,返回
042E0117,-1,04,16,01,17,4.0,0.377,05,结束
042E0115,1,04,16,01,15,2.0,4.739,02,检索提取
042E0115,1,04,16,01,15,0.0,3.039,02,检索提取
042E0118,0,04,16,01,18,3.0,1.316,02,检索提取
042E0118,0,04,16,01,18,0.0,3.574,02,检索提取
040O0200,0,04,24,02,00,19.7231,0.857,04,值机接收
040O0211,0,04,24,02,11,11.0,0.501,04,值机接收
040O0293,0,04,24,02,93,82.0,3.659,32,航班详情
040O0200,0,04,24,02,00,93.0,1.699,04,值机接收
042E0121,0,04,16,01,21,22.4944,4.022,79,返回
042E0118,0,04,16,01,18,3.0,4.99,02,检索提取
042E0118,0,04,16,01,18,0.0,3.555,02,检索提取
042E0102,1,04,16,01,02,16.0,0.495,02,检索提取
042E0118,0,04,16,01,18,16.0,4.276,02,检索提取
042E0118,0,04,16,01,18,0.0,11.297,02,检索提取
042E0102,1,04,16,01,02,16.0,6.09,02,检索提取
042E0102,1,04,16,01,02,0.0,4.313,02,检索提取
042E0102,1,04,16,01,02,0.0,7.665,02,检索提取
042E0117,-1,04,16,01,17,15.0,1.058,05,结束
042E0115,1,04,16,01,15,2.0,5.035,02,检索提取
042E0115,1,04,16,01,15,0.0,3.044,02,检索提取
042E0118,0,04,16,01,18,3.0,1.344,02,检索提取
042E0118,0,04,16,01,18,0.0,2.273,02,检索提取
040O0200,0,04,24,02,00,19.7231,11.98,04,值机接收
040O0211,0,04,24,02,11,11.0,0.463,04,值机接收
040O0210,0,04,24,02,10,1.0,48.547,04,值机接收
040O0210,0,04,24,02,10,0.0,9.259,04,值机接收
040O0282,0,04,24,02,82,72.0,4.157,24,旅客升降舱
040T0111,0,04,29,01,11,71.1829,7.393,24,旅客升降舱
040O0200,0,04,24,02,00,12.1244,0.301,04,值机接收
040O0210,0,04,24,02,10,10.0,3.227,04,值机接收
040O0204,0,04,24,02,04,6.0,2.274,04,值机接收
040O0238,0,04,24,02,38,34.0,21.165,09,重打牌
040O0238,0,04,24,02,38,0.0,2.376,09,重打牌
042E0121,0,04,16,01,21,18.8149,1.087,79,返回
042E0117,-1,04,16,01,17,4.0,0.265,05,结束
042E0117,-1,04,16,01,17,0.0,0.318,05,结束
042E0117,-1,04,16,01,17,0.0,0.206,05,结束
042E0115,1,04,16,01,15,2.0,3.467,02,检索提取
040O0200,0,04,24,02,00,17.0294,4.216,04,值机接收
040O0211,0,04,24,02,11,11.0,0.587,04,值机接收
040O0204,0,04,24,02,04,7.0,6.104,04,值机接收
042E0121,0,04,16,01,21,18.8149,27.709,79,返回
042E0117,-1,04,16,01,17,4.0,0.222,05,结束
042E0115,1,04,16,01,15,2.0,18.681,02,检索提取
042E0117,-1,04,16,01,17,2.0,8.905,05,结束
042E0117,-1,04,16,01,17,0.0,0.238,05,结束
042E0117,-1,04,16,01,17,0.0,0.302,05,结束
042E0115,1,04,16,01,15,2.0,7.043,02,检索提取
042E0146,0,04,16,01,46,31.0,1.853,09,重打牌
042E0146,0,04,16,01,46,0.0,1.676,09,重打牌
040O0200,0,04,24,02,00,46.7012,1.143,04,值机接收
040O0211,0,04,24,02,11,11.0,0.461,04,值机接收
040O0204,0,04,24,02,04,7.0,6.596,04,值机接收
042E0121,0,04,16,01,21,18.8149,15.097,79,返回
042E0117,-1,04,16,01,17,4.0,0.328,05,结束
042E0115,1,04,16,01,15,2.0,8.706,02,检索提取
042E0115,1,04,16,01,15,0.0,5.232,02,检索提取
042E0118,0,04,16,01,18,3.0,1.313,02,检索提取
042E0115,1,04,16,01,15,3.0,12.324,02,检索提取
042E0118,0,04,16,01,18,3.0,1.466,02,检索提取
042E0115,1,04,16,01,15,3.0,1.26,02,检索提取
042E0118,0,04,16,01,18,3.0,1.304,02,检索提取
042E0118,0,04,16,01,18,0.0,4.848,02,检索提取
040O0200,0,04,24,02,00,19.7231,14.188,04,值机接收
040O0211,0,04,24,02,11,11.0,0.526,04,值机接收
040O0262,0,04,24,02,62,51.0,41.468,04,值机接收
040O0262,0,04,24,02,62,0.0,2.052,04,值机接收
040O0262,0,04,24,02,62,0.0,1.408,04,值机接收
040O0262,0,04,24,02,62,0.0,1.443,04,值机接收
040O0262,0,04,24,02,62,0.0,1.113,04,值机接收
040O0262,0,04,24,02,62,0.0,1.299,04,值机接收
040O0204,0,04,24,02,04,58.0,3.361,04,值机接收
040O0212,0,04,24,02,12,8.0,4.668,04,值机接收
040O0204,0,04,24,02,04,8.0,6.341,04,值机接收
040O0204,0,04,24,02,04,0.0,4.784,04,值机接收
040O0204,0,04,24,02,04,0.0,0.413,04,值机接收
040O0211,0,04,24,02,11,7.0,25.727,04,值机接收
040O0204,0,04,24,02,04,7.0,4.42,04,值机接收
040O0204,0,04,24,02,04,0.0,0.285,04,值机接收
040O0210,0,04,24,02,10,6.0,42.563,04,值机接收
040O0204,0,04,24,02,04,6.0,2.849,04,值机接收
040O0204,0,04,24,02,04,0.0,0.39,04,值机接收
040O0293,0,04,24,02,93,89.0,32.011,32,航班详情
040O0200,0,04,24,02,00,93.0,9.267,04,值机接收
042E0121,0,04,16,01,21,22.4944,1.066,79,返回
042E0102,1,04,16,01,02,19.0,8.564,02,检索提取
042E0188,0,04,16,01,88,86.0,1.493,02,检索提取
042E0117,-1,04,16,01,17,71.0,2.823,05,结束
042E0117,-1,04,16,01,17,0.0,0.208,05,结束
042E0117,-1,04,16,01,17,0.0,0.192,05,结束
042E0117,-1,04,16,01,17,0.0,0.304,05,结束
042E0115,1,04,16,01,15,2.0,19.904,02,检索提取
040O0200,0,04,24,02,00,17.0294,1.359,04,值机接收
040O0211,0,04,24,02,11,11.0,0.426,04,值机接收
040O0204,0,04,24,02,04,7.0,2.055,04,值机接收
042E0121,0,04,16,01,21,18.8149,24.027,79,返回
042E0117,-1,04,16,01,17,4.0,0.261,05,结束
042E0117,-1,04,16,01,17,0.0,0.302,05,结束
042E0115,1,04,16,01,15,2.0,5.185,02,检索提取
040O0200,0,04,24,02,00,17.0294,1.233,04,值机接收
040O0211,0,04,24,02,11,11.0,0.451,04,值机接收
040O0204,0,04,24,02,04,7.0,11.115,04,值机接收
042E0121,0,04,16,01,21,18.8149,5.297,79,返回
040O0200,0,04,24,02,00,22.4944,1.744,04,值机接收
040O0211,0,04,24,02,11,11.0,0.472,04,值机接收
040O0204,0,04,24,02,04,7.0,11.573,04,值机接收
042E0121,0,04,16,01,21,18.8149,16.981,79,返回
042E0117,-1,04,16,01,17,4.0,0.253,05,结束
042E0115,1,04,16,01,15,2.0,26.025,02,检索提取
040O0200,0,04,24,02,00,17.0294,4.165,04,值机接收
040O0211,0,04,24,02,11,11.0,0.444,04,值机接收
040O0204,0,04,24,02,04,7.0,4.377,04,值机接收
040O0204,0,04,24,02,04,0.0,3.582,04,值机接收
042E0121,0,04,16,01,21,18.8149,50.405,79,返回
042E0117,-1,04,16,01,17,4.0,0.205,05,结束
042E0117,-1,04,16,01,17,0.0,0.267,05,结束
042E0115,1,04,16,01,15,2.0,4.631,02,检索提取
040O0200,0,04,24,02,00,17.0294,1.337,04,值机接收
040O0211,0,04,24,02,11,11.0,0.407,04,值机接收
040O0204,0,04,24,02,04,7.0,2.444,04,值机接收
040O0204,0,04,24,02,04,0.0,3.006,04,值机接收
042E0121,0,04,16,01,21,18.8149,19.274,79,返回
042E0117,-1,04,16,01,17,4.0,0.377,05,结束
042E0115,1,04,16,01,15,2.0,13.325,02,检索提取
042E0146,0,04,16,01,46,31.0,1.987,09,重打牌
042E0146,0,04,16,01,46,0.0,0.439,09,重打牌
040O0200,0,04,24,02,00,46.7012,1.321,04,值机接收
040O0211,0,04,24,02,11,11.0,0.422,04,值机接收
040O0204,0,04,24,02,04,7.0,18.889,04,值机接收
040O0204,0,04,24,02,04,0.0,0.274,04,值机接收
042E0121,0,04,16,01,21,18.8149,23.679,79,返回
042E0117,-1,04,16,01,17,4.0,0.303,05,结束
042E0115,1,04,16,01,15,2.0,13.906,02,检索提取
042E0146,0,04,16,01,46,31.0,1.967,09,重打牌
042E0146,0,04,16,01,46,0.0,0.44,09,重打牌
040O0200,0,04,24,02,00,46.7012,1.896,04,值机接收
040O0211,0,04,24,02,11,11.0,0.449,04,值机接收
040O0204,0,04,24,02,04,7.0,5.071,04,值机接收
042E0121,0,04,16,01,21,18.8149,28.363,79,返回
042E0117,-1,04,16,01,17,4.0,0.281,05,结束
042E0105,1,04,16,01,05,12.0,1.193,61,办理历史
042E0105,1,04,16,01,05,0.0,2.119,61,办理历史
042E0106,0,04,16,01,06,1.0,1.771,10,旅客详情
042E0117,-1,04,16,01,17,11.0,1.727,05,结束
042E0117,-1,04,16,01,17,0.0,0.2,05,结束
042E0115,1,04,16,01,15,2.0,9.632,02,检索提取
040O0200,0,04,24,02,00,17.0294,4.955,04,值机接收
040O0211,0,04,24,02,11,11.0,0.43,04,值机接收
040O0204,0,04,24,02,04,7.0,2.803,04,值机接收
042E0121,0,04,16,01,21,18.8149,5.241,79,返回
042E0117,-1,04,16,01,17,4.0,5.893,05,结束
042E0117,-1,04,16,01,17,0.0,0.302,05,结束
042E0115,1,04,16,01,15,2.0,0.21,02,检索提取
042E0115,1,04,16,01,15,0.0,2.706,02,检索提取
042E0118,0,04,16,01,18,3.0,1.291,02,检索提取
042E0189,0,04,16,01,89,71.0,0.082,02,检索提取
042E0118,0,04,16,01,18,71.0,3.959,02,检索提取
040O0200,0,04,24,02,00,19.7231,0.264,04,值机接收
040O0211,0,04,24,02,11,11.0,0.44,04,值机接收
040O0262,0,04,24,02,62,51.0,46.779,04,值机接收
040O0262,0,04,24,02,62,0.0,1.804,04,值机接收
040O0262,0,04,24,02,62,0.0,1.091,04,值机接收
040O0262,0,04,24,02,62,0.0,1.07,04,值机接收
040O0262,0,04,24,02,62,0.0,0.846,04,值机接收
040O0262,0,04,24,02,62,0.0,1.267,04,值机接收
040O0262,0,04,24,02,62,0.0,1.12,04,值机接收
040O0262,0,04,24,02,62,0.0,1.185,04,值机接收
040O0262,0,04,24,02,62,0.0,0.96,04,值机接收
040O0262,0,04,24,02,62,0.0,1.261,04,值机接收
040O0262,0,04,24,02,62,0.0,2.178,04,值机接收
040O0262,0,04,24,02,62,0.0,0.868,04,值机接收
040O0262,0,04,24,02,62,0.0,1.069,04,值机接收
040O0262,0,04,24,02,62,0.0,2.575,04,值机接收
040O0262,0,04,24,02,62,0.0,0.879,04,值机接收
040O0262,0,04,24,02,62,0.0,1.134,04,值机接收
040O0262,0,04,24,02,62,0.0,1.139,04,值机接收
040O0262,0,04,24,02,62,0.0,0.992,04,值机接收
040O0262,0,04,24,02,62,0.0,1.04,04,值机接收
040O0262,0,04,24,02,62,0.0,0.976,04,值机接收
040O0262,0,04,24,02,62,0.0,1.715,04,值机接收
040O0262,0,04,24,02,62,0.0,1.073,04,值机接收
040O0262,0,04,24,02,62,0.0,2.111,04,值机接收
040O0262,0,04,24,02,62,0.0,1.213,04,值机接收
040O0262,0,04,24,02,62,0.0,2.211,04,值机接收
040O0204,0,04,24,02,04,58.0,4.048,04,值机接收
040O0204,0,04,24,02,04,0.0,0.438,04,值机接收
040O0204,0,04,24,02,04,0.0,2.827,04,值机接收
040O0210,0,04,24,02,10,6.0,2.421,04,值机接收
040O0204,0,04,24,02,04,6.0,2.394,04,值机接收
040O0204,0,04,24,02,04,0.0,0.465,04,值机接收
040O0210,0,04,24,02,10,6.0,2.058,04,值机接收
040O0204,0,04,24,02,04,6.0,2.116,04,值机接收
040O0204,0,04,24,02,04,0.0,0.123,04,值机接收
040O0210,0,04,24,02,10,6.0,13.008,04,值机接收
040O0204,0,04,24,02,04,6.0,3.988,04,值机接收
040O0204,0,04,24,02,04,0.0,0.409,04,值机接收
040O0262,0,04,24,02,62,58.0,16.198,04,值机接收
040O0210,0,04,24,02,10,52.0,9.92,04,值机接收
040O0204,0,04,24,02,04,6.0,2.586,04,值机接收
040O0262,0,04,24,02,62,58.0,2.345,04,值机接收
042E0121,0,04,16,01,21,41.7852,24.601,79,返回
042E0117,-1,04,16,01,17,4.0,0.274,05,结束
042E0115,1,04,16,01,15,2.0,7.342,02,检索提取
042E0146,0,04,16,01,46,31.0,1.732,09,重打牌
042E0146,0,04,16,01,46,0.0,0.409,09,重打牌
040O0200,0,04,24,02,00,46.7012,0.549,04,值机接收
040O0211,0,04,24,02,11,11.0,0.442,04,值机接收
040O0204,0,04,24,02,04,7.0,3.399,04,值机接收
042E0121,0,04,16,01,21,18.8149,17.556,79,返回
042E0117,-1,04,16,01,17,4.0,0.398,05,结束
042E0102,1,04,16,01,02,15.0,9.185,02,检索提取
042E0117,-1,04,16,01,17,15.0,2.751,05,结束
042E0117,-1,04,16,01,17,0.0,0.254,05,结束
042E0117,-1,04,16,01,17,0.0,0.178,05,结束
042E0117,-1,04,16,01,17,0.0,0.303,05,结束
042E0115,1,04,16,01,15,2.0,11.211,02,检索提取
042E0146,0,04,16,01,46,31.0,1.846,09,重打牌
042E0146,0,04,16,01,46,0.0,0.472,09,重打牌
040O0200,0,04,24,02,00,46.7012,0.47,04,值机接收
040O0211,0,04,24,02,11,11.0,0.454,04,值机接收
040O0204,0,04,24,02,04,7.0,1.836,04,值机接收
042E0121,0,04,16,01,21,18.8149,15.186,79,返回
042E0117,-1,04,16,01,17,4.0,0.298,05,结束
042E0117,-1,04,16,01,17,0.0,0.321,05,结束
042E0115,1,04,16,01,15,2.0,3.672,02,检索提取
042E0115,1,04,16,01,15,0.0,3.047,02,检索提取
042E0118,0,04,16,01,18,3.0,1.301,02,检索提取
042E0118,0,04,16,01,18,0.0,3.589,02,检索提取
040O0200,0,04,24,02,00,19.7231,0.923,04,值机接收
040O0211,0,04,24,02,11,11.0,0.451,04,值机接收
040O0204,0,04,24,02,04,7.0,8.846,04,值机接收
040O0204,0,04,24,02,04,0.0,5.164,04,值机接收
040O0210,0,04,24,02,10,6.0,16.658,04,值机接收
040O0204,0,04,24,02,04,6.0,7.009,04,值机接收
01010917,-1,01,1,09,17,27.4955,28.08,05,结束
042E0115,1,04,16,01,15,17.3781,48.374,02,检索提取
040O0200,0,04,24,02,00,17.0294,1.879,04,值机接收
040O0211,0,04,24,02,11,11.0,0.461,04,值机接收
040O0204,0,04,24,02,04,7.0,8.996,04,值机接收
042E0121,0,04,16,01,21,18.8149,14.702,79,返回
042E0117,-1,04,16,01,17,4.0,0.341,05,结束
