business_id,business_label,BP,KC,PG,BT,SUB,business_class,class_name
042E0121,0,04,2E,01,21,20.09,05,结束
042E0117,-1,04,2E,01,17,0.408,05,结束
042E0115,1,04,2E,01,15,7.639,02,检索提取
040O0200,0,04,0O,02,00,1.398,04,值机接收
040O0211,0,04,0O,02,11,0.451,04,值机接收
040O0204,0,04,0O,02,04,5.052,04,值机接收
040O0204,0,04,0O,02,04,3.33,04,值机接收
042E0121,0,04,2E,01,21,23.017,05,结束
042E0117,-1,04,2E,01,17,0.408,05,结束
042E0105,1,04,2E,01,05,15.803,61,办理历史
042E0105,1,04,2E,01,05,2.408,61,办理历史
040O0200,0,04,0O,02,00,2.683,04,值机接收
040O0211,0,04,0O,02,11,0.4,04,值机接收
042E0121,0,04,2E,01,21,1.077,05,结束
042E0117,-1,04,2E,01,17,0.307,05,结束
042E0117,-1,04,2E,01,17,0.298,05,结束
042E0115,1,04,2E,01,15,5.146,02,检索提取
040O0200,0,04,0O,02,00,1.382,04,值机接收
040O0211,0,04,0O,02,11,0.541,04,值机接收
040O0204,0,04,0O,02,04,1.587,04,值机接收
042E0121,0,04,2E,01,21,17.48,05,结束
042E0117,-1,04,2E,01,17,0.244,05,结束
042E0115,1,04,2E,01,15,5.861,02,检索提取
042E0146,0,04,2E,01,46,2.51,09,重打牌
042E0146,0,04,2E,01,46,0.442,09,重打牌
040O0200,0,04,0O,02,00,0.709,04,值机接收
040O0211,0,04,0O,02,11,0.484,04,值机接收
040O0204,0,04,0O,02,04,1.923,04,值机接收
01010917,-1,01,01,09,17,21.595,05,结束
042E0115,1,04,2E,01,15,5.98,02,检索提取
042E0146,0,04,2E,01,46,1.73,09,重打牌
042E0146,0,04,2E,01,46,1.13,09,重打牌
040O0200,0,04,0O,02,00,0.728,04,值机接收
040O0211,0,04,0O,02,11,0.527,04,值机接收
040O0204,0,04,0O,02,04,5.396,04,值机接收
042E0121,0,04,2E,01,21,15.028,05,结束
042E0117,-1,04,2E,01,17,0.248,05,结束
042E0115,1,04,2E,01,15,8.66,02,检索提取
040O0200,0,04,0O,02,00,1.051,04,值机接收
040O0211,0,04,0O,02,11,0.422,04,值机接收
040O0204,0,04,0O,02,04,1.559,04,值机接收
040O0238,0,04,0O,02,38,2.051,09,重打牌
040O0238,0,04,0O,02,38,0.505,09,重打牌
042E0121,0,04,2E,01,21,4.936,05,结束
042E0117,-1,04,2E,01,17,0.284,05,结束
042E0115,1,04,2E,01,15,7.548,02,检索提取
040O0200,0,04,0O,02,00,1.225,04,值机接收
040O0211,0,04,0O,02,11,0.428,04,值机接收
040O0204,0,04,0O,02,04,3.572,04,值机接收
040O0204,0,04,0O,02,04,3.301,04,值机接收
042E0121,0,04,2E,01,21,27.458,05,结束
042E0117,-1,04,2E,01,17,0.231,05,结束
042E0117,-1,04,2E,01,17,0.317,05,结束
042E0115,1,04,2E,01,15,3.602,02,检索提取
040O0200,0,04,0O,02,00,1.041,04,值机接收
040O0211,0,04,0O,02,11,0.425,04,值机接收
040O0204,0,04,0O,02,04,4.824,04,值机接收
042E0121,0,04,2E,01,21,2.664,05,结束
042E0117,-1,04,2E,01,17,0.261,05,结束
042E0117,-1,04,2E,01,17,0.185,05,结束
042E0117,-1,04,2E,01,17,1.8,05,结束
042E0117,-1,04,2E,01,17,0.189,05,结束
042E0115,1,04,2E,01,15,6.661,02,检索提取
042E0115,1,04,2E,01,15,5.246,02,检索提取
042E0118,0,04,2E,01,18,1.329,02,检索提取
040O0200,0,04,0O,02,00,0.754,04,值机接收
040O0211,0,04,0O,02,11,0.516,04,值机接收
040O0204,0,04,0O,02,04,5.213,04,值机接收
040O0204,0,04,0O,02,04,5.84,04,值机接收
040O0204,0,04,0O,02,04,15.964,04,值机接收
040O0204,0,04,0O,02,04,0.425,04,值机接收
040O0210,0,04,0O,02,10,11.306,04,值机接收
040O0204,0,04,0O,02,04,2.366,04,值机接收
042E0121,0,04,2E,01,21,17.776,05,结束
042E0117,-1,04,2E,01,17,0.287,05,结束
162R0300,1,16,2R,03,00,1.043,72,值机员综合办理统计
162R0501,0,16,2R,05,01,4.378,72,值机员综合办理统计
162R0501,0,16,2R,05,01,15.888,72,值机员综合办理统计
nav,-1,0,0,0,0,9.735,05,结束
042E0102,1,04,2E,01,02,3.681,02,检索提取
042E0102,1,04,2E,01,02,4.065,02,检索提取
040O0200,0,04,0O,02,00,7.193,04,值机接收
040O0211,0,04,0O,02,11,0.721,04,值机接收
040O0270,0,04,0O,02,70,1.78,10,旅客详情
042E0121,0,04,2E,01,21,4.533,05,结束
042E0117,-1,04,2E,01,17,0.233,05,结束
162R0300,1,16,2R,03,00,2.944,72,值机员综合办理统计
162R0501,0,16,2R,05,01,1.387,72,值机员综合办理统计
nav,-1,0,0,0,0,3.824,05,结束
042E0115,1,04,2E,01,15,2.619,02,检索提取
040O0200,0,04,0O,02,00,1.739,04,值机接收
040O0211,0,04,0O,02,11,0.427,04,值机接收
040O0204,0,04,0O,02,04,8.136,04,值机接收
042E0121,0,04,2E,01,21,5.217,05,结束
042E0117,-1,04,2E,01,17,0.296,05,结束
042E0115,1,04,2E,01,15,6.906,02,检索提取
040O0200,0,04,0O,02,00,1.176,04,值机接收
040O0211,0,04,0O,02,11,0.414,04,值机接收
040O0204,0,04,0O,02,04,0.549,04,值机接收
040O0212,0,04,0O,02,12,2.371,04,值机接收
040O0204,0,04,0O,02,04,0.581,04,值机接收
040O0204,0,04,0O,02,04,12.39,04,值机接收
040O0204,0,04,0O,02,04,0.31,04,值机接收
040O0212,0,04,0O,02,12,2.427,04,值机接收
040O0204,0,04,0O,02,04,3.522,04,值机接收
042E0121,0,04,2E,01,21,7.473,05,结束
042E0117,-1,04,2E,01,17,0.253,05,结束
042E0115,1,04,2E,01,15,8.696,02,检索提取
040O0200,0,04,0O,02,00,1.477,04,值机接收
040O0211,0,04,0O,02,11,0.45,04,值机接收
040O0204,0,04,0O,02,04,3.281,04,值机接收
01010917,-1,01,01,09,17,33.964,05,结束
042E0117,-1,04,2E,01,17,0.511,05,结束
042E0115,1,04,2E,01,15,6.733,02,检索提取
042E0115,1,04,2E,01,15,2.705,02,检索提取
042E0118,0,04,2E,01,18,1.294,02,检索提取
042E0118,0,04,2E,01,18,2.359,02,检索提取
040O0200,0,04,0O,02,00,0.818,04,值机接收
040O0211,0,04,0O,02,11,0.486,04,值机接收
040O0204,0,04,0O,02,04,5.627,04,值机接收
040O0204,0,04,0O,02,04,4.063,04,值机接收
040O0210,0,04,0O,02,10,17.107,04,值机接收
040O0204,0,04,0O,02,04,4.908,04,值机接收
042E0121,0,04,2E,01,21,23.234,05,结束
042E0117,-1,04,2E,01,17,0.232,05,结束
042E0115,1,04,2E,01,15,33.124,02,检索提取
040O0200,0,04,0O,02,00,1.681,04,值机接收
040O0211,0,04,0O,02,11,0.421,04,值机接收
040O0204,0,04,0O,02,04,3.917,04,值机接收
040O0204,0,04,0O,02,04,10.767,04,值机接收
042E0121,0,04,2E,01,21,21.169,05,结束
042E0117,-1,04,2E,01,17,0.377,05,结束
042E0115,1,04,2E,01,15,4.739,02,检索提取
042E0115,1,04,2E,01,15,3.039,02,检索提取
042E0118,0,04,2E,01,18,1.316,02,检索提取
042E0118,0,04,2E,01,18,3.574,02,检索提取
040O0200,0,04,0O,02,00,0.857,04,值机接收
040O0211,0,04,0O,02,11,0.501,04,值机接收
040O0293,0,04,0O,02,93,3.659,32,航班详情
040O0200,0,04,0O,02,00,1.699,04,值机接收
042E0121,0,04,2E,01,21,4.022,05,结束
042E0118,0,04,2E,01,18,4.99,02,检索提取
042E0118,0,04,2E,01,18,3.555,02,检索提取
042E0102,1,04,2E,01,02,0.495,02,检索提取
042E0118,0,04,2E,01,18,4.276,02,检索提取
042E0118,0,04,2E,01,18,11.297,02,检索提取
042E0102,1,04,2E,01,02,6.09,02,检索提取
042E0102,1,04,2E,01,02,4.313,02,检索提取
042E0102,1,04,2E,01,02,7.665,02,检索提取
042E0117,-1,04,2E,01,17,1.058,05,结束
042E0115,1,04,2E,01,15,5.035,02,检索提取
042E0115,1,04,2E,01,15,3.044,02,检索提取
042E0118,0,04,2E,01,18,1.344,02,检索提取
042E0118,0,04,2E,01,18,2.273,02,检索提取
040O0200,0,04,0O,02,00,11.98,04,值机接收
040O0211,0,04,0O,02,11,0.463,04,值机接收
040O0210,0,04,0O,02,10,48.547,04,值机接收
040O0210,0,04,0O,02,10,9.259,04,值机接收
040O0282,0,04,0O,02,82,4.157,24,旅客升降舱
040T0111,0,04,0T,01,11,7.393,24,旅客升降舱
040O0200,0,04,0O,02,00,0.301,04,值机接收
040O0210,0,04,0O,02,10,3.227,04,值机接收
040O0204,0,04,0O,02,04,2.274,04,值机接收
040O0238,0,04,0O,02,38,21.165,09,重打牌
040O0238,0,04,0O,02,38,2.376,09,重打牌
042E0121,0,04,2E,01,21,1.087,05,结束
042E0117,-1,04,2E,01,17,0.265,05,结束
042E0117,-1,04,2E,01,17,0.318,05,结束
042E0117,-1,04,2E,01,17,0.206,05,结束
042E0115,1,04,2E,01,15,3.467,02,检索提取
040O0200,0,04,0O,02,00,4.216,04,值机接收
040O0211,0,04,0O,02,11,0.587,04,值机接收
040O0204,0,04,0O,02,04,6.104,04,值机接收
042E0121,0,04,2E,01,21,27.709,05,结束
042E0117,-1,04,2E,01,17,0.222,05,结束
042E0115,1,04,2E,01,15,18.681,02,检索提取
042E0117,-1,04,2E,01,17,8.905,05,结束
042E0117,-1,04,2E,01,17,0.238,05,结束
042E0117,-1,04,2E,01,17,0.302,05,结束
042E0115,1,04,2E,01,15,7.043,02,检索提取
042E0146,0,04,2E,01,46,1.853,09,重打牌
042E0146,0,04,2E,01,46,1.676,09,重打牌
040O0200,0,04,0O,02,00,1.143,04,值机接收
040O0211,0,04,0O,02,11,0.461,04,值机接收
040O0204,0,04,0O,02,04,6.596,04,值机接收
042E0121,0,04,2E,01,21,15.097,05,结束
042E0117,-1,04,2E,01,17,0.328,05,结束
042E0115,1,04,2E,01,15,8.706,02,检索提取
042E0115,1,04,2E,01,15,5.232,02,检索提取
042E0118,0,04,2E,01,18,1.313,02,检索提取
042E0115,1,04,2E,01,15,12.324,02,检索提取
042E0118,0,04,2E,01,18,1.466,02,检索提取
042E0115,1,04,2E,01,15,1.26,02,检索提取
042E0118,0,04,2E,01,18,1.304,02,检索提取
042E0118,0,04,2E,01,18,4.848,02,检索提取
040O0200,0,04,0O,02,00,14.188,04,值机接收
040O0211,0,04,0O,02,11,0.526,04,值机接收
040O0262,0,04,0O,02,62,41.468,04,值机接收
040O0262,0,04,0O,02,62,2.052,04,值机接收
040O0262,0,04,0O,02,62,1.408,04,值机接收
040O0262,0,04,0O,02,62,1.443,04,值机接收
040O0262,0,04,0O,02,62,1.113,04,值机接收
040O0262,0,04,0O,02,62,1.299,04,值机接收
040O0204,0,04,0O,02,04,3.361,04,值机接收
040O0212,0,04,0O,02,12,4.668,04,值机接收
040O0204,0,04,0O,02,04,6.341,04,值机接收
040O0204,0,04,0O,02,04,4.784,04,值机接收
040O0204,0,04,0O,02,04,0.413,04,值机接收
040O0211,0,04,0O,02,11,25.727,04,值机接收
040O0204,0,04,0O,02,04,4.42,04,值机接收
040O0204,0,04,0O,02,04,0.285,04,值机接收
040O0210,0,04,0O,02,10,42.563,04,值机接收
040O0204,0,04,0O,02,04,2.849,04,值机接收
040O0204,0,04,0O,02,04,0.39,04,值机接收
040O0293,0,04,0O,02,93,32.011,32,航班详情
040O0200,0,04,0O,02,00,9.267,04,值机接收
042E0121,0,04,2E,01,21,1.066,05,结束
042E0102,1,04,2E,01,02,8.564,02,检索提取
042E0188,0,04,2E,01,88,1.493,02,检索提取
042E0117,-1,04,2E,01,17,2.823,05,结束
042E0117,-1,04,2E,01,17,0.208,05,结束
042E0117,-1,04,2E,01,17,0.192,05,结束
042E0117,-1,04,2E,01,17,0.304,05,结束
042E0115,1,04,2E,01,15,19.904,02,检索提取
040O0200,0,04,0O,02,00,1.359,04,值机接收
040O0211,0,04,0O,02,11,0.426,04,值机接收
040O0204,0,04,0O,02,04,2.055,04,值机接收
042E0121,0,04,2E,01,21,24.027,05,结束
042E0117,-1,04,2E,01,17,0.261,05,结束
042E0117,-1,04,2E,01,17,0.302,05,结束
042E0115,1,04,2E,01,15,5.185,02,检索提取
040O0200,0,04,0O,02,00,1.233,04,值机接收
040O0211,0,04,0O,02,11,0.451,04,值机接收
040O0204,0,04,0O,02,04,11.115,04,值机接收
042E0121,0,04,2E,01,21,5.297,05,结束
040O0200,0,04,0O,02,00,1.744,04,值机接收
040O0211,0,04,0O,02,11,0.472,04,值机接收
040O0204,0,04,0O,02,04,11.573,04,值机接收
042E0121,0,04,2E,01,21,16.981,05,结束
042E0117,-1,04,2E,01,17,0.253,05,结束
042E0115,1,04,2E,01,15,26.025,02,检索提取
040O0200,0,04,0O,02,00,4.165,04,值机接收
040O0211,0,04,0O,02,11,0.444,04,值机接收
040O0204,0,04,0O,02,04,4.377,04,值机接收
040O0204,0,04,0O,02,04,3.582,04,值机接收
042E0121,0,04,2E,01,21,50.405,05,结束
042E0117,-1,04,2E,01,17,0.205,05,结束
042E0117,-1,04,2E,01,17,0.267,05,结束
042E0115,1,04,2E,01,15,4.631,02,检索提取
040O0200,0,04,0O,02,00,1.337,04,值机接收
040O0211,0,04,0O,02,11,0.407,04,值机接收
040O0204,0,04,0O,02,04,2.444,04,值机接收
040O0204,0,04,0O,02,04,3.006,04,值机接收
042E0121,0,04,2E,01,21,19.274,05,结束
042E0117,-1,04,2E,01,17,0.377,05,结束
042E0115,1,04,2E,01,15,13.325,02,检索提取
042E0146,0,04,2E,01,46,1.987,09,重打牌
042E0146,0,04,2E,01,46,0.439,09,重打牌
040O0200,0,04,0O,02,00,1.321,04,值机接收
040O0211,0,04,0O,02,11,0.422,04,值机接收
040O0204,0,04,0O,02,04,18.889,04,值机接收
040O0204,0,04,0O,02,04,0.274,04,值机接收
042E0121,0,04,2E,01,21,23.679,05,结束
042E0117,-1,04,2E,01,17,0.303,05,结束
042E0115,1,04,2E,01,15,13.906,02,检索提取
042E0146,0,04,2E,01,46,1.967,09,重打牌
042E0146,0,04,2E,01,46,0.44,09,重打牌
040O0200,0,04,0O,02,00,1.896,04,值机接收
040O0211,0,04,0O,02,11,0.449,04,值机接收
040O0204,0,04,0O,02,04,5.071,04,值机接收
042E0121,0,04,2E,01,21,28.363,05,结束
042E0117,-1,04,2E,01,17,0.281,05,结束
042E0105,1,04,2E,01,05,1.193,61,办理历史
042E0105,1,04,2E,01,05,2.119,61,办理历史
042E0106,0,04,2E,01,06,1.771,10,旅客详情
042E0117,-1,04,2E,01,17,1.727,05,结束
042E0117,-1,04,2E,01,17,0.2,05,结束
042E0115,1,04,2E,01,15,9.632,02,检索提取
040O0200,0,04,0O,02,00,4.955,04,值机接收
040O0211,0,04,0O,02,11,0.43,04,值机接收
040O0204,0,04,0O,02,04,2.803,04,值机接收
042E0121,0,04,2E,01,21,5.241,05,结束
042E0117,-1,04,2E,01,17,5.893,05,结束
042E0117,-1,04,2E,01,17,0.302,05,结束
042E0115,1,04,2E,01,15,0.21,02,检索提取
042E0115,1,04,2E,01,15,2.706,02,检索提取
042E0118,0,04,2E,01,18,1.291,02,检索提取
042E0189,0,04,2E,01,89,0.082,02,检索提取
042E0118,0,04,2E,01,18,3.959,02,检索提取
040O0200,0,04,0O,02,00,0.264,04,值机接收
040O0211,0,04,0O,02,11,0.44,04,值机接收
040O0262,0,04,0O,02,62,46.779,04,值机接收
040O0262,0,04,0O,02,62,1.804,04,值机接收
040O0262,0,04,0O,02,62,1.091,04,值机接收
040O0262,0,04,0O,02,62,1.07,04,值机接收
040O0262,0,04,0O,02,62,0.846,04,值机接收
040O0262,0,04,0O,02,62,1.267,04,值机接收
040O0262,0,04,0O,02,62,1.12,04,值机接收
040O0262,0,04,0O,02,62,1.185,04,值机接收
040O0262,0,04,0O,02,62,0.96,04,值机接收
040O0262,0,04,0O,02,62,1.261,04,值机接收
040O0262,0,04,0O,02,62,2.178,04,值机接收
040O0262,0,04,0O,02,62,0.868,04,值机接收
040O0262,0,04,0O,02,62,1.069,04,值机接收
040O0262,0,04,0O,02,62,2.575,04,值机接收
040O0262,0,04,0O,02,62,0.879,04,值机接收
040O0262,0,04,0O,02,62,1.134,04,值机接收
040O0262,0,04,0O,02,62,1.139,04,值机接收
040O0262,0,04,0O,02,62,0.992,04,值机接收
040O0262,0,04,0O,02,62,1.04,04,值机接收
040O0262,0,04,0O,02,62,0.976,04,值机接收
040O0262,0,04,0O,02,62,1.715,04,值机接收
040O0262,0,04,0O,02,62,1.073,04,值机接收
040O0262,0,04,0O,02,62,2.111,04,值机接收
040O0262,0,04,0O,02,62,1.213,04,值机接收
040O0262,0,04,0O,02,62,2.211,04,值机接收
040O0204,0,04,0O,02,04,4.048,04,值机接收
040O0204,0,04,0O,02,04,0.438,04,值机接收
040O0204,0,04,0O,02,04,2.827,04,值机接收
040O0210,0,04,0O,02,10,2.421,04,值机接收
040O0204,0,04,0O,02,04,2.394,04,值机接收
040O0204,0,04,0O,02,04,0.465,04,值机接收
040O0210,0,04,0O,02,10,2.058,04,值机接收
040O0204,0,04,0O,02,04,2.116,04,值机接收
040O0204,0,04,0O,02,04,0.123,04,值机接收
040O0210,0,04,0O,02,10,13.008,04,值机接收
040O0204,0,04,0O,02,04,3.988,04,值机接收
040O0204,0,04,0O,02,04,0.409,04,值机接收
040O0262,0,04,0O,02,62,16.198,04,值机接收
040O0210,0,04,0O,02,10,9.92,04,值机接收
040O0204,0,04,0O,02,04,2.586,04,值机接收
040O0262,0,04,0O,02,62,2.345,04,值机接收
042E0121,0,04,2E,01,21,24.601,05,结束
042E0117,-1,04,2E,01,17,0.274,05,结束
042E0115,1,04,2E,01,15,7.342,02,检索提取
042E0146,0,04,2E,01,46,1.732,09,重打牌
042E0146,0,04,2E,01,46,0.409,09,重打牌
040O0200,0,04,0O,02,00,0.549,04,值机接收
040O0211,0,04,0O,02,11,0.442,04,值机接收
040O0204,0,04,0O,02,04,3.399,04,值机接收
042E0121,0,04,2E,01,21,17.556,05,结束
042E0117,-1,04,2E,01,17,0.398,05,结束
042E0102,1,04,2E,01,02,9.185,02,检索提取
042E0117,-1,04,2E,01,17,2.751,05,结束
042E0117,-1,04,2E,01,17,0.254,05,结束
042E0117,-1,04,2E,01,17,0.178,05,结束
042E0117,-1,04,2E,01,17,0.303,05,结束
042E0115,1,04,2E,01,15,11.211,02,检索提取
042E0146,0,04,2E,01,46,1.846,09,重打牌
042E0146,0,04,2E,01,46,0.472,09,重打牌
040O0200,0,04,0O,02,00,0.47,04,值机接收
040O0211,0,04,0O,02,11,0.454,04,值机接收
040O0204,0,04,0O,02,04,1.836,04,值机接收
042E0121,0,04,2E,01,21,15.186,05,结束
042E0117,-1,04,2E,01,17,0.298,05,结束
042E0117,-1,04,2E,01,17,0.321,05,结束
042E0115,1,04,2E,01,15,3.672,02,检索提取
042E0115,1,04,2E,01,15,3.047,02,检索提取
042E0118,0,04,2E,01,18,1.301,02,检索提取
042E0118,0,04,2E,01,18,3.589,02,检索提取
040O0200,0,04,0O,02,00,0.923,04,值机接收
040O0211,0,04,0O,02,11,0.451,04,值机接收
040O0204,0,04,0O,02,04,8.846,04,值机接收
040O0204,0,04,0O,02,04,5.164,04,值机接收
040O0210,0,04,0O,02,10,16.658,04,值机接收
040O0204,0,04,0O,02,04,7.009,04,值机接收
01010917,-1,01,01,09,17,28.08,05,结束
042E0115,1,04,2E,01,15,48.374,02,检索提取
040O0200,0,04,0O,02,00,1.879,04,值机接收
040O0211,0,04,0O,02,11,0.461,04,值机接收
040O0204,0,04,0O,02,04,8.996,04,值机接收
042E0121,0,04,2E,01,21,14.702,05,结束
042E0117,-1,04,2E,01,17,0.341,05,结束
042E0115,1,04,2E,01,15,9.495,02,检索提取
040O0200,0,04,0O,02,00,1.191,04,值机接收
040O0211,0,04,0O,02,11,0.629,04,值机接收
040O0204,0,04,0O,02,04,1.468,04,值机接收
042E0121,0,04,2E,01,21,20.811,05,结束
042E0117,-1,04,2E,01,17,0.518,05,结束
042E0117,-1,04,2E,01,17,0.188,05,结束
042E0115,1,04,2E,01,15,6.642,02,检索提取
042E0146,0,04,2E,01,46,1.663,09,重打牌
042E0146,0,04,2E,01,46,0.939,09,重打牌
040O0200,0,04,0O,02,00,0.87,04,值机接收
040O0211,0,04,0O,02,11,0.48,04,值机接收
040O0204,0,04,0O,02,04,16.785,04,值机接收
042E0121,0,04,2E,01,21,23.176,05,结束
042E0117,-1,04,2E,01,17,0.229,05,结束
042E0115,1,04,2E,01,15,4.468,02,检索提取
042E0146,0,04,2E,01,46,1.951,09,重打牌
042E0146,0,04,2E,01,46,0.409,09,重打牌
042E0117,-1,04,2E,01,17,3.112,05,结束
042E0117,-1,04,2E,01,17,0.238,05,结束
042E0117,-1,04,2E,01,17,0.159,05,结束
042E0117,-1,04,2E,01,17,1.762,05,结束
042E0117,-1,04,2E,01,17,0.32,05,结束
042E0117,-1,04,2E,01,17,0.768,05,结束
042E0117,-1,04,2E,01,17,0.238,05,结束
042E0115,1,04,2E,01,15,7.245,02,检索提取
040O0200,0,04,0O,02,00,1.25,04,值机接收
040O0211,0,04,0O,02,11,0.411,04,值机接收
040O0204,0,04,0O,02,04,2.042,04,值机接收
040O0204,0,04,0O,02,04,3.022,04,值机接收
042E0121,0,04,2E,01,21,17.193,05,结束
042E0117,-1,04,2E,01,17,0.211,05,结束
042E0117,-1,04,2E,01,17,0.322,05,结束
042E0115,1,04,2E,01,15,6.964,02,检索提取
040O0200,0,04,0O,02,00,1.468,04,值机接收
040O0211,0,04,0O,02,11,0.463,04,值机接收
040O0204,0,04,0O,02,04,8.049,04,值机接收
040O0212,0,04,0O,02,12,2.694,04,值机接收
040O0204,0,04,0O,02,04,1.628,04,值机接收
040O0212,0,04,0O,02,12,5.628,04,值机接收
040O0204,0,04,0O,02,04,3.077,04,值机接收
042E0121,0,04,2E,01,21,13.625,05,结束
042E0117,-1,04,2E,01,17,0.243,05,结束
042E0117,-1,04,2E,01,17,0.272,05,结束
042E0115,1,04,2E,01,15,4.526,02,检索提取
042E0146,0,04,2E,01,46,1.638,09,重打牌
042E0146,0,04,2E,01,46,0.358,09,重打牌
040O0200,0,04,0O,02,00,0.536,04,值机接收
040O0211,0,04,0O,02,11,0.523,04,值机接收
040O0204,0,04,0O,02,04,9.683,04,值机接收
042E0121,0,04,2E,01,21,15.703,05,结束
042E0117,-1,04,2E,01,17,0.602,05,结束
042E0105,1,04,2E,01,05,1.371,61,办理历史
042E0105,1,04,2E,01,05,2.055,61,办理历史
042E0117,-1,04,2E,01,17,39.039,05,结束
042E0117,-1,04,2E,01,17,0.351,05,结束
042E0105,1,04,2E,01,05,1.074,61,办理历史
042E0105,1,04,2E,01,05,2.841,61,办理历史
042E0117,-1,04,2E,01,17,0.995,05,结束
042E0117,-1,04,2E,01,17,0.656,05,结束
042E0117,-1,04,2E,01,17,0.226,05,结束
042E0115,1,04,2E,01,15,4.156,02,检索提取
042E0115,1,04,2E,01,15,3.03,02,检索提取
042E0118,0,04,2E,01,18,1.343,02,检索提取
042E0115,1,04,2E,01,15,1.354,02,检索提取
042E0118,0,04,2E,01,18,1.321,02,检索提取
040O0200,0,04,0O,02,00,1.18,04,值机接收
040O0211,0,04,0O,02,11,0.444,04,值机接收
040O0204,0,04,0O,02,04,9.096,04,值机接收
040O0212,0,04,0O,02,12,4.385,04,值机接收
040O0204,0,04,0O,02,04,2.72,04,值机接收
040O0293,0,04,0O,02,93,49.231,32,航班详情
040O0200,0,04,0O,02,00,1.635,04,值机接收
040O0280,0,04,0O,02,80,0.876,15,客票详情
040O0200,0,04,0O,02,00,1.825,04,值机接收
040O0204,0,04,0O,02,04,54.239,04,值机接收
040O0204,0,04,0O,02,04,0.296,04,值机接收
042E0121,0,04,2E,01,21,25.04,05,结束
042E0117,-1,04,2E,01,17,0.357,05,结束
042E0115,1,04,2E,01,15,5.514,02,检索提取
040O0200,0,04,0O,02,00,1.668,04,值机接收
040O0211,0,04,0O,02,11,0.435,04,值机接收
040O0204,0,04,0O,02,04,8.974,04,值机接收
040O0212,0,04,0O,02,12,1.942,04,值机接收
040O0204,0,04,0O,02,04,2.333,04,值机接收
040O0204,0,04,0O,02,04,3.167,04,值机接收
040O0204,0,04,0O,02,04,0.323,04,值机接收
042E0121,0,04,2E,01,21,26.965,05,结束
042E0117,-1,04,2E,01,17,0.459,05,结束
042E0105,1,04,2E,01,05,0.992,61,办理历史
042E0105,1,04,2E,01,05,2.448,61,办理历史
042E0117,-1,04,2E,01,17,35.469,05,结束
042E0105,1,04,2E,01,05,0.848,61,办理历史
042E0105,1,04,2E,01,05,1.972,61,办理历史
042E0117,-1,04,2E,01,17,13.901,05,结束
042E0117,-1,04,2E,01,17,0.319,05,结束
042E0115,1,04,2E,01,15,7.676,02,检索提取
042E0146,0,04,2E,01,46,3.411,09,重打牌
042E0146,0,04,2E,01,46,0.442,09,重打牌
040O0200,0,04,0O,02,00,0.677,04,值机接收
040O0211,0,04,0O,02,11,0.541,04,值机接收
040O0212,0,04,0O,02,12,1.491,04,值机接收
040O0204,0,04,0O,02,04,2.339,04,值机接收
040O0212,0,04,0O,02,12,2.205,04,值机接收
040O0204,0,04,0O,02,04,5.464,04,值机接收
042E0121,0,04,2E,01,21,9.907,05,结束
042E0117,-1,04,2E,01,17,0.261,05,结束
042E0115,1,04,2E,01,15,8.73,02,检索提取
