business_id,BP,KC,PG,BT,DIST,SUB,business_class,class_name,target
042E0117,4,214,1,17,0.0,0.512,5,结束,0
042E0115,4,214,1,15,2.0,8.8,2,检索提取,0
040O0200,4,24,2,0,190.5938,1.987,4,值机接收,1
040O0211,4,24,2,11,11.0,0.433,4,值机接收,0
040O0204,4,24,2,4,7.0,1.905,4,值机接收,0
040O0204,4,24,2,4,0.0,3.389,4,值机接收,0
01010917,1,1,9,17,27.4955,19.359,5,结束,3
042E0117,4,214,1,17,213.1713,17.985,5,结束,1
042E0115,4,214,1,15,2.0,3.876,2,检索提取,0
042E0146,4,214,1,46,31.0,2.329,9,重打牌,3
042E0146,4,214,1,46,0.0,0.396,9,重打牌,0
040O0200,4,24,2,0,195.4917,0.694,4,值机接收,1
040O0211,4,24,2,11,11.0,0.394,4,值机接收,0
040O0204,4,24,2,4,7.0,5.96,4,值机接收,0
01010917,1,1,9,17,27.4955,20.577,5,结束,3
042E0117,4,214,1,17,213.1713,4.848,5,结束,1
042E0115,4,214,1,15,2.0,4.607,2,检索提取,0
042E0146,4,214,1,46,31.0,1.678,9,重打牌,3
042E0146,4,214,1,46,0.0,1.515,9,重打牌,0
042E0117,4,214,1,17,29.0,2.071,5,结束,3
042E0117,4,214,1,17,0.0,0.269,5,结束,0
042E0117,4,214,1,17,0.0,0.179,5,结束,0
042E0117,4,214,1,17,0.0,2.384,5,结束,0
042E0117,4,214,1,17,0.0,0.205,5,结束,0
042E0115,4,214,1,15,2.0,16.588,2,检索提取,4
042E0146,4,214,1,46,31.0,2.262,9,重打牌,3
042E0146,4,214,1,46,0.0,0.825,9,重打牌,0
040O0200,4,24,2,0,195.4917,2.361,4,值机接收,1
040O0211,4,24,2,11,11.0,0.471,4,值机接收,0
040O0204,4,24,2,4,7.0,3.242,4,值机接收,0
042E0121,4,214,1,21,190.7616,16.573,5,结束,1
01010917,1,1,9,17,213.2088,1.505,5,结束,1
042E0115,4,214,1,15,213.1807,6.064,2,检索提取,1
042E0146,4,214,1,46,31.0,1.901,9,重打牌,3
042E0146,4,214,1,46,0.0,0.442,9,重打牌,0
042E0117,4,214,1,17,29.0,4.776,5,结束,3
042E0117,4,214,1,17,0.0,0.303,5,结束,0
042E0117,4,214,1,17,0.0,0.192,5,结束,0
042E0115,4,214,1,15,2.0,6.412,2,检索提取,0
042E0146,4,214,1,46,31.0,2.181,9,重打牌,3
042E0146,4,214,1,46,0.0,0.457,9,重打牌,0
040O0200,4,24,2,0,195.4917,0.5,4,值机接收,1
040O0211,4,24,2,11,11.0,0.496,4,值机接收,0
040O0204,4,24,2,4,7.0,1.41,4,值机接收,0
042E0121,4,214,1,21,190.7616,18.117,5,结束,1
042E0117,4,214,1,17,4.0,0.236,5,结束,0
042E0117,4,214,1,17,0.0,0.289,5,结束,0
042E0117,4,214,1,17,0.0,4.817,5,结束,0
042E0117,4,214,1,17,0.0,0.192,5,结束,0
042E0115,4,214,1,15,2.0,11.744,2,检索提取,0
040O0200,4,24,2,0,190.5938,6.376,4,值机接收,1
040O0211,4,24,2,11,11.0,0.563,4,值机接收,0
040O0204,4,24,2,4,7.0,3.537,4,值机接收,0
040O0280,4,24,2,80,76.0,5.248,15,客票详情,2
040O0200,4,24,2,0,80.0,8.238,4,值机接收,2
040O0212,4,24,2,12,12.0,13.674,4,值机接收,0
040O0285,4,24,2,85,73.0,1.257,22,证件校验,2
042F0817,4,215,8,17,202.8324,8.519,12,管理旅客备注,1
042F0813,4,215,8,13,4.0,8.99,22,证件校验,0
040O0200,4,24,2,0,191.5359,3.918,4,值机接收,1
040O0212,4,24,2,12,12.0,1.946,4,值机接收,0
040O0204,4,24,2,4,8.0,0.773,4,值机接收,0
040O0204,4,24,2,4,0.0,4.592,4,值机接收,0
040O0204,4,24,2,4,0.0,0.264,4,值机接收,0
040O0212,4,24,2,12,8.0,13.577,4,值机接收,0
042E0121,4,214,1,21,190.2157,1.387,5,结束,1
042E0117,4,214,1,17,4.0,0.529,5,结束,0
042E0117,4,214,1,17,0.0,0.481,5,结束,0
042E0115,4,214,1,15,2.0,2.431,2,检索提取,0
042E0115,4,214,1,15,0.0,7.162,2,检索提取,0
042E0118,4,214,1,18,3.0,1.301,2,检索提取,0
040O0200,4,24,2,0,190.8533,0.659,4,值机接收,1
040O0211,4,24,2,11,11.0,0.461,4,值机接收,0
040O0204,4,24,2,4,7.0,11.027,4,值机接收,0
040O0204,4,24,2,4,0.0,3.2,4,值机接收,0
01010917,1,1,9,17,27.4955,18.224,5,结束,3
042E0115,4,214,1,15,213.1807,5.32,2,检索提取,1
040O0200,4,24,2,0,190.5938,1.193,4,值机接收,1
040O0211,4,24,2,11,11.0,0.352,4,值机接收,0
040O0204,4,24,2,4,7.0,3.059,4,值机接收,0
040O0204,4,24,2,4,0.0,3.053,4,值机接收,0
042E0121,4,214,1,21,190.7616,20.09,5,结束,1
042E0117,4,214,1,17,4.0,0.408,5,结束,0
042E0115,4,214,1,15,2.0,7.639,2,检索提取,0
040O0200,4,24,2,0,190.5938,1.398,4,值机接收,1
040O0211,4,24,2,11,11.0,0.451,4,值机接收,0
040O0204,4,24,2,4,7.0,5.052,4,值机接收,0
040O0204,4,24,2,4,0.0,3.33,4,值机接收,0
042E0121,4,214,1,21,190.7616,23.017,5,结束,1
042E0117,4,214,1,17,4.0,0.408,5,结束,0
042E0105,4,214,1,5,12.0,15.803,61,办理历史,4
042E0105,4,214,1,5,0.0,2.408,61,办理历史,0
040O0200,4,24,2,0,190.0684,2.683,4,值机接收,1
040O0211,4,24,2,11,11.0,0.4,4,值机接收,0
042E0121,4,214,1,21,190.2656,1.077,5,结束,1
042E0117,4,214,1,17,4.0,0.307,5,结束,0
042E0117,4,214,1,17,0.0,0.298,5,结束,0
042E0115,4,214,1,15,2.0,5.146,2,检索提取,0
040O0200,4,24,2,0,190.5938,1.382,4,值机接收,1
040O0211,4,24,2,11,11.0,0.541,4,值机接收,0
040O0204,4,24,2,4,7.0,1.587,4,值机接收,0
042E0121,4,214,1,21,190.7616,17.48,5,结束,1
042E0117,4,214,1,17,4.0,0.244,5,结束,0
042E0115,4,214,1,15,2.0,5.861,2,检索提取,0
042E0146,4,214,1,46,31.0,2.51,9,重打牌,3
042E0146,4,214,1,46,0.0,0.442,9,重打牌,0
040O0200,4,24,2,0,195.4917,0.709,4,值机接收,1
040O0211,4,24,2,11,11.0,0.484,4,值机接收,0
040O0204,4,24,2,4,7.0,1.923,4,值机接收,0
01010917,1,1,9,17,27.4955,21.595,5,结束,3
042E0115,4,214,1,15,213.1807,5.98,2,检索提取,1
042E0146,4,214,1,46,31.0,1.73,9,重打牌,3
042E0146,4,214,1,46,0.0,1.13,9,重打牌,0
040O0200,4,24,2,0,195.4917,0.728,4,值机接收,1
040O0211,4,24,2,11,11.0,0.527,4,值机接收,0
040O0204,4,24,2,4,7.0,5.396,4,值机接收,0
042E0121,4,214,1,21,190.7616,15.028,5,结束,1
042E0117,4,214,1,17,4.0,0.248,5,结束,0
042E0115,4,214,1,15,2.0,8.66,2,检索提取,0
040O0200,4,24,2,0,190.5938,1.051,4,值机接收,1
040O0211,4,24,2,11,11.0,0.422,4,值机接收,0
040O0204,4,24,2,4,7.0,1.559,4,值机接收,0
040O0238,4,24,2,38,34.0,2.051,9,重打牌,3
040O0238,4,24,2,38,0.0,0.505,9,重打牌,0
042E0121,4,214,1,21,190.7616,4.936,5,结束,1
042E0117,4,214,1,17,4.0,0.284,5,结束,0
042E0115,4,214,1,15,2.0,7.548,2,检索提取,0
040O0200,4,24,2,0,190.5938,1.225,4,值机接收,1
040O0211,4,24,2,11,11.0,0.428,4,值机接收,0
040O0204,4,24,2,4,7.0,3.572,4,值机接收,0
040O0204,4,24,2,4,0.0,3.301,4,值机接收,0
042E0121,4,214,1,21,190.7616,27.458,5,结束,1
042E0117,4,214,1,17,4.0,0.231,5,结束,0
042E0117,4,214,1,17,0.0,0.317,5,结束,0
042E0115,4,214,1,15,2.0,3.602,2,检索提取,0
040O0200,4,24,2,0,190.5938,1.041,4,值机接收,1
040O0211,4,24,2,11,11.0,0.425,4,值机接收,0
040O0204,4,24,2,4,7.0,4.824,4,值机接收,0
042E0121,4,214,1,21,190.7616,2.664,5,结束,1
042E0117,4,214,1,17,4.0,0.261,5,结束,0
042E0117,4,214,1,17,0.0,0.185,5,结束,0
042E0117,4,214,1,17,0.0,1.8,5,结束,0
042E0117,4,214,1,17,0.0,0.189,5,结束,0
042E0115,4,214,1,15,2.0,6.661,2,检索提取,0
042E0115,4,214,1,15,0.0,5.246,2,检索提取,0
042E0118,4,214,1,18,3.0,1.329,2,检索提取,0
040O0200,4,24,2,0,190.8533,0.754,4,值机接收,1
040O0211,4,24,2,11,11.0,0.516,4,值机接收,0
040O0204,4,24,2,4,7.0,5.213,4,值机接收,0
040O0204,4,24,2,4,0.0,5.84,4,值机接收,0
040O0204,4,24,2,4,0.0,15.964,4,值机接收,0
040O0204,4,24,2,4,0.0,0.425,4,值机接收,0
040O0210,4,24,2,10,6.0,11.306,4,值机接收,0
040O0204,4,24,2,4,6.0,2.366,4,值机接收,0
042E0121,4,214,1,21,190.7616,17.776,5,结束,1
042E0117,4,214,1,17,4.0,0.287,5,结束,0
162R0300,16,227,3,0,24.6171,1.043,72,值机员综合办理统计,3
162R0501,16,227,5,1,2.2361,4.378,72,值机员综合办理统计,0
162R0501,16,227,5,1,0.0,15.888,72,值机员综合办理统计,0
nav,0,0,0,0,227.6203,9.735,5,结束,1
042E0102,4,214,1,2,214.0491,3.681,2,检索提取,1
042E0102,4,214,1,2,0.0,4.065,2,检索提取,0
040O0200,4,24,2,0,190.0132,7.193,4,值机接收,1
040O0211,4,24,2,11,11.0,0.721,4,值机接收,0
040O0270,4,24,2,70,59.0,1.78,10,旅客详情,2
042E0121,4,214,1,21,196.2193,4.533,5,结束,1
042E0117,4,214,1,17,4.0,0.233,5,结束,0
162R0300,16,227,3,0,24.6171,2.944,72,值机员综合办理统计,3
162R0501,16,227,5,1,2.2361,1.387,72,值机员综合办理统计,0
nav,0,0,0,0,227.6203,3.824,5,结束,1
042E0115,4,214,1,15,214.5647,2.619,2,检索提取,1
040O0200,4,24,2,0,190.5938,1.739,4,值机接收,1
040O0211,4,24,2,11,11.0,0.427,4,值机接收,0
040O0204,4,24,2,4,7.0,8.136,4,值机接收,0
042E0121,4,214,1,21,190.7616,5.217,5,结束,1
042E0117,4,214,1,17,4.0,0.296,5,结束,0
042E0115,4,214,1,15,2.0,6.906,2,检索提取,0
040O0200,4,24,2,0,190.5938,1.176,4,值机接收,1
040O0211,4,24,2,11,11.0,0.414,4,值机接收,0
040O0204,4,24,2,4,7.0,0.549,4,值机接收,0
040O0212,4,24,2,12,8.0,2.371,4,值机接收,0
040O0204,4,24,2,4,8.0,0.581,4,值机接收,0
040O0204,4,24,2,4,0.0,12.39,4,值机接收,0
040O0204,4,24,2,4,0.0,0.31,4,值机接收,0
040O0212,4,24,2,12,8.0,2.427,4,值机接收,0
040O0204,4,24,2,4,8.0,3.522,4,值机接收,0
042E0121,4,214,1,21,190.7616,7.473,5,结束,1
042E0117,4,214,1,17,4.0,0.253,5,结束,0
042E0115,4,214,1,15,2.0,8.696,2,检索提取,0
040O0200,4,24,2,0,190.5938,1.477,4,值机接收,1
040O0211,4,24,2,11,11.0,0.45,4,值机接收,0
040O0204,4,24,2,4,7.0,3.281,4,值机接收,0
01010917,1,1,9,17,27.4955,33.964,5,结束,4
042E0117,4,214,1,17,213.1713,0.511,5,结束,1
042E0115,4,214,1,15,2.0,6.733,2,检索提取,0
042E0115,4,214,1,15,0.0,2.705,2,检索提取,0
042E0118,4,214,1,18,3.0,1.294,2,检索提取,0
042E0118,4,214,1,18,0.0,2.359,2,检索提取,0
040O0200,4,24,2,0,190.8533,0.818,4,值机接收,1
040O0211,4,24,2,11,11.0,0.486,4,值机接收,0
040O0204,4,24,2,4,7.0,5.627,4,值机接收,0
040O0204,4,24,2,4,0.0,4.063,4,值机接收,0
040O0210,4,24,2,10,6.0,17.107,4,值机接收,4
040O0204,4,24,2,4,6.0,4.908,4,值机接收,0
042E0121,4,214,1,21,190.7616,23.234,5,结束,1
042E0117,4,214,1,17,4.0,0.232,5,结束,0
042E0115,4,214,1,15,2.0,33.124,2,检索提取,4
040O0200,4,24,2,0,190.5938,1.681,4,值机接收,1
040O0211,4,24,2,11,11.0,0.421,4,值机接收,0
040O0204,4,24,2,4,7.0,3.917,4,值机接收,0
040O0204,4,24,2,4,0.0,10.767,4,值机接收,0
042E0121,4,214,1,21,190.7616,21.169,5,结束,1
042E0117,4,214,1,17,4.0,0.377,5,结束,0
042E0115,4,214,1,15,2.0,4.739,2,检索提取,0
042E0115,4,214,1,15,0.0,3.039,2,检索提取,0
042E0118,4,214,1,18,3.0,1.316,2,检索提取,0
042E0118,4,214,1,18,0.0,3.574,2,检索提取,0
040O0200,4,24,2,0,190.8533,0.857,4,值机接收,1
040O0211,4,24,2,11,11.0,0.501,4,值机接收,0
040O0293,4,24,2,93,82.0,3.659,32,航班详情,2
040O0200,4,24,2,0,93.0,1.699,4,值机接收,2
042E0121,4,214,1,21,191.1596,4.022,5,结束,1
042E0118,4,214,1,18,3.0,4.99,2,检索提取,0
042E0118,4,214,1,18,0.0,3.555,2,检索提取,0
042E0102,4,214,1,2,16.0,0.495,2,检索提取,0
042E0118,4,214,1,18,16.0,4.276,2,检索提取,0
042E0118,4,214,1,18,0.0,11.297,2,检索提取,0
042E0102,4,214,1,2,16.0,6.09,2,检索提取,0
042E0102,4,214,1,2,0.0,4.313,2,检索提取,0
042E0102,4,214,1,2,0.0,7.665,2,检索提取,0
042E0117,4,214,1,17,15.0,1.058,5,结束,0
042E0115,4,214,1,15,2.0,5.035,2,检索提取,0
042E0115,4,214,1,15,0.0,3.044,2,检索提取,0
042E0118,4,214,1,18,3.0,1.344,2,检索提取,0
042E0118,4,214,1,18,0.0,2.273,2,检索提取,0
040O0200,4,24,2,0,190.8533,11.98,4,值机接收,1
040O0211,4,24,2,11,11.0,0.463,4,值机接收,0
040O0210,4,24,2,10,1.0,48.547,4,值机接收,4
040O0210,4,24,2,10,0.0,9.259,4,值机接收,0
040O0282,4,24,2,82,72.0,4.157,24,旅客升降舱,2
040T0111,4,29,1,11,71.1829,7.393,24,旅客升降舱,2
040O0200,4,24,2,0,12.1244,0.301,4,值机接收,0
040O0210,4,24,2,10,10.0,3.227,4,值机接收,0
040O0204,4,24,2,4,6.0,2.274,4,值机接收,0
040O0238,4,24,2,38,34.0,21.165,9,重打牌,3
040O0238,4,24,2,38,0.0,2.376,9,重打牌,0
042E0121,4,214,1,21,190.7616,1.087,5,结束,1
042E0117,4,214,1,17,4.0,0.265,5,结束,0
042E0117,4,214,1,17,0.0,0.318,5,结束,0
042E0117,4,214,1,17,0.0,0.206,5,结束,0
042E0115,4,214,1,15,2.0,3.467,2,检索提取,0
040O0200,4,24,2,0,190.5938,4.216,4,值机接收,1
040O0211,4,24,2,11,11.0,0.587,4,值机接收,0
040O0204,4,24,2,4,7.0,6.104,4,值机接收,0
042E0121,4,214,1,21,190.7616,27.709,5,结束,1
042E0117,4,214,1,17,4.0,0.222,5,结束,0
042E0115,4,214,1,15,2.0,18.681,2,检索提取,4
042E0117,4,214,1,17,2.0,8.905,5,结束,0
042E0117,4,214,1,17,0.0,0.238,5,结束,0
042E0117,4,214,1,17,0.0,0.302,5,结束,0
042E0115,4,214,1,15,2.0,7.043,2,检索提取,0
042E0146,4,214,1,46,31.0,1.853,9,重打牌,3
042E0146,4,214,1,46,0.0,1.676,9,重打牌,0
040O0200,4,24,2,0,195.4917,1.143,4,值机接收,1
040O0211,4,24,2,11,11.0,0.461,4,值机接收,0
040O0204,4,24,2,4,7.0,6.596,4,值机接收,0
042E0121,4,214,1,21,190.7616,15.097,5,结束,1
042E0117,4,214,1,17,4.0,0.328,5,结束,0
042E0115,4,214,1,15,2.0,8.706,2,检索提取,0
042E0115,4,214,1,15,0.0,5.232,2,检索提取,0
042E0118,4,214,1,18,3.0,1.313,2,检索提取,0
042E0115,4,214,1,15,3.0,12.324,2,检索提取,0
042E0118,4,214,1,18,3.0,1.466,2,检索提取,0
042E0115,4,214,1,15,3.0,1.26,2,检索提取,0
042E0118,4,214,1,18,3.0,1.304,2,检索提取,0
042E0118,4,214,1,18,0.0,4.848,2,检索提取,0
040O0200,4,24,2,0,190.8533,14.188,4,值机接收,1
040O0211,4,24,2,11,11.0,0.526,4,值机接收,0
040O0262,4,24,2,62,51.0,41.468,4,值机接收,2
040O0262,4,24,2,62,0.0,2.052,4,值机接收,0
040O0262,4,24,2,62,0.0,1.408,4,值机接收,0
040O0262,4,24,2,62,0.0,1.443,4,值机接收,0
040O0262,4,24,2,62,0.0,1.113,4,值机接收,0
040O0262,4,24,2,62,0.0,1.299,4,值机接收,0
040O0204,4,24,2,4,58.0,3.361,4,值机接收,2
040O0212,4,24,2,12,8.0,4.668,4,值机接收,0
040O0204,4,24,2,4,8.0,6.341,4,值机接收,0
040O0204,4,24,2,4,0.0,4.784,4,值机接收,0
040O0204,4,24,2,4,0.0,0.413,4,值机接收,0
040O0211,4,24,2,11,7.0,25.727,4,值机接收,4
040O0204,4,24,2,4,7.0,4.42,4,值机接收,0
040O0204,4,24,2,4,0.0,0.285,4,值机接收,0
040O0210,4,24,2,10,6.0,42.563,4,值机接收,4
040O0204,4,24,2,4,6.0,2.849,4,值机接收,0
040O0204,4,24,2,4,0.0,0.39,4,值机接收,0
040O0293,4,24,2,93,89.0,32.011,32,航班详情,2
040O0200,4,24,2,0,93.0,9.267,4,值机接收,2
042E0121,4,214,1,21,191.1596,1.066,5,结束,1
042E0102,4,214,1,2,19.0,8.564,2,检索提取,3
042E0188,4,214,1,88,86.0,1.493,2,检索提取,2
042E0117,4,214,1,17,71.0,2.823,5,结束,2
042E0117,4,214,1,17,0.0,0.208,5,结束,0
042E0117,4,214,1,17,0.0,0.192,5,结束,0
042E0117,4,214,1,17,0.0,0.304,5,结束,0
042E0115,4,214,1,15,2.0,19.904,2,检索提取,4
040O0200,4,24,2,0,190.5938,1.359,4,值机接收,1
040O0211,4,24,2,11,11.0,0.426,4,值机接收,0
040O0204,4,24,2,4,7.0,2.055,4,值机接收,0
042E0121,4,214,1,21,190.7616,24.027,5,结束,1
042E0117,4,214,1,17,4.0,0.261,5,结束,0
042E0117,4,214,1,17,0.0,0.302,5,结束,0
042E0115,4,214,1,15,2.0,5.185,2,检索提取,0
040O0200,4,24,2,0,190.5938,1.233,4,值机接收,1
040O0211,4,24,2,11,11.0,0.451,4,值机接收,0
040O0204,4,24,2,4,7.0,11.115,4,值机接收,0
042E0121,4,214,1,21,190.7616,5.297,5,结束,1
040O0200,4,24,2,0,191.1596,1.744,4,值机接收,1
040O0211,4,24,2,11,11.0,0.472,4,值机接收,0
040O0204,4,24,2,4,7.0,11.573,4,值机接收,0
042E0121,4,214,1,21,190.7616,16.981,5,结束,1
042E0117,4,214,1,17,4.0,0.253,5,结束,0
042E0115,4,214,1,15,2.0,26.025,2,检索提取,4
040O0200,4,24,2,0,190.5938,4.165,4,值机接收,1
040O0211,4,24,2,11,11.0,0.444,4,值机接收,0
040O0204,4,24,2,4,7.0,4.377,4,值机接收,0
040O0204,4,24,2,4,0.0,3.582,4,值机接收,0
042E0121,4,214,1,21,190.7616,50.405,5,结束,1
042E0117,4,214,1,17,4.0,0.205,5,结束,0
042E0117,4,214,1,17,0.0,0.267,5,结束,0
042E0115,4,214,1,15,2.0,4.631,2,检索提取,0
040O0200,4,24,2,0,190.5938,1.337,4,值机接收,1
040O0211,4,24,2,11,11.0,0.407,4,值机接收,0
040O0204,4,24,2,4,7.0,2.444,4,值机接收,0
040O0204,4,24,2,4,0.0,3.006,4,值机接收,0
042E0121,4,214,1,21,190.7616,19.274,5,结束,1
042E0117,4,214,1,17,4.0,0.377,5,结束,0
042E0115,4,214,1,15,2.0,13.325,2,检索提取,0
042E0146,4,214,1,46,31.0,1.987,9,重打牌,3
042E0146,4,214,1,46,0.0,0.439,9,重打牌,0
040O0200,4,24,2,0,195.4917,1.321,4,值机接收,1
040O0211,4,24,2,11,11.0,0.422,4,值机接收,0
040O0204,4,24,2,4,7.0,18.889,4,值机接收,4
040O0204,4,24,2,4,0.0,0.274,4,值机接收,0
042E0121,4,214,1,21,190.7616,23.679,5,结束,1
042E0117,4,214,1,17,4.0,0.303,5,结束,0
042E0115,4,214,1,15,2.0,13.906,2,检索提取,0
042E0146,4,214,1,46,31.0,1.967,9,重打牌,3
042E0146,4,214,1,46,0.0,0.44,9,重打牌,0
040O0200,4,24,2,0,195.4917,1.896,4,值机接收,1
040O0211,4,24,2,11,11.0,0.449,4,值机接收,0
040O0204,4,24,2,4,7.0,5.071,4,值机接收,0
042E0121,4,214,1,21,190.7616,28.363,5,结束,1
042E0117,4,214,1,17,4.0,0.281,5,结束,0
042E0105,4,214,1,5,12.0,1.193,61,办理历史,0
042E0105,4,214,1,5,0.0,2.119,61,办理历史,0
042E0106,4,214,1,6,1.0,1.771,10,旅客详情,0
042E0117,4,214,1,17,11.0,1.727,5,结束,0
042E0117,4,214,1,17,0.0,0.2,5,结束,0
042E0115,4,214,1,15,2.0,9.632,2,检索提取,0
040O0200,4,24,2,0,190.5938,4.955,4,值机接收,1
040O0211,4,24,2,11,11.0,0.43,4,值机接收,0
040O0204,4,24,2,4,7.0,2.803,4,值机接收,0
042E0121,4,214,1,21,190.7616,5.241,5,结束,1
042E0117,4,214,1,17,4.0,5.893,5,结束,0
042E0117,4,214,1,17,0.0,0.302,5,结束,0
042E0115,4,214,1,15,2.0,0.21,2,检索提取,0
042E0115,4,214,1,15,0.0,2.706,2,检索提取,0
042E0118,4,214,1,18,3.0,1.291,2,检索提取,0
042E0189,4,214,1,89,71.0,0.082,2,检索提取,2
042E0118,4,214,1,18,71.0,3.959,2,检索提取,2
040O0200,4,24,2,0,190.8533,0.264,4,值机接收,1
040O0211,4,24,2,11,11.0,0.44,4,值机接收,0
040O0262,4,24,2,62,51.0,46.779,4,值机接收,2
040O0262,4,24,2,62,0.0,1.804,4,值机接收,0
040O0262,4,24,2,62,0.0,1.091,4,值机接收,0
040O0262,4,24,2,62,0.0,1.07,4,值机接收,0
040O0262,4,24,2,62,0.0,0.846,4,值机接收,0
040O0262,4,24,2,62,0.0,1.267,4,值机接收,0
040O0262,4,24,2,62,0.0,1.12,4,值机接收,0
040O0262,4,24,2,62,0.0,1.185,4,值机接收,0
040O0262,4,24,2,62,0.0,0.96,4,值机接收,0
040O0262,4,24,2,62,0.0,1.261,4,值机接收,0
040O0262,4,24,2,62,0.0,2.178,4,值机接收,0
040O0262,4,24,2,62,0.0,0.868,4,值机接收,0
040O0262,4,24,2,62,0.0,1.069,4,值机接收,0
040O0262,4,24,2,62,0.0,2.575,4,值机接收,0
040O0262,4,24,2,62,0.0,0.879,4,值机接收,0
040O0262,4,24,2,62,0.0,1.134,4,值机接收,0
040O0262,4,24,2,62,0.0,1.139,4,值机接收,0
040O0262,4,24,2,62,0.0,0.992,4,值机接收,0
040O0262,4,24,2,62,0.0,1.04,4,值机接收,0
040O0262,4,24,2,62,0.0,0.976,4,值机接收,0
040O0262,4,24,2,62,0.0,1.715,4,值机接收,0
040O0262,4,24,2,62,0.0,1.073,4,值机接收,0
040O0262,4,24,2,62,0.0,2.111,4,值机接收,0
040O0262,4,24,2,62,0.0,1.213,4,值机接收,0
040O0262,4,24,2,62,0.0,2.211,4,值机接收,0
040O0204,4,24,2,4,58.0,4.048,4,值机接收,2
040O0204,4,24,2,4,0.0,0.438,4,值机接收,0
040O0204,4,24,2,4,0.0,2.827,4,值机接收,0
040O0210,4,24,2,10,6.0,2.421,4,值机接收,0
040O0204,4,24,2,4,6.0,2.394,4,值机接收,0
040O0204,4,24,2,4,0.0,0.465,4,值机接收,0
040O0210,4,24,2,10,6.0,2.058,4,值机接收,0
040O0204,4,24,2,4,6.0,2.116,4,值机接收,0
040O0204,4,24,2,4,0.0,0.123,4,值机接收,0
040O0210,4,24,2,10,6.0,13.008,4,值机接收,0
040O0204,4,24,2,4,6.0,3.988,4,值机接收,0
040O0204,4,24,2,4,0.0,0.409,4,值机接收,0
040O0262,4,24,2,62,58.0,16.198,4,值机接收,2
040O0210,4,24,2,10,52.0,9.92,4,值机接收,2
040O0204,4,24,2,4,6.0,2.586,4,值机接收,0
040O0262,4,24,2,62,58.0,2.345,4,值机接收,2
042E0121,4,214,1,21,194.3759,24.601,5,结束,1
042E0117,4,214,1,17,4.0,0.274,5,结束,0
042E0115,4,214,1,15,2.0,7.342,2,检索提取,0
042E0146,4,214,1,46,31.0,1.732,9,重打牌,3
042E0146,4,214,1,46,0.0,0.409,9,重打牌,0
040O0200,4,24,2,0,195.4917,0.549,4,值机接收,1
040O0211,4,24,2,11,11.0,0.442,4,值机接收,0
040O0204,4,24,2,4,7.0,3.399,4,值机接收,0
042E0121,4,214,1,21,190.7616,17.556,5,结束,1
042E0117,4,214,1,17,4.0,0.398,5,结束,0
042E0102,4,214,1,2,15.0,9.185,2,检索提取,0
042E0117,4,214,1,17,15.0,2.751,5,结束,0
042E0117,4,214,1,17,0.0,0.254,5,结束,0
042E0117,4,214,1,17,0.0,0.178,5,结束,0
042E0117,4,214,1,17,0.0,0.303,5,结束,0
042E0115,4,214,1,15,2.0,11.211,2,检索提取,0
042E0146,4,214,1,46,31.0,1.846,9,重打牌,3
042E0146,4,214,1,46,0.0,0.472,9,重打牌,0
040O0200,4,24,2,0,195.4917,0.47,4,值机接收,1
040O0211,4,24,2,11,11.0,0.454,4,值机接收,0
040O0204,4,24,2,4,7.0,1.836,4,值机接收,0
042E0121,4,214,1,21,190.7616,15.186,5,结束,1
042E0117,4,214,1,17,4.0,0.298,5,结束,0
042E0117,4,214,1,17,0.0,0.321,5,结束,0
042E0115,4,214,1,15,2.0,3.672,2,检索提取,0
042E0115,4,214,1,15,0.0,3.047,2,检索提取,0
042E0118,4,214,1,18,3.0,1.301,2,检索提取,0
042E0118,4,214,1,18,0.0,3.589,2,检索提取,0
040O0200,4,24,2,0,190.8533,0.923,4,值机接收,1
040O0211,4,24,2,11,11.0,0.451,4,值机接收,0
040O0204,4,24,2,4,7.0,8.846,4,值机接收,0
040O0204,4,24,2,4,0.0,5.164,4,值机接收,0
040O0210,4,24,2,10,6.0,16.658,4,值机接收,4
040O0204,4,24,2,4,6.0,7.009,4,值机接收,0
01010917,1,1,9,17,27.4955,28.08,5,结束,4
042E0115,4,214,1,15,213.1807,48.374,2,检索提取,1
040O0200,4,24,2,0,190.5938,1.879,4,值机接收,1
040O0211,4,24,2,11,11.0,0.461,4,值机接收,0
040O0204,4,24,2,4,7.0,8.996,4,值机接收,0
042E0121,4,214,1,21,190.7616,14.702,5,结束,1
042E0117,4,214,1,17,4.0,0.341,5,结束,0
042E0115,4,214,1,15,2.0,9.495,2,检索提取,0
040O0200,4,24,2,0,190.5938,1.191,4,值机接收,1
040O0211,4,24,2,11,11.0,0.629,4,值机接收,0
040O0204,4,24,2,4,7.0,1.468,4,值机接收,0
042E0121,4,214,1,21,190.7616,20.811,5,结束,1
042E0117,4,214,1,17,4.0,0.518,5,结束,0
042E0117,4,214,1,17,0.0,0.188,5,结束,0
042E0115,4,214,1,15,2.0,6.642,2,检索提取,0
042E0146,4,214,1,46,31.0,1.663,9,重打牌,3
042E0146,4,214,1,46,0.0,0.939,9,重打牌,0
040O0200,4,24,2,0,195.4917,0.87,4,值机接收,1
040O0211,4,24,2,11,11.0,0.48,4,值机接收,0
040O0204,4,24,2,4,7.0,16.785,4,值机接收,4
042E0121,4,214,1,21,190.7616,23.176,5,结束,1
042E0117,4,214,1,17,4.0,0.229,5,结束,0
