business_id,business_time,business_label,business_class,class_name,time_interval,time_splitting
042E0112,2024-03-31 17:54:14.692,0,2,检索提取,1.535,b
042E0224,2024-03-31 17:54:39.313,-1,5,结束,24.621,s
042E0200,2024-03-31 17:54:53.324,1,2,检索提取,14.011,s
042E0112,2024-03-31 17:54:53.881,0,2,检索提取,0.557,b
040O0211,2024-03-31 17:54:57.386,0,4,值机接收,3.505,b
040O0204,2024-03-31 17:54:59.203,0,4,值机接收,1.817,b
040O0238,2024-03-31 17:55:01.617,0,9,重打牌,2.414,b
040O0238,2024-03-31 17:55:02.253,0,9,重打牌,0.636,b
042E0200,2024-03-31 17:55:21.957,1,2,检索提取,19.704,s
042E0112,2024-03-31 17:55:22.115,0,2,检索提取,0.158,b
042E0224,2024-03-31 17:55:22.275,-1,5,结束,0.16,b
042E0200,2024-03-31 17:55:26.764,1,2,检索提取,4.489,b
042E0112,2024-03-31 17:55:27.137,0,2,检索提取,0.373,b
040O0211,2024-03-31 17:55:28.990,0,4,值机接收,1.853,b
040O0204,2024-03-31 17:55:29.896,0,4,值机接收,0.906,b
040O0204,2024-03-31 17:55:32.372,0,4,值机接收,2.476,b
042E0200,2024-03-31 17:56:00.146,1,2,检索提取,27.774,s
042E0112,2024-03-31 17:56:00.327,0,2,检索提取,0.181,b
042E0224,2024-03-31 17:56:00.497,-1,5,结束,0.17,b
042E0200,2024-03-31 17:56:02.619,1,2,检索提取,2.122,b
042E0112,2024-03-31 17:56:03.156,0,2,检索提取,0.537,b
040O0211,2024-03-31 17:56:04.263,0,4,值机接收,1.107,b
040O0204,2024-03-31 17:56:06.130,0,4,值机接收,1.867,b
042E0200,2024-03-31 17:56:26.479,1,2,检索提取,20.349,s
042E0112,2024-03-31 17:56:26.588,0,2,检索提取,0.109,b
042E0224,2024-03-31 17:56:26.807,-1,5,结束,0.219,b
042E0200,2024-03-31 17:56:27.484,1,2,检索提取,0.677,b
042E0112,2024-03-31 17:56:29.853,0,2,检索提取,2.369,b
042E0112,2024-03-31 17:56:31.281,0,2,检索提取,1.428,b
040O0211,2024-03-31 17:56:31.962,0,4,值机接收,0.681,b
040O0204,2024-03-31 17:56:37.572,0,4,值机接收,5.61,b
042E0200,2024-03-31 17:56:50.425,1,2,检索提取,12.853,s
042E0112,2024-03-31 17:56:50.622,0,2,检索提取,0.197,b
042E0150,2024-03-31 17:56:51.379,0,32,航班详情,0.757,b
042E0200,2024-03-31 17:56:56.772,1,2,检索提取,5.393,b
042E0112,2024-03-31 17:56:56.867,0,2,检索提取,0.095,b
042E0224,2024-03-31 17:56:57.041,-1,5,结束,0.174,b
042E0200,2024-03-31 17:57:03.352,1,2,检索提取,6.311,b
042E0112,2024-03-31 17:57:05.103,0,2,检索提取,1.751,b
042E0112,2024-03-31 17:57:06.694,0,2,检索提取,1.591,b
040O0211,2024-03-31 17:57:07.596,0,4,值机接收,0.902,b
040O0204,2024-03-31 17:57:11.138,0,4,值机接收,3.542,b
040O0204,2024-03-31 17:57:14.819,0,4,值机接收,3.681,b
040O0204,2024-03-31 17:57:35.572,0,4,值机接收,20.753,s
040O0204,2024-03-31 17:57:35.776,0,4,值机接收,0.204,b
042E0200,2024-03-31 17:57:55.460,1,2,检索提取,19.684,s
042E0112,2024-03-31 17:57:55.584,0,2,检索提取,0.124,b
042E0224,2024-03-31 17:57:55.797,-1,5,结束,0.213,b
042E0200,2024-03-31 17:58:18.633,1,2,检索提取,22.836,s
042E0112,2024-03-31 17:58:19.278,0,2,检索提取,0.645,b
040O0211,2024-03-31 17:58:20.464,0,4,值机接收,1.186,b
040O0270,2024-03-31 17:58:21.338,0,10,旅客详情,0.874,b
040O0280,2024-03-31 17:58:22.759,0,15,客票详情,1.421,b
040O0200,2024-03-31 17:58:25.082,0,4,值机接收,2.323,b
040O0285,2024-03-31 17:58:25.832,0,22,证件校验,0.75,b
042F0801,2024-03-31 17:58:26.902,0,22,证件校验,1.07,b
042F0802,2024-03-31 17:58:29.348,0,22,证件校验,2.446,b
040O0200,2024-03-31 17:58:31.113,0,4,值机接收,1.765,b
040O0204,2024-03-31 17:58:33.016,0,4,值机接收,1.903,b
040O0204,2024-03-31 17:58:35.478,0,4,值机接收,2.462,b
040O0204,2024-03-31 17:58:35.728,0,4,值机接收,0.25,b
042E0200,2024-03-31 17:59:08.216,1,2,检索提取,32.488,s
042E0112,2024-03-31 17:59:08.338,0,2,检索提取,0.122,b
042E0224,2024-03-31 17:59:08.548,-1,5,结束,0.21,b
042E0200,2024-03-31 17:59:11.063,1,2,检索提取,2.515,b
042E0112,2024-03-31 17:59:11.596,0,2,检索提取,0.533,b
040O0211,2024-03-31 17:59:12.961,0,4,值机接收,1.365,b
040O0238,2024-03-31 17:59:13.766,0,9,重打牌,0.805,b
040O0238,2024-03-31 17:59:14.385,0,9,重打牌,0.619,b
040O0204,2024-03-31 17:59:18.410,0,4,值机接收,4.025,b
042E0200,2024-03-31 17:59:45.333,1,2,检索提取,26.923,s
042E0112,2024-03-31 17:59:45.455,0,2,检索提取,0.122,b
042E0224,2024-03-31 17:59:46.634,-1,5,结束,1.179,b
042E0200,2024-03-31 17:59:51.408,1,2,检索提取,4.774,b
042E0112,2024-03-31 17:59:51.937,0,2,检索提取,0.529,b
042E0112,2024-03-31 17:59:53.575,0,2,检索提取,1.638,b
042E0146,2024-03-31 17:59:53.679,0,9,重打牌,0.104,b
042E0112,2024-03-31 17:59:53.856,0,2,检索提取,0.177,b
040O0211,2024-03-31 17:59:54.930,0,4,值机接收,1.074,b
040O0204,2024-03-31 17:59:57.509,0,4,值机接收,2.579,b
042E0224,2024-03-31 18:00:29.765,-1,5,结束,32.256,s
042E0112,2024-03-31 18:00:29.838,0,2,检索提取,0.073,b
042E0200,2024-03-31 18:00:44.372,1,2,检索提取,14.534,s
042E0112,2024-03-31 18:00:44.923,0,2,检索提取,0.551,b
040O0211,2024-03-31 18:00:46.282,0,4,值机接收,1.359,b
040O0238,2024-03-31 18:00:47.215,0,9,重打牌,0.933,b
040O0204,2024-03-31 18:00:52.805,0,4,值机接收,5.59,b
042E0200,2024-03-31 18:01:20.155,1,2,检索提取,27.35,s
042E0112,2024-03-31 18:01:20.336,0,2,检索提取,0.181,b
042E0211,2024-03-31 18:01:39.430,1,2,检索提取,19.094,s
042E0214,2024-03-31 18:01:40.447,0,2,检索提取,1.017,b
042E0112,2024-03-31 18:01:40.726,0,2,检索提取,0.279,b
040O0211,2024-03-31 18:01:42.468,0,4,值机接收,1.742,b
040O0204,2024-03-31 18:01:43.880,0,4,值机接收,1.412,b
040O0204,2024-03-31 18:01:46.744,0,4,值机接收,2.864,b
042E0200,2024-03-31 18:02:20.966,1,2,检索提取,34.222,s
042E0112,2024-03-31 18:02:21.095,0,2,检索提取,0.129,b
042E0224,2024-03-31 18:02:21.304,-1,5,结束,0.209,b
042E0200,2024-03-31 18:02:24.608,1,2,检索提取,3.304,b
042E0112,2024-03-31 18:02:25.250,0,2,检索提取,0.642,b
040O0211,2024-03-31 18:02:26.507,0,4,值机接收,1.257,b
040O0285,2024-03-31 18:02:29.005,0,22,证件校验,2.498,b
042F0801,2024-03-31 18:02:29.963,0,22,证件校验,0.958,b
042F0802,2024-03-31 18:02:33.128,0,22,证件校验,3.165,b
040O0200,2024-03-31 18:02:35.116,0,4,值机接收,1.988,b
040O0204,2024-03-31 18:02:37.274,0,4,值机接收,2.158,b
040O0238,2024-03-31 18:02:38.828,0,9,重打牌,1.554,b
040O0238,2024-03-31 18:02:39.510,0,9,重打牌,0.682,b
040O0204,2024-03-31 18:02:44.506,0,4,值机接收,4.996,b
040O0204,2024-03-31 18:02:44.788,0,4,值机接收,0.282,b
042E0200,2024-03-31 18:03:25.438,1,2,检索提取,40.65,s
042E0224,2024-03-31 18:03:25.536,-1,5,结束,0.098,b
042E0112,2024-03-31 18:03:25.580,0,2,检索提取,0.044,b
042E0200,2024-03-31 18:03:26.826,1,2,检索提取,1.246,b
042E0112,2024-03-31 18:03:27.383,0,2,检索提取,0.557,b
040O0211,2024-03-31 18:03:28.840,0,4,值机接收,1.457,b
040O0204,2024-03-31 18:03:29.694,0,4,值机接收,0.854,b
040O0204,2024-03-31 18:03:33.979,0,4,值机接收,4.285,b
040O0204,2024-03-31 18:03:34.085,0,4,值机接收,0.106,b
042E0200,2024-03-31 18:03:51.028,1,2,检索提取,16.943,s
042E0112,2024-03-31 18:03:51.169,0,2,检索提取,0.141,b
042E0224,2024-03-31 18:03:51.337,-1,5,结束,0.168,b
042E0200,2024-03-31 18:03:58.759,1,2,检索提取,7.422,b
042E0112,2024-03-31 18:03:59.279,0,2,检索提取,0.52,b
042E0112,2024-03-31 18:04:00.825,0,2,检索提取,1.546,b
042E0146,2024-03-31 18:04:01.092,0,9,重打牌,0.267,b
042E0112,2024-03-31 18:04:01.103,0,2,检索提取,0.011,b
040O0211,2024-03-31 18:04:05.541,0,4,值机接收,4.438,b
040O0204,2024-03-31 18:04:11.548,0,4,值机接收,6.007,b
042E0200,2024-03-31 18:04:33.574,1,2,检索提取,22.026,s
042E0112,2024-03-31 18:04:33.726,0,2,检索提取,0.152,b
042E0200,2024-03-31 18:04:34.588,1,2,检索提取,0.862,b
042E0214,2024-03-31 18:04:36.133,0,2,检索提取,1.545,b
042E0112,2024-03-31 18:04:36.486,0,2,检索提取,0.353,b
042E0112,2024-03-31 18:04:40.795,0,2,检索提取,4.309,b
040O0211,2024-03-31 18:04:43.739,0,4,值机接收,2.944,b
040O0204,2024-03-31 18:04:46.604,0,4,值机接收,2.865,b
040O0238,2024-03-31 18:04:48.638,0,9,重打牌,2.034,b
040O0238,2024-03-31 18:04:49.156,0,9,重打牌,0.518,b
040O0238,2024-03-31 18:04:49.283,0,9,重打牌,0.127,b
042E0200,2024-03-31 18:05:25.017,1,2,检索提取,35.734,s
042E0112,2024-03-31 18:05:25.133,0,2,检索提取,0.116,b
042E0200,2024-03-31 18:05:25.712,1,2,检索提取,0.579,b
042E0214,2024-03-31 18:05:27.141,0,2,检索提取,1.429,b
042E0112,2024-03-31 18:05:27.402,0,2,检索提取,0.261,b
042E0112,2024-03-31 18:05:28.673,0,2,检索提取,1.271,b
040O0211,2024-03-31 18:05:29.619,0,4,值机接收,0.946,b
040O0204,2024-03-31 18:05:31.739,0,4,值机接收,2.12,b
040O0204,2024-03-31 18:05:35.101,0,4,值机接收,3.362,b
042E0200,2024-03-31 18:05:54.971,1,2,检索提取,19.87,s
042E0112,2024-03-31 18:05:55.134,0,2,检索提取,0.163,b
042E0224,2024-03-31 18:05:55.323,-1,5,结束,0.189,b
042E0200,2024-03-31 18:05:56.807,1,2,检索提取,1.484,b
042E0112,2024-03-31 18:06:02.343,0,2,检索提取,5.536,b
042E0112,2024-03-31 18:06:02.620,0,2,检索提取,0.277,b
040O0211,2024-03-31 18:06:05.279,0,4,值机接收,2.659,b
040O0204,2024-03-31 18:06:07.355,0,4,值机接收,2.076,b
040O0204,2024-03-31 18:06:09.835,0,4,值机接收,2.48,b
042E0200,2024-03-31 18:06:32.409,1,2,检索提取,22.574,s
042E0112,2024-03-31 18:06:32.514,0,2,检索提取,0.105,b
042E0224,2024-03-31 18:06:32.619,-1,5,结束,0.105,b
042E0200,2024-03-31 18:06:36.843,1,2,检索提取,4.224,b
042E0112,2024-03-31 18:06:38.596,0,2,检索提取,1.753,b
042E0112,2024-03-31 18:06:40.159,0,2,检索提取,1.563,b
040O0211,2024-03-31 18:06:41.122,0,4,值机接收,0.963,b
040O0204,2024-03-31 18:06:45.469,0,4,值机接收,4.347,b
042E0200,2024-03-31 18:06:59.185,1,2,检索提取,13.716,s
042E0112,2024-03-31 18:06:59.324,0,2,检索提取,0.139,b
042E0212,2024-03-31 18:07:01.534,1,2,检索提取,2.21,b
042E0224,2024-03-31 18:07:01.604,-1,5,结束,0.07,b
042E0223,2024-03-31 18:07:01.622,-1,5,结束,0.018,b
042E0151,2024-03-31 18:07:03.453,0,33,座位锁放,1.831,b
07161403,2024-03-31 18:07:10.427,0,76,座位与旅客控制,6.974,b
042E0200,2024-03-31 18:07:17.609,1,2,检索提取,7.182,b
042E0212,2024-03-31 18:07:22.193,1,2,检索提取,4.584,b
042E0224,2024-03-31 18:07:22.330,-1,5,结束,0.137,b
042E0219,2024-03-31 18:07:26.028,1,2,检索提取,3.698,b
040O0211,2024-03-31 18:07:27.808,0,4,值机接收,1.78,b
040O0262,2024-03-31 18:08:41.905,0,4,值机接收,14.097,s
040O0262,2024-03-31 18:08:50.268,0,4,值机接收,8.363,b
040O0210,2024-03-31 18:08:55.797,0,4,值机接收,5.529,b
040O0204,2024-03-31 18:08:57.132,0,4,值机接收,1.335,b
040O0204,2024-03-31 18:08:57.397,0,4,值机接收,0.265,b
040O0211,2024-03-31 18:08:59.207,0,4,值机接收,1.81,b
042E0200,2024-03-31 18:09:00.981,1,2,检索提取,1.774,b
042E0224,2024-03-31 18:09:02.331,-1,5,结束,1.35,b
042E0219,2024-03-31 18:09:03.307,1,2,检索提取,0.976,b
040O0211,2024-03-31 18:09:04.600,0,4,值机接收,1.293,b
040O0204,2024-03-31 18:09:06.972,0,4,值机接收,2.372,b
040O0204,2024-03-31 18:09:07.218,0,4,值机接收,0.246,b
042E0200,2024-03-31 18:09:28.406,1,2,检索提取,21.188,s
042E0224,2024-03-31 18:09:28.842,-1,5,结束,0.436,b
042E0201,2024-03-31 18:09:30.062,1,2,检索提取,1.22,b
042E0112,2024-03-31 18:09:31.506,0,2,检索提取,1.444,b
042E0112,2024-03-31 18:09:34.745,0,2,检索提取,3.239,b
040O0211,2024-03-31 18:09:35.773,0,4,值机接收,1.028,b
040O0204,2024-03-31 18:09:42.334,0,4,值机接收,6.561,b
040O0204,2024-03-31 18:10:02.332,0,4,值机接收,19.998,s
042E0200,2024-03-31 18:10:35.122,1,2,检索提取,32.79,s
042E0112,2024-03-31 18:10:35.328,0,2,检索提取,0.206,b
042E0200,2024-03-31 18:10:36.487,1,2,检索提取,1.159,b
042E0214,2024-03-31 18:10:37.627,0,2,检索提取,1.14,b
042E0112,2024-03-31 18:10:38.538,0,2,检索提取,0.911,b
040O0211,2024-03-31 18:10:41.191,0,4,值机接收,2.653,b
040O0270,2024-03-31 18:10:43.822,0,10,旅客详情,2.631,b
040O0280,2024-03-31 18:10:45.118,0,15,客票详情,1.296,b
040O0200,2024-03-31 18:10:47.092,0,4,值机接收,1.974,b
040O0238,2024-03-31 18:10:47.872,0,9,重打牌,0.78,b
040O0238,2024-03-31 18:10:48.532,0,9,重打牌,0.66,b
042E0200,2024-03-31 18:10:58.671,1,2,检索提取,10.139,s
042E0112,2024-03-31 18:10:58.796,0,2,检索提取,0.125,b
042E0224,2024-03-31 18:11:01.857,-1,5,结束,3.061,b
042E0200,2024-03-31 18:11:04.765,1,2,检索提取,2.908,b
042E0112,2024-03-31 18:11:05.311,0,2,检索提取,0.546,b
040O0211,2024-03-31 18:11:07.068,0,4,值机接收,1.757,b
040O0204,2024-03-31 18:11:12.412,0,4,值机接收,5.344,b
042E0200,2024-03-31 18:11:30.583,1,2,检索提取,18.171,s
042E0112,2024-03-31 18:11:30.758,0,2,检索提取,0.175,b
042E0224,2024-03-31 18:11:30.926,-1,5,结束,0.168,b
042E0200,2024-03-31 18:11:36.320,1,2,检索提取,5.394,b
042E0112,2024-03-31 18:11:36.832,0,2,检索提取,0.512,b
040O0211,2024-03-31 18:11:38.686,0,4,值机接收,1.854,b
040O0204,2024-03-31 18:11:40.494,0,4,值机接收,1.808,b
042E0200,2024-03-31 18:11:46.660,1,2,检索提取,6.166,b
042E0112,2024-03-31 18:11:46.787,0,2,检索提取,0.127,b
042E0224,2024-03-31 18:11:47.551,-1,5,结束,0.764,b
042E0200,2024-03-31 18:11:52.226,1,2,检索提取,4.675,b
042E0112,2024-03-31 18:11:53.958,0,2,检索提取,1.732,b
042E0200,2024-03-31 18:11:57.447,1,2,检索提取,3.489,b
042E0112,2024-03-31 18:11:58.907,0,2,检索提取,1.46,b
042E0200,2024-03-31 18:12:02.685,1,2,检索提取,3.778,b
042E0112,2024-03-31 18:12:04.040,0,2,检索提取,1.355,b
040O0211,2024-03-31 18:12:05.070,0,4,值机接收,1.03,b
040O0238,2024-03-31 18:12:05.759,0,9,重打牌,0.689,b
040O0238,2024-03-31 18:12:06.447,0,9,重打牌,0.688,b
040O0204,2024-03-31 18:12:08.926,0,4,值机接收,2.479,b
040O0204,2024-03-31 18:12:56.655,0,4,值机接收,47.729,s
040O0242,2024-03-31 18:13:42.099,0,41,管理拒载旅客,45.444,s
040O0204,2024-03-31 18:13:46.016,0,4,值机接收,3.917,b
040O0204,2024-03-31 18:13:46.121,0,4,值机接收,0.105,b
042E0200,2024-03-31 18:14:11.769,1,2,检索提取,25.648,s
042E0224,2024-03-31 18:14:11.959,-1,5,结束,0.19,b
042E0112,2024-03-31 18:14:12.016,0,2,检索提取,0.057,b
042E0200,2024-03-31 18:14:25.229,1,2,检索提取,13.213,s
042E0112,2024-03-31 18:14:25.763,0,2,检索提取,0.534,b
042E0200,2024-03-31 18:14:30.458,1,2,检索提取,4.695,b
042E0112,2024-03-31 18:14:31.522,0,2,检索提取,1.064,b
042E0112,2024-03-31 18:14:32.625,0,2,检索提取,1.103,b
042E0146,2024-03-31 18:14:32.850,0,9,重打牌,0.225,b
042E0112,2024-03-31 18:14:33.117,0,2,检索提取,0.267,b
040O0211,2024-03-31 18:14:33.942,0,4,值机接收,0.825,b
040O0204,2024-03-31 18:14:35.662,0,4,值机接收,1.72,b
040O0204,2024-03-31 18:15:04.096,0,4,值机接收,28.434,s
040O0204,2024-03-31 18:15:04.206,0,4,值机接收,0.11,b
042E0200,2024-03-31 18:15:33.647,1,2,检索提取,29.441,s
042E0112,2024-03-31 18:15:33.782,0,2,检索提取,0.135,b
042E0224,2024-03-31 18:15:34.033,-1,5,结束,0.251,b
042E0200,2024-03-31 18:15:34.718,1,2,检索提取,0.685,b
042E0112,2024-03-31 18:15:35.242,0,2,检索提取,0.524,b
040O0211,2024-03-31 18:15:36.614,0,4,值机接收,1.372,b
040O0204,2024-03-31 18:15:38.560,0,4,值机接收,1.946,b
042E0200,2024-03-31 18:15:53.090,1,2,检索提取,14.53,s
042E0112,2024-03-31 18:15:53.194,0,2,检索提取,0.104,b
042E0224,2024-03-31 18:15:53.454,-1,5,结束,0.26,b
042E0200,2024-03-31 18:15:54.904,1,2,检索提取,1.45,b
042E0112,2024-03-31 18:15:57.876,0,2,检索提取,2.972,b
042E0112,2024-03-31 18:15:58.974,0,2,检索提取,1.098,b
040O0211,2024-03-31 18:15:59.987,0,4,值机接收,1.013,b
040O0204,2024-03-31 18:16:07.954,0,4,值机接收,7.967,b
040O0204,2024-03-31 18:16:11.008,0,4,值机接收,3.054,b
040O0204,2024-03-31 18:16:31.601,0,4,值机接收,20.593,s
040O0204,2024-03-31 18:16:31.802,0,4,值机接收,0.201,b
042E0224,2024-03-31 18:17:11.313,-1,5,结束,39.511,s
042E0112,2024-03-31 18:17:11.377,0,2,检索提取,0.064,b
042E0200,2024-03-31 18:17:18.863,1,2,检索提取,7.486,b
042E0112,2024-03-31 18:17:19.479,0,2,检索提取,0.616,b
040O0211,2024-03-31 18:17:22.135,0,4,值机接收,2.656,b
040O0204,2024-03-31 18:17:28.850,0,4,值机接收,6.715,b
040O0238,2024-03-31 18:17:30.479,0,9,重打牌,1.629,b
040O0238,2024-03-31 18:17:31.130,0,9,重打牌,0.651,b
040O0238,2024-03-31 18:17:31.278,0,9,重打牌,0.148,b
042E0200,2024-03-31 18:18:02.016,1,2,检索提取,30.738,s
042E0112,2024-03-31 18:18:02.162,0,2,检索提取,0.146,b
042E0224,2024-03-31 18:18:02.315,-1,5,结束,0.153,b
042E0200,2024-03-31 18:18:03.416,1,2,检索提取,1.101,b
042E0200,2024-03-31 18:18:15.224,1,2,检索提取,11.808,s
042E0112,2024-03-31 18:18:15.729,0,2,检索提取,0.505,b
040O0211,2024-03-31 18:18:17.703,0,4,值机接收,1.974,b
040O0204,2024-03-31 18:18:19.720,0,4,值机接收,2.017,b
042E0200,2024-03-31 18:18:31.323,1,2,检索提取,11.603,s
042E0112,2024-03-31 18:18:31.487,0,2,检索提取,0.164,b
042E0224,2024-03-31 18:18:31.808,-1,5,结束,0.321,b
042E0200,2024-03-31 18:18:33.628,1,2,检索提取,1.82,b
042E0112,2024-03-31 18:18:34.141,0,2,检索提取,0.513,b
040O0211,2024-03-31 18:18:35.566,0,4,值机接收,1.425,b
040O0204,2024-03-31 18:18:37.681,0,4,值机接收,2.115,b
042E0200,2024-03-31 18:18:52.972,1,2,检索提取,15.291,s
042E0112,2024-03-31 18:18:53.093,0,2,检索提取,0.121,b
042E0224,2024-03-31 18:18:53.308,-1,5,结束,0.215,b
042E0200,2024-03-31 18:18:54.213,1,2,检索提取,0.905,b
042E0112,2024-03-31 18:18:54.721,0,2,检索提取,0.508,b
042E0112,2024-03-31 18:18:56.713,0,2,检索提取,1.992,b
042E0146,2024-03-31 18:18:56.947,0,9,重打牌,0.234,b
042E0112,2024-03-31 18:18:57.028,0,2,检索提取,0.081,b
040O0211,2024-03-31 18:18:58.252,0,4,值机接收,1.224,b
040O0204,2024-03-31 18:19:01.647,0,4,值机接收,3.395,b
042E0200,2024-03-31 18:19:25.985,1,2,检索提取,24.338,s
042E0112,2024-03-31 18:19:26.130,0,2,检索提取,0.145,b
042E0224,2024-03-31 18:19:28.978,-1,5,结束,2.848,b
042E0200,2024-03-31 18:19:30.718,1,2,检索提取,1.74,b
042E0112,2024-03-31 18:19:31.215,0,2,检索提取,0.497,b
040O0211,2024-03-31 18:19:32.459,0,4,值机接收,1.244,b
040O0204,2024-03-31 18:19:34.030,0,4,值机接收,1.571,b
042E0200,2024-03-31 18:20:17.571,1,2,检索提取,43.541,s
042E0112,2024-03-31 18:20:17.777,0,2,检索提取,0.206,b
042E0224,2024-03-31 18:20:17.935,-1,5,结束,0.158,b
042E0200,2024-03-31 18:20:19.694,1,2,检索提取,1.759,b
042E0112,2024-03-31 18:20:21.468,0,2,检索提取,1.774,b
040O0211,2024-03-31 18:20:23.896,0,4,值机接收,2.428,b
042E0200,2024-03-31 18:20:37.596,1,2,检索提取,13.7,s
042E0112,2024-03-31 18:20:37.742,0,2,检索提取,0.146,b
042E0200,2024-03-31 18:20:40.339,1,2,检索提取,2.597,b
042E0112,2024-03-31 18:20:40.834,0,2,检索提取,0.495,b
042E0200,2024-03-31 18:20:43.059,1,2,检索提取,2.225,b
042E0112,2024-03-31 18:20:43.429,0,2,检索提取,0.37,b
040O0211,2024-03-31 18:20:45.320,0,4,值机接收,1.891,b
040O0204,2024-03-31 18:20:48.644,0,4,值机接收,3.324,b
040O0204,2024-03-31 18:20:53.086,0,4,值机接收,4.442,b
040O0204,2024-03-31 18:21:22.258,0,4,值机接收,29.172,s
040O0204,2024-03-31 18:21:22.482,0,4,值机接收,0.224,b
040O0204,2024-03-31 18:21:52.288,0,4,值机接收,29.806,s
040O0204,2024-03-31 18:21:52.503,0,4,值机接收,0.215,b
040O0204,2024-03-31 18:22:32.128,0,4,值机接收,39.625,s
040O0204,2024-03-31 18:22:32.360,0,4,值机接收,0.232,b
042E0200,2024-03-31 18:23:35.693,1,2,检索提取,3.333,b
042E0112,2024-03-31 18:23:35.863,0,2,检索提取,0.17,b
042E0224,2024-03-31 18:23:36.030,-1,5,结束,0.167,b
042E0200,2024-03-31 18:23:40.553,1,2,检索提取,4.523,b
042E0112,2024-03-31 18:23:41.881,0,2,检索提取,1.328,b
040O0211,2024-03-31 18:23:45.952,0,4,值机接收,4.071,b
040O0238,2024-03-31 18:23:46.690,0,9,重打牌,0.738,b
040O0238,2024-03-31 18:23:47.300,0,9,重打牌,0.61,b
040O0204,2024-03-31 18:23:57.903,0,4,值机接收,10.603,s
040O0204,2024-03-31 18:24:18.863,0,4,值机接收,20.96,s
040O0204,2024-03-31 18:24:23.706,0,4,值机接收,4.843,b
040O0242,2024-03-31 18:25:03.207,0,41,管理拒载旅客,39.501,s
040O0204,2024-03-31 18:25:06.959,0,4,值机接收,3.752,b
040O0204,2024-03-31 18:25:07.162,0,4,值机接收,0.203,b
042E0200,2024-03-31 18:25:39.319,1,2,检索提取,32.157,s
042E0224,2024-03-31 18:25:39.445,-1,5,结束,0.126,b
042E0112,2024-03-31 18:25:39.504,0,2,检索提取,0.059,b
042E0200,2024-03-31 18:25:41.573,1,2,检索提取,2.069,b
042E0112,2024-03-31 18:25:42.092,0,2,检索提取,0.519,b
040O0211,2024-03-31 18:25:43.280,0,4,值机接收,1.188,b
040O0204,2024-03-31 18:25:48.352,0,4,值机接收,5.072,b
042E0200,2024-03-31 18:26:11.203,1,2,检索提取,22.851,s
042E0112,2024-03-31 18:26:11.318,0,2,检索提取,0.115,b
042E0224,2024-03-31 18:26:11.453,-1,5,结束,0.135,b
042E0200,2024-03-31 18:26:13.009,1,2,检索提取,1.556,b
042E0112,2024-03-31 18:26:13.494,0,2,检索提取,0.485,b
040O0211,2024-03-31 18:26:16.090,0,4,值机接收,2.596,b
040O0204,2024-03-31 18:26:18.642,0,4,值机接收,2.552,b
040O0204,2024-03-31 18:26:23.137,0,4,值机接收,4.495,b
042E0200,2024-03-31 18:26:44.674,1,2,检索提取,21.537,s
042E0112,2024-03-31 18:26:44.829,0,2,检索提取,0.155,b
042E0200,2024-03-31 18:26:46.699,1,2,检索提取,1.87,b
042E0214,2024-03-31 18:26:48.183,0,2,检索提取,1.484,b
042E0112,2024-03-31 18:26:48.427,0,2,检索提取,0.244,b
042E0200,2024-03-31 18:26:51.912,1,2,检索提取,3.485,b
042E0112,2024-03-31 18:26:52.278,0,2,检索提取,0.366,b
042E0112,2024-03-31 18:26:54.478,0,2,检索提取,2.2,b
040O0211,2024-03-31 18:26:55.460,0,4,值机接收,0.982,b
040O0204,2024-03-31 18:27:02.912,0,4,值机接收,7.452,b
040O0204,2024-03-31 18:27:08.941,0,4,值机接收,6.029,b
042E0200,2024-03-31 18:27:29.269,1,2,检索提取,20.328,s
042E0112,2024-03-31 18:27:29.540,0,2,检索提取,0.271,b
042E0224,2024-03-31 18:27:32.397,-1,5,结束,2.857,b
042E0200,2024-03-31 18:27:34.276,1,2,检索提取,1.879,b
042E0112,2024-03-31 18:27:37.407,0,2,检索提取,3.131,b
040O0211,2024-03-31 18:27:39.539,0,4,值机接收,2.132,b
040O0204,2024-03-31 18:27:41.648,0,4,值机接收,2.109,b
040O0204,2024-03-31 18:27:44.226,0,4,值机接收,2.578,b
040O0204,2024-03-31 18:28:06.460,0,4,值机接收,22.234,s
040O0204,2024-03-31 18:28:06.835,0,4,值机接收,0.375,b
042E0200,2024-03-31 18:28:26.407,1,2,检索提取,19.572,s
042E0112,2024-03-31 18:28:26.544,0,2,检索提取,0.137,b
042E0224,2024-03-31 18:28:27.502,-1,5,结束,0.958,b
042E0200,2024-03-31 18:28:31.956,1,2,检索提取,4.454,b
042E0200,2024-03-31 18:28:47.726,1,2,检索提取,15.77,s
042E0200,2024-03-31 18:28:50.771,1,2,检索提取,3.045,b
16200800,2024-03-31 18:28:56.844,0,74,AV查询,6.073,b
16200801,2024-03-31 18:29:00.429,0,74,AV查询,3.585,b
01010903,2024-03-31 18:29:30.655,-1,5,结束,30.226,s
01010102,2024-03-31 18:59:09.294,0,1,登录,38.639,s
042E0100,2024-03-31 18:59:14.175,0,2,检索提取,4.881,b
042E0201,2024-03-31 18:59:16.352,1,2,检索提取,2.177,b
042E0200,2024-03-31 18:59:19.300,1,2,检索提取,2.948,b
042E0112,2024-03-31 18:59:21.044,0,2,检索提取,1.744,b
042E0112,2024-03-31 18:59:23.032,0,2,检索提取,1.988,b
